src,sched_arr_time,original_index,unique_index
flightarrival,11:53 a.m.,959,550
flightarrival,,960,513
flightarrival,6:30 p.m.,961,551
flightarrival,5:25 p.m.,962,552
flightarrival,6:40 p.m.,963,553
flightarrival,,964,513
flightarrival,12:55 p.m.,965,554
flightarrival,6:40 a.m.,966,555
flightarrival,10:45 a.m.,967,556
flightarrival,3:30 p.m.,968,557
flightwise,9:30 a.m.,969,558
flightwise,6:50 a.m.,970,559
flightwise,9:00 a.m.,971,560
flightwise,7:08 p.m.,972,561
flightwise,10:43 a.m.,973,562
flightwise,4:37 p.m.,974,563
flightwise,9:34 a.m.,975,564
flightwise,4:20 p.m.,976,565
flightwise,2:17 p.m.,977,566
flightwise,11:31 p.m.,978,567
flightwise,11:52 p.m.,979,568
flightwise,8:04 p.m.,980,569
flightwise,6:30 p.m.,981,570
flightwise,8:46 p.m.,982,571
flightwise,10:18 a.m.,983,572
flightwise,3:50 p.m.,984,573
flightwise,6:30 a.m.,985,574
flightwise,10:09 a.m.,986,575
flightwise,9:00 p.m.,987,576
flightwise,5:57 p.m.,988,577
travelocity,9:40 a.m.,989,578
travelocity,9:25 a.m.,990,579
travelocity,Not Available,991,580
travelocity,Not Available,992,580
travelocity,10:30 p.m.,993,581
travelocity,7:25 p.m.,994,582
travelocity,3:15 p.m.,995,583
travelocity,5:05 p.m.,996,584
travelocity,5:25 p.m.,997,585
travelocity,Dec 02 6:55 a.m.,998,586
travelocity,Not Available,999,580
travelocity,2:45 p.m.,1000,587
travelocity,6:46 p.m.,1001,588
travelocity,9:55 a.m.,1002,589
travelocity,Not Available,1003,580
travelocity,7:55 p.m.,1004,590
travelocity,7:03 p.m.,1005,591
travelocity,3:50 p.m.,1006,592
travelocity,9:20 a.m.,1007,593
travelocity,4:57 p.m.,1008,594
travelocity,10:20 a.m.,1009,595
travelocity,10:54 a.m.,1010,596
travelocity,2:20 p.m.,1011,597
travelocity,11:05 a.m.,1012,598
travelocity,12:10 p.m.,1013,599
travelocity,8:00 a.m.,1014,600
travelocity,2:35 p.m.,1015,601
travelocity,12:35 p.m.,1016,602
travelocity,2:00 p.m.,1017,603
travelocity,1:45 p.m.,1018,604
travelocity,11:10 a.m.,1019,605
travelocity,2:25 p.m.,1020,606
travelocity,2:45 p.m.,1021,587
travelocity,10:35 a.m.,1022,607
travelocity,11:35 a.m.,1023,608
travelocity,9:10 p.m.,1024,609
travelocity,Dec 02 12:21 a.m.,1025,610
travelocity,Not Available,1026,580
travelocity,12:18 p.m.,1027,611
travelocity,7:30 a.m.,1028,612
travelocity,9:35 a.m.,1029,613
travelocity,6:23 p.m.,1030,614
travelocity,9:45 p.m.,1031,615
travelocity,10:31 a.m.,1032,616
travelocity,2:59 p.m.,1033,617
travelocity,Not Available,1034,580
travelocity,Dec 02 5:50 a.m.,1035,618
travelocity,12:29 a.m.,1036,619
travelocity,Dec 02 12:15 a.m.,1037,620
travelocity,11:50 p.m.,1038,621
travelocity,10:34 a.m.,1039,622
travelocity,11:50 a.m.,1040,623
travelocity,Not Available,1041,580
travelocity,Not Available,1042,580
travelocity,3:50 p.m.,1043,592
travelocity,4:48 p.m.,1044,624
travelocity,Not Available,1045,580
travelocity,Not Available,1046,580
travelocity,1:40 p.m.,1047,625
travelocity,9:20 p.m.,1048,626
travelocity,4:53 p.m.,1049,627
travelocity,7:03 p.m.,1050,591
travelocity,4:05 p.m.,1051,628
travelocity,5:55 p.m.,1052,629
travelocity,11:35 a.m.,1053,608
travelocity,5:00 p.m.,1054,630
travelocity,2:15 p.m.,1055,631
travelocity,11:53 a.m.,1056,632
travelocity,2:35 p.m.,1057,601
travelocity,Not Available,1058,580
travelocity,10:40 a.m.,1059,633
travelocity,6:30 p.m.,1060,634
travelocity,6:40 p.m.,1061,635
travelocity,4:49 p.m.,1062,636
travelocity,6:17 p.m.,1063,637
travelocity,12:55 p.m.,1064,638
travelocity,3:30 p.m.,1065,639
travelocity,7:45 a.m.,1066,640
travelocity,7:05 p.m.,1067,641
travelocity,6:40 a.m.,1068,642
travelocity,10:45 a.m.,1069,643
foxbusiness,9:40 a.m.,1070,644
foxbusiness,,1071,645
foxbusiness,9:25 a.m.,1072,646
foxbusiness,11:55 a.m.,1073,647
foxbusiness,,1074,645
foxbusiness,10:30 p.m.,1075,648
foxbusiness,3:15 p.m.,1076,649
foxbusiness,5:05 p.m.,1077,650
foxbusiness,,1078,645
foxbusiness,,1079,645
foxbusiness,6:55 a.m. Dec 02,1080,651
foxbusiness,,1081,645
foxbusiness,,1082,645
foxbusiness,6:46 p.m.,1083,652
foxbusiness,,1084,645
foxbusiness,,1085,645
foxbusiness,12:35 p.m.,1086,653
foxbusiness,,1087,645
foxbusiness,9:55 a.m.,1088,654
foxbusiness,7:55 p.m.,1089,655
foxbusiness,,1090,645
foxbusiness,,1091,645
foxbusiness,,1092,645
foxbusiness,,1093,645
foxbusiness,3:50 p.m.,1094,656
foxbusiness,,1095,645
foxbusiness,9:20 a.m.,1096,657
foxbusiness,4:57 p.m.,1097,658
foxbusiness,,1098,645
foxbusiness,,1099,645
foxbusiness,12:10 p.m.,1100,659
foxbusiness,2:35 p.m.,1101,660
foxbusiness,,1102,645
foxbusiness,,1103,645
foxbusiness,,1104,645
foxbusiness,6:15 p.m.,1105,661
foxbusiness,1:45 p.m.,1106,662
foxbusiness,,1107,645
foxbusiness,,1108,645
foxbusiness,2:45 p.m.,1109,663
foxbusiness,,1110,645
foxbusiness,,1111,645
foxbusiness,10:35 a.m.,1112,664
foxbusiness,7:25 p.m.,1113,665
foxbusiness,9:10 p.m.,1114,666
foxbusiness,12:21 a.m. Dec 02,1115,667
foxbusiness,,1116,645
foxbusiness,12:18 p.m.,1117,668
foxbusiness,7:30 a.m.,1118,669
foxbusiness,9:35 a.m.,1119,670
foxbusiness,,1120,645
foxbusiness,6:23 p.m.,1121,671
foxbusiness,,1122,645
foxbusiness,9:45 p.m.,1123,672
foxbusiness,,1124,645
foxbusiness,,1125,645
foxbusiness,2:59 p.m.,1126,673
foxbusiness,4:31 p.m.,1127,674
foxbusiness,2:45 p.m.,1128,663
foxbusiness,,1129,645
foxbusiness,5:50 a.m. Dec 02,1130,675
foxbusiness,12:29 a.m. Dec 02,1131,676
foxbusiness,12:15 a.m. Dec 02,1132,677
foxbusiness,11:50 p.m.,1133,678
foxbusiness,10:34 a.m.,1134,679
foxbusiness,11:50 a.m.,1135,680
foxbusiness,,1136,645
foxbusiness,3:50 p.m.,1137,656
foxbusiness,,1138,645
foxbusiness,,1139,645
foxbusiness,5:11 a.m.Dec 02,1140,681
foxbusiness,6:40 p.m.,1141,682
foxbusiness,,1142,645
foxbusiness,,1143,645
foxbusiness,,1144,645
foxbusiness,,1145,645
foxbusiness,,1146,645
foxbusiness,,1147,645
foxbusiness,4:05 p.m.,1148,683
foxbusiness,5:55 p.m.,1149,684
foxbusiness,11:35 a.m.,1150,685
foxbusiness,2:15 p.m.,1151,686
foxbusiness,11:05 a.m.,1152,687
foxbusiness,,1153,645
foxbusiness,2:35 p.m.,1154,660
foxbusiness,,1155,645
foxbusiness,6:30 p.m.,1156,688
foxbusiness,8:00 a.m.,1157,689
foxbusiness,,1158,645
foxbusiness,6:40 p.m.,1159,682
foxbusiness,2:25 p.m.,1160,690
foxbusiness,11:10 a.m.,1161,691
foxbusiness,,1162,645
foxbusiness,6:17 p.m.,1163,692
foxbusiness,12:55 p.m.,1164,693
foxbusiness,7:45 a.m.,1165,694
foxbusiness,7:05 p.m.,1166,695
foxbusiness,6:40 a.m.,1167,696
foxbusiness,10:45 a.m.,1168,697
foxbusiness,3:30 p.m.,1169,698
usatoday,9:40 a.m.,1170,699
usatoday,9:25 a.m.,1171,700
usatoday,,1172,701
usatoday,9:54 a.m.,1173,702
usatoday,10:30 p.m.,1174,703
usatoday,,1175,701
usatoday,,1176,701
usatoday,9:55 a.m.,1177,704
usatoday,7:55 p.m.,1178,705
usatoday,,1179,701
usatoday,9:20 a.m.,1180,706
usatoday,4:57 p.m.,1181,707
usatoday,2:20 p.m.,1182,708
usatoday,12:10 p.m.,1183,709
usatoday,7:45 a.m.,1184,710
usatoday,2:45 p.m.,1185,711
usatoday,,1186,701
usatoday,1:45 p.m.,1187,712
usatoday,2:45 p.m.,1188,711
usatoday,4:52 p.m.,1189,713
usatoday,4:00 p.m.,1190,714
usatoday,9:10 p.m.,1191,715
usatoday,12:21 a.m. Dec 02,1192,716
usatoday,,1193,701
usatoday,12:18 p.m.,1194,717
usatoday,9:45 p.m.,1195,718
usatoday,6:44 p.m.,1196,719
usatoday,2:59 p.m.,1197,720
usatoday,4:31 p.m.,1198,721
usatoday,5:50 a.m.,1199,722
usatoday,6:15 p.m.,1200,723
usatoday,9:24 a.m.,1201,724
usatoday,,1202,701
usatoday,,1203,701
usatoday,5:11 a.m.,1204,725
usatoday,6:09 p.m.,1205,726
usatoday,,1206,701
usatoday,,1207,701
usatoday,,1208,701
usatoday,4:05 p.m.,1209,727
usatoday,11:35 a.m.,1210,728
usatoday,12:29 a.m. Dec 02,1211,729
usatoday,2:15 p.m.,1212,730
usatoday,11:05 a.m.,1213,731
usatoday,11:53 a.m.,1214,732
usatoday,2:35 p.m.,1215,733
usatoday,1:39 p.m.,1216,734
usatoday,6:30 p.m.,1217,735
usatoday,7:25 p.m.,1218,736
usatoday,5:25 p.m.,1219,737
usatoday,6:40 p.m.,1220,738
usatoday,6:40 a.m.,1221,739
usatoday,10:45 a.m.,1222,740
myrateplan,,1223,741
myrateplan,10:15 p.m.,1224,742
myrateplan,,1225,741
myrateplan,,1226,741
myrateplan,,1227,741
myrateplan,,1228,741
myrateplan,,1229,741
myrateplan,2:50 p.m.,1230,743
myrateplan,,1231,741
myrateplan,,1232,741
myrateplan,,1233,741
myrateplan,,1234,741
myrateplan,5:35 a.m.,1235,744
myrateplan,,1236,741
myrateplan,9:21 a.m.,1237,745
myrateplan,1:16 p.m.,1238,746
myrateplan,,1239,741
myrateplan,,1240,741
myrateplan,,1241,741
myrateplan,,1242,741
myrateplan,,1243,741
myrateplan,7:03 p.m.,1244,747
myrateplan,11:35 a.m.,1245,748
myrateplan,,1246,741
myrateplan,,1247,741
myrateplan,1:17 p.m.,1248,749
myrateplan,,1249,741
myrateplan,,1250,741
myrateplan,10:20 a.m.,1251,750
myrateplan,10:54 a.m.,1252,751
myrateplan,,1253,741
myrateplan,,1254,741
myrateplan,,1255,741
myrateplan,,1256,741
myrateplan,,1257,741
myrateplan,,1258,741
myrateplan,,1259,741
myrateplan,8:22 p.m.,1260,752
myrateplan,8:56 p.m.,1261,753
myrateplan,,1262,741
myrateplan,,1263,741
myrateplan,4:00 p.m.,1264,754
myrateplan,,1265,741
myrateplan,,1266,741
myrateplan,,1267,741
myrateplan,,1268,741
myrateplan,12/2/11 12:21 a.m.,1269,755
myrateplan,,1270,741
myrateplan,12:18 p.m.,1271,756
myrateplan,,1272,741
myrateplan,,1273,741
myrateplan,,1274,741
myrateplan,,1275,741
myrateplan,,1276,741
myrateplan,,1277,741
myrateplan,,1278,741
myrateplan,6:44 p.m.,1279,757
myrateplan,,1280,741
myrateplan,,1281,741
myrateplan,,1282,741
myrateplan,,1283,741
myrateplan,4:17 p.m.,1284,758
myrateplan,,1285,741
myrateplan,,1286,741
myrateplan,,1287,741
myrateplan,,1288,741
myrateplan,,1289,741
myrateplan,,1290,741
myrateplan,,1291,741
myrateplan,,1292,741
myrateplan,4:48 p.m.,1293,759
myrateplan,,1294,741
myrateplan,12/2/11 5:11 a.m.,1295,760
myrateplan,,1296,741
myrateplan,,1297,741
myrateplan,,1298,741
myrateplan,,1299,741
myrateplan,,1300,741
myrateplan,7:03 p.m.,1301,747
myrateplan,11:45 a.m.,1302,761
myrateplan,,1303,741
myrateplan,,1304,741
myrateplan,,1305,741
myrateplan,,1306,741
myrateplan,,1307,741
myrateplan,11:53 a.m.,1308,762
myrateplan,,1309,741
myrateplan,,1310,741
myrateplan,,1311,741
myrateplan,,1312,741
myrateplan,,1313,741
myrateplan,,1314,741
myrateplan,4:49 p.m.,1315,763
myrateplan,,1316,741
myrateplan,,1317,741
myrateplan,,1318,741
myrateplan,7:05 p.m.,1319,764
myrateplan,,1320,741
myrateplan,,1321,741
myrateplan,,1322,741
orbitz,9:40aDec 1,1323,765
orbitz,10:15 p.m.,1324,766
orbitz,9:25aDec 1,1325,767
orbitz,11:55aDec 1,1326,768
orbitz,9:54aDec 1,1327,769
orbitz,10:30 p.m.,1328,770
orbitz,3:15 p.m.,1329,771
orbitz,5:05 p.m.,1330,772
orbitz,2:50 p.m.,1331,773
orbitz,11:19aDec 1,1332,774
orbitz,6:55aDec 2,1333,775
orbitz,7:23aDec 1,1334,776
orbitz,5:35aDec 1,1335,777
orbitz,6:46 p.m.,1336,778
orbitz,9:21aDec 2,1337,779
orbitz,1:16 p.m.,1338,780
orbitz,12:35 p.m.,1339,781
orbitz,10:06aDec 1,1340,782
orbitz,9:55aDec 1,1341,783
orbitz,7:55 p.m.,1342,784
orbitz,2:20 p.m.,1343,785
orbitz,7:03 p.m.,1344,786
orbitz,11:35aDec 1,1345,787
orbitz,5:00 p.m.,1346,788
orbitz,3:50 p.m.,1347,789
orbitz,1:17 p.m.,1348,790
orbitz,9:20aDec 1,1349,791
orbitz,4:57 p.m.,1350,792
orbitz,10:20aDec 1,1351,793
orbitz,10:54aDec 1,1352,794
orbitz,12:10 p.m.,1353,795
orbitz,2:35 p.m.,1354,796
orbitz,1:39 p.m.,1355,797
orbitz,3:03 p.m.,1356,798
orbitz,2:00 p.m.,1357,799
orbitz,6:15 p.m.,1358,800
orbitz,1:45 p.m.,1359,801
orbitz,8:22 p.m.,1360,802
orbitz,10:48 p.m.,1361,803
orbitz,2:45 p.m.,1362,804
orbitz,5:15 p.m.,1363,805
orbitz,4:00 p.m.,1364,806
orbitz,10:35aDec 1,1365,807
orbitz,7:25 p.m.,1366,808
orbitz,9:10 p.m.,1367,809
orbitz,12:21aDec 2,1368,810
orbitz,7:53 p.m.,1369,811
orbitz,12:18 p.m.,1370,812
orbitz,7:30aDec 1,1371,813
orbitz,9:35aDec 1,1372,814
orbitz,8:05 p.m.,1373,815
orbitz,6:23 p.m.,1374,816
orbitz,7:35 p.m.,1375,817
orbitz,9:45 p.m.,1376,818
orbitz,6:44 p.m.,1377,819
orbitz,10:31aDec 1,1378,820
orbitz,2:59 p.m.,1379,821
orbitz,4:31 p.m.,1380,822
orbitz,2:45 p.m.,1381,804
orbitz,4:17 p.m.,1382,823
orbitz,5:50aDec 2,1383,824
orbitz,12:29aDec 2,1384,825
orbitz,12:15aDec 2,1385,826
orbitz,11:50 p.m.,1386,827
orbitz,10:34aDec 1,1387,828
orbitz,11:50aDec 1,1388,829
orbitz,3:50 p.m.,1389,789
orbitz,4:48 p.m.,1390,830
orbitz,9:43aDec 1,1391,831
orbitz,5:11aDec 2,1392,832
orbitz,6:40 p.m.,1393,833
orbitz,8:27aDec 1,1394,834
orbitz,1:40 p.m.,1395,835
orbitz,9:18 p.m.,1396,836
orbitz,4:53 p.m.,1397,837
orbitz,7:03 p.m.,1398,786
orbitz,12:05 p.m.,1399,838
orbitz,4:05 p.m.,1400,839
orbitz,5:55 p.m.,1401,840
orbitz,11:35aDec 1,1402,787
orbitz,2:15 p.m.,1403,841
orbitz,11:05aDec 1,1404,842
orbitz,11:53aDec 1,1405,843
orbitz,2:35 p.m.,1406,796
orbitz,10:40aDec 1,1407,844
orbitz,6:30 p.m.,1408,845
orbitz,8:00aDec 1,1409,846
orbitz,5:25 p.m.,1410,847
orbitz,6:40 p.m.,1411,833
orbitz,2:25 p.m.,1412,848
orbitz,11:10aDec 1,1413,849
orbitz,4:49 p.m.,1414,850
orbitz,6:17 p.m.,1415,851
orbitz,12:55 p.m.,1416,852
orbitz,7:45aDec 1,1417,853
orbitz,7:05 p.m.,1418,854
orbitz,6:40aDec 1,1419,855
orbitz,10:45aDec 1,1420,856
orbitz,3:30 p.m.,1421,857
phl,3:50 p.m.,1422,858
phl,9:24 a.m.,1423,859
phl,,1424,860
phl,4:31 p.m.,1425,861
CO,10:15 p.m.,1426,862
CO,9:21 a.m.,1427,863
CO,1:17 p.m.,1428,864
CO,10:20 a.m.,1429,865
CO,12:21 a.m.,1430,866
CO,5:35 a.m.,1431,867
CO,10:54 a.m.,1432,868
CO,2:50 p.m.,1433,869
CO,4:49 p.m.,1434,870
CO,7:03 p.m.,1435,871
CO,12:18 p.m.,1436,872
CO,6:44 p.m.,1437,873
CO,1:16 p.m.,1438,874
CO,4:48 p.m.,1439,875
CO,8:56 p.m.,1440,876
CO,6:40 p.m.,1441,877
CO,7:05 p.m.,1442,878
CO,8:22 p.m.,1443,879
CO,11:35 a.m.,1444,880
ifly,7:30 a.m.,1445,881
ifly,4:05 p.m.,1446,882
ifly,1:16 p.m.,1447,883
ifly,5:55 p.m.,1448,884
ifly,6:23 p.m.,1449,885
ifly,10:20 a.m.,1450,886
ifly,7:35 p.m.,1451,887
ifly,9:54 a.m.,1452,888
ifly,2:35 p.m.,1453,889
ifly,10:35 a.m.,1454,890
ifly,4:31 p.m.,1455,891
ifly,2:45 p.m.,1456,892
ifly,5:35 a.m.,1457,893
ifly,2:50 p.m.,1458,894
ifly,12:29 a.m.,1459,895
ifly,8:00 a.m.,1460,896
ifly,12:15 a.m.,1461,897
ifly,6:40 p.m.,1462,898
ifly,11:50 a.m.,1463,899
ifly,10:30 p.m.,1464,900
ifly,9:24 a.m.,1465,901
ifly,6:17 p.m.,1466,902
ifly,5:00 p.m.,1467,903
ifly,6:44 p.m.,1468,904
ifly,4:48 p.m.,1469,905
ifly,9:55 a.m.,1470,906
ifly,2:45 p.m.,1471,892
ifly,10:40 a.m.,1472,907
ifly,9:20 p.m.,1473,908
ifly,6:40 a.m.,1474,909
ifly,10:45 a.m.,1475,910
ifly,7:03 p.m.,1476,911
ifly,12:35 p.m.,1477,912
ifly,3:15 p.m.,1478,913
ifly,12:21 a.m.,1479,914
ifly,3:50 p.m.,1480,915
sfo,11:55 a.m.,1481,916
sfo,6:30 p.m.,1482,917
sfo,11:50 a.m.,1483,918
sfo,10:45 a.m.,1484,919
sfo,6:15 p.m.,1485,920
sfo,7:23 a.m.,1486,921
flytecomm,,1487,922
flytecomm,10:15 p.m.,1488,923
flytecomm,,1489,922
flytecomm,,1490,922
flytecomm,,1491,922
flytecomm,,1492,922
flytecomm,,1493,922
flytecomm,2:50 p.m.,1494,924
flytecomm,,1495,922
flytecomm,,1496,922
flytecomm,,1497,922
flytecomm,,1498,922
flytecomm,5:35 a.m.,1499,925
flytecomm,,1500,922
flytecomm,9:21 a.m.,1501,926
flytecomm,1:16 p.m.,1502,927
flytecomm,,1503,922
flytecomm,,1504,922
flytecomm,,1505,922
flytecomm,,1506,922
flytecomm,,1507,922
flytecomm,7:03 p.m.,1508,928
flytecomm,11:35 a.m.,1509,929
flytecomm,,1510,922
flytecomm,,1511,922
flytecomm,1:17 p.m.,1512,930
flytecomm,,1513,922
flytecomm,,1514,922
flytecomm,10:20 a.m.,1515,931
flytecomm,10:54 a.m.,1516,932
flytecomm,,1517,922
flytecomm,,1518,922
flytecomm,,1519,922
flytecomm,,1520,922
flytecomm,,1521,922
flytecomm,,1522,922
flytecomm,,1523,922
flytecomm,8:22 p.m.,1524,933
flytecomm,8:56 p.m.,1525,934
flytecomm,,1526,922
flytecomm,,1527,922
flytecomm,4:00 p.m.,1528,935
flytecomm,,1529,922
flytecomm,,1530,922
flytecomm,,1531,922
flytecomm,,1532,922
flytecomm,12/2/11 12:21 a.m.,1533,936
flytecomm,,1534,922
flytecomm,12:18 p.m.,1535,937
flytecomm,,1536,922
flytecomm,,1537,922
flytecomm,,1538,922
flytecomm,,1539,922
flytecomm,,1540,922
flytecomm,,1541,922
flytecomm,,1542,922
flytecomm,6:44 p.m.,1543,938
flytecomm,,1544,922
flytecomm,,1545,922
flytecomm,,1546,922
flytecomm,,1547,922
flytecomm,4:17 p.m.,1548,939
flytecomm,,1549,922
flytecomm,,1550,922
flytecomm,,1551,922
flytecomm,,1552,922
flytecomm,,1553,922
flytecomm,,1554,922
flytecomm,,1555,922
flytecomm,,1556,922
flytecomm,4:48 p.m.,1557,940
flytecomm,,1558,922
flytecomm,12/2/11 5:11 a.m.,1559,941
flytecomm,,1560,922
flytecomm,,1561,922
flytecomm,,1562,922
flytecomm,,1563,922
flytecomm,,1564,922
flytecomm,7:03 p.m.,1565,928
flytecomm,11:45 a.m.,1566,942
flytecomm,,1567,922
flytecomm,,1568,922
flytecomm,,1569,922
flytecomm,,1570,922
flytecomm,,1571,922
flytecomm,11:53 a.m.,1572,943
flytecomm,,1573,922
flytecomm,,1574,922
flytecomm,,1575,922
flytecomm,,1576,922
flytecomm,,1577,922
flytecomm,,1578,922
flytecomm,4:49 p.m.,1579,944
flytecomm,,1580,922
flytecomm,,1581,922
flytecomm,,1582,922
flytecomm,7:05 p.m.,1583,945
flytecomm,,1584,922
flytecomm,,1585,922
flytecomm,,1586,922
mytripandmore,10:30 p.m.,1587,946
mytripandmore,10:15 p.m.,1588,947
mytripandmore,9:54aDec 1,1589,948
mytripandmore,7:25 p.m.,1590,949
mytripandmore,5:05 p.m.,1591,950
mytripandmore,11:19aDec 1,1592,951
mytripandmore,6:55aDec 2,1593,952
mytripandmore,5:35aDec 1,1594,953
mytripandmore,6:46 p.m.,1595,954
mytripandmore,1:16 p.m.,1596,955
mytripandmore,9:55aDec 1,1597,956
mytripandmore,7:03 p.m.,1598,957
mytripandmore,1:17 p.m.,1599,958
mytripandmore,9:20aDec 1,1600,959
mytripandmore,4:57 p.m.,1601,960
mytripandmore,12:10 p.m.,1602,961
mytripandmore,8:00aDec 1,1603,962
mytripandmore,3:03 p.m.,1604,963
mytripandmore,12:35 p.m.,1605,964
mytripandmore,2:00 p.m.,1606,965
mytripandmore,1:45 p.m.,1607,966
mytripandmore,10:48 p.m.,1608,967
mytripandmore,2:25 p.m.,1609,968
mytripandmore,7:30aDec 1,1610,969
mytripandmore,9:35aDec 1,1611,970
mytripandmore,8:05 p.m.,1612,971
mytripandmore,11:10aDec 1,1613,972
mytripandmore,9:45 p.m.,1614,973
mytripandmore,10:31aDec 1,1615,974
mytripandmore,9:10 p.m.,1616,975
mytripandmore,12:29aDec 2,1617,976
mytripandmore,Dec 02 12:15 a.m.,1618,977
mytripandmore,11:50 p.m.,1619,978
mytripandmore,10:34aDec 1,1620,979
mytripandmore,11:50aDec 1,1621,980
mytripandmore,Not Available,1622,981
mytripandmore,3:50 p.m.,1623,982
mytripandmore,4:48 p.m.,1624,983
mytripandmore,5:11aDec 2,1625,984
mytripandmore,9:18 p.m.,1626,985
mytripandmore,5:55 p.m.,1627,986
mytripandmore,Not Available,1628,981
mytripandmore,2:15 p.m.,1629,987
mytripandmore,11:53aDec 1,1630,988
mytripandmore,10:45aDec 1,1631,989
mytripandmore,10:40aDec 1,1632,990
mytripandmore,5:25 p.m.,1633,991
mytripandmore,6:40 p.m.,1634,992
mytripandmore,4:49 p.m.,1635,993
mytripandmore,7:45aDec 1,1636,994
ord,9:40 a.m.,1637,995
ord,7:30 a.m.,1638,996
ord,9:35 a.m.,1639,997
ord,4:05 p.m.,1640,998
ord,11:35 a.m.,1641,999
ord,11/30 9:45 p.m.,1642,1000
ord,11/30 7:35 p.m.,1643,1001
ord,2:35 p.m.,1644,1002
ord,11/30 9:10 p.m.,1645,1003
ord,8:00 a.m.,1646,1004
ord,4:31 p.m.,1647,1005
ord,2:45 p.m.,1648,1006
ord,11/30 6:40 p.m.,1649,1007
ord,5:50 a.m.,1650,1008
ord,11/30 5:25 p.m.,1651,1009
ord,2:00 p.m.,1652,1010
ord,11/30 10:30 p.m.,1653,1011
ord,12:55 p.m.,1654,1012
ord,5:11 a.m.,1655,1013
ord,2:45 p.m.,1656,1006
ord,11/30 5:15 p.m.,1657,1014
ord,10:40 a.m.,1658,1015
ord,4:00 p.m.,1659,1016
ord,11/30 7:53 p.m.,1660,1017
wunderground,9:30 a.m.,1661,1018
wunderground,8:54 a.m.,1662,1019
wunderground,9:40 p.m.,1663,1020
wunderground,9:34 a.m.,1664,1021
wunderground,10:15 p.m.,1665,1022
wunderground,6:30 a.m.,1666,1023
wunderground,6:34 p.m.,1667,1024
wunderground,9:11 a.m.,1668,1025
wunderground,9:45 a.m.,1669,1026
wunderground,7:26 p.m.,1670,1027
wunderground,12:12 p.m.,1671,1028
wunderground,3:33 p.m.,1672,1029
wunderground,12:51 p.m.,1673,1030
wunderground,8:51 a.m.,1674,1031
wunderground,4:37 p.m.,1675,1032
wunderground,10:55 a.m.,1676,1033
wunderground,11:43 a.m.,1677,1034
wunderground,7:50 a.m.,1678,1035
wunderground,2:14 p.m.,1679,1036
wunderground,7:25 a.m.,1680,1037
wunderground,2:35 p.m.,1681,1038
wunderground,2:48 p.m.,1682,1039
wunderground,5:40 p.m.,1683,1040
wunderground,1:35 p.m.,1684,1041
wunderground,8:04 p.m.,1685,1042
wunderground,10:43 a.m.,1686,1043
wunderground,8:46 p.m.,1687,1044
wunderground,1:57 p.m.,1688,1045
wunderground,2:10 p.m.,1689,1046
wunderground,3:50 p.m.,1690,1047
wunderground,10:18 a.m.,1691,1048
wunderground,7:08 p.m.,1692,1049
wunderground,9:00 p.m.,1693,1050
wunderground,2:47 p.m.,1694,1051
wunderground,11:52 p.m.,1695,1052
wunderground,12:08 p.m.,1696,1053
wunderground,6:50 a.m.,1697,1054
wunderground,9:00 a.m.,1698,1055
wunderground,7:38 p.m.,1699,1056
wunderground,6:00 p.m.,1700,1057
wunderground,9:25 p.m.,1701,1058
wunderground,2:35 p.m.,1702,1038
wunderground,4:20 p.m.,1703,1059
wunderground,3:55 p.m.,1704,1060
wunderground,12:09 a.m.,1705,1061
wunderground,12:05 a.m.,1706,1062
wunderground,11:31 p.m.,1707,1063
wunderground,9:25 a.m.,1708,1064
wunderground,11:22 a.m.,1709,1065
wunderground,3:30 p.m.,1710,1066
wunderground,5:08 a.m.,1711,1067
wunderground,6:15 p.m.,1712,1068
wunderground,9:10 p.m.,1713,1069
wunderground,3:55 p.m.,1714,1060
wunderground,5:17 p.m.,1715,1070
wunderground,10:57 a.m.,1716,1071
wunderground,2:05 p.m.,1717,1072
wunderground,2:17 p.m.,1718,1073
wunderground,5:57 p.m.,1719,1074
wunderground,6:30 p.m.,1720,1075
wunderground,2:52 p.m.,1721,1076
wunderground,6:07 p.m.,1722,1077
wunderground,12:45 p.m.,1723,1078
wunderground,6:31 p.m.,1724,1079
wunderground,6:30 a.m.,1725,1023
wunderground,10:09 a.m.,1726,1080
ua,11:55 a.m.,1727,1081
ua,9:54 a.m.,1728,1082
ua,5:05 p.m.,1729,1083
ua,11:19 a.m.,1730,1084
ua,6:46 p.m.,1731,1085
ua,4:57 p.m.,1732,1086
ua,3:19 p.m.,1733,1087
ua,1:45 p.m.,1734,1088
ua,1:39 p.m.,1735,1089
ua,10:06 a.m.,1736,1090
ua,5:15 p.m.,1737,1091
ua,7:53 p.m.,1738,1092
ua,6:23 p.m.,1739,1093
ua,7:35 p.m.,1740,1094
ua,10:31 a.m.,1741,1095
ua,4:31 p.m.,1742,1096
ua,4:17 p.m.,1743,1097
ua,Fri Dec 2 12:29 a.m.,1744,1098
ua,9:24 a.m.,1745,1099
ua,9:43 a.m.,1746,1100
ua,Fri Dec 2 5:11 a.m.,1747,1101
ua,8:27 a.m.,1748,1102
ua,1:40 p.m.,1749,1103
ua,4:53 p.m.,1750,1104
ua,7:03 p.m.,1751,1105
ua,11:45 a.m.,1752,1106
ua,5:00 p.m.,1753,1107
ua,11:53 a.m.,1754,1108
ua,6:17 p.m.,1755,1109
ua,7:23 a.m.,1756,1110
