city,original_index,unique_index,count
Anchorage,1175,101,15
Anchorage,1176,101,15
Anchorage,1177,101,15
Anchorage,1178,101,15
Kirkwood,1179,257,2
Kirkwood,1180,257,2
Kona,1181,258,4
Kona,1182,258,4
Kona,1183,258,4
Kona,1184,258,4
Krebs,1185,259,1
Bellingham,1186,34,4
Albuquerque NM,1187,260,1
Albuquerque,1188,261,6
Lancaster,1189,262,2
Lancaster,1190,262,2
Portage,1191,263,4
Portage,1192,263,4
Portage,1193,263,4
Portage,1194,263,4
Ponderay,1195,264,3
Ponderay,1196,264,3
Ponderay,1197,264,3
Erie,1198,265,2
Erie,1199,265,2
Eau Claire,1200,266,3
Helena,1201,267,4
Helena,1202,267,4
Helena MT,1203,268,1
Helena,1204,267,4
Helena,1205,267,4
Stillwater,1206,269,2
Stillwater,1207,269,2
York,1208,270,3
York,1209,270,3
York,1210,270,3
York PA,1211,271,1
Lone Tree,1212,272,1
Raleigh,1213,273,5
Raleigh,1214,273,5
Raleigh,1215,273,5
Raleigh,1216,273,5
Raleigh,1217,273,5
Bridgewater Corners,1218,274,5
Bridgewater Corners,1219,274,5
Bridgewater Corners,1220,274,5
Bridgewater Corners,1221,274,5
Bridgewater Corners,1222,274,5
East Fairfield,1223,275,4
East Fairfield,1224,275,4
East Fairfield,1225,275,4
East Fairfield,1226,275,4
Ashburn,1227,276,2
Ashburn,1228,276,2
Menominee,1229,277,1
Menominie,1230,278,3
Menominie,1231,278,3
Menominie,1232,278,3
Jackson,1233,279,9
Jackson,1234,279,9
Flagstaff,1235,280,5
Flagstaff,1236,280,5
Flagstaff,1237,280,5
Flagstaff,1238,280,5
Portland OR,1239,241,5
Portland,1240,15,57
Macon,1241,281,2
Macon,1242,281,2
Cincinnati,1243,23,19
Cincinnati,1244,23,19
Cincinnati,1245,23,19
Cincinnati OH,1246,282,2
Cincinnati,1247,23,19
Cincinnati,1248,23,19
Cincinnati,1249,23,19
Cincinnati,1250,23,19
Cincinnati,1251,23,19
South Burlington,1252,283,3
South Burlington,1253,283,3
South Burlington,1254,283,3
Mammoth Lakes,1255,284,4
Mammoth Lakes,1256,284,4
Mammoth Lakes,1257,284,4
Mammoth Lakes,1258,284,4
Philadelphia,1259,175,10
Philadelphia,1260,175,10
Philadelphia,1261,175,10
Philadelphia,1262,175,10
Philadelphia,1263,175,10
Philadelphia,1264,175,10
Philadelphia,1265,175,10
Philadelphia,1266,175,10
Philadelphia,1267,175,10
Santee,1268,285,5
Santee,1269,285,5
Santee,1270,285,5
Santee,1271,285,5
Santee,1272,285,5
Albuquerque,1273,261,6
Albuquerque,1274,261,6
Belfast,1275,286,5
Belfast,1276,286,5
Belfast,1277,286,5
Belfast,1278,286,5
Belfast,1279,286,5
Fort Worth,1280,287,8
Fort Worth,1281,287,8
Fort Worth,1282,287,8
Fort Worth,1283,287,8
Fort Worth TX,1284,288,2
Fort Worth,1285,287,8
Fort Worth,1286,287,8
Fort Worth TX,1287,288,2
Utica NY,1288,289,2
Utica,1289,290,11
Utica,1290,290,11
Utica,1291,290,11
Utica,1292,290,11
Utica,1293,290,11
Utica NY,1294,289,2
Utica,1295,290,11
Utica,1296,290,11
Utica,1297,290,11
Utica,1298,290,11
Utica,1299,290,11
Utica,1300,290,11
Lahaina,1301,291,12
Lahaina,1302,291,12
Lahaina,1303,291,12
Lahaina,1304,291,12
Lahaina,1305,291,12
Lahaina,1306,291,12
Lahaina,1307,291,12
Lahaina,1308,291,12
Lahaina,1309,291,12
Lahaina,1310,291,12
Lahaina,1311,291,12
Lahaina,1312,291,12
Half Moon Bay,1313,292,3
Half Moon Bay,1314,292,3
Half Moon Bay,1315,292,3
Somerset Center,1316,293,3
Somerset Center,1317,293,3
Somerset Center,1318,293,3
Hilo,1319,231,11
Hilo,1320,231,11
Hilo,1321,231,11
Hilo,1322,231,11
Hilo,1323,231,11
Hilo,1324,231,11
Miami,1325,294,4
Miami,1326,294,4
Miami,1327,294,4
Miami,1328,294,4
Libertyville,1329,295,1
Anchorage,1330,101,15
Anchorage,1331,101,15
Anchorage,1332,101,15
Anchorage,1333,101,15
Anchorage,1334,101,15
San Diego,1335,44,39
San Diego,1336,44,39
San Diego,1337,44,39
San Diego,1338,44,39
San Diego,1339,44,39
San Diego,1340,44,39
Chicago,1341,192,52
Chicago IL,1342,216,3
Chicago,1343,192,52
Chicago,1344,192,52
Chicago,1345,192,52
Chicago,1346,192,52
Chicago,1347,192,52
Chicago,1348,192,52
Pottstown,1349,296,13
Pottstown,1350,296,13
Royal Oak,1351,297,3
Royal Oak,1352,297,3
Royal Oak,1353,297,3
Milwaukee,1354,242,10
Milwaukee,1355,242,10
Milwaukee,1356,242,10
Milwaukee,1357,242,10
Milwaukee,1358,242,10
Milwaukee,1359,242,10
Milwaukee,1360,242,10
Monroe,1361,298,12
Monroe,1362,298,12
Monroe,1363,298,12
Monroe,1364,298,12
Monroe,1365,298,12
Monroe,1366,298,12
Monroe WI,1367,299,1
Monroe,1368,298,12
Monroe,1369,298,12
Monroe,1370,298,12
Monroe,1371,298,12
Monroe,1372,298,12
Monroe,1373,298,12
San Diego CA,1374,45,3
San Diego,1375,44,39
San Diego CA,1376,45,3
San Diego,1377,44,39
Moab,1378,300,4
Moab,1379,300,4
Moab,1380,300,4
Moab,1381,300,4
North Conway,1382,301,2
North Conway,1383,301,2
Lincoln,1384,74,15
San Diego,1385,44,39
San Diego,1386,44,39
San Diego,1387,44,39
San Diego,1388,44,39
San Diego,1389,44,39
San Diego,1390,44,39
San Diego,1391,44,39
San Diego,1392,44,39
Flagstaff,1393,280,5
San Diego,1394,44,39
San Diego,1395,44,39
San Diego,1396,44,39
Montauk,1397,302,2
Montauk,1398,302,2
Saint Louis,1399,6,18
Saint Louis,1400,6,18
Saint Louis,1401,6,18
Saint Louis,1402,6,18
Saint Louis,1403,6,18
Vista,1404,303,1
Kinston,1405,304,2
Kinston,1406,304,2
Springfield,1407,240,10
Springfield,1408,240,10
Mount Pleasant,1409,305,1
Lake Havasu City,1410,148,6
Lake Havasu City,1411,148,6
Lake Havasu City,1412,148,6
Lake Havasu City,1413,148,6
Lake Havasu City,1414,148,6
Mustang,1415,306,5
Mustang,1416,306,5
Mustang,1417,306,5
Mustang,1418,306,5
Mustang,1419,306,5
Providence,1420,307,10
Providence,1421,307,10
Providence,1422,307,10
Providence,1423,307,10
Providence,1424,307,10
Providence,1425,307,10
Providence,1426,307,10
Providence,1427,307,10
Providence,1428,307,10
Providence,1429,307,10
Portland OR,1430,241,5
Portland,1431,15,57
Portland,1432,15,57
Portland,1433,15,57
Portland,1434,15,57
Portland,1435,15,57
Papillion,1436,308,5
Papillion,1437,308,5
Papillion,1438,308,5
Papillion,1439,308,5
Papillion,1440,308,5
Croydon,1441,309,2
Croydon,1442,309,2
Fort Collins,1443,310,22
Fort Collins,1444,310,22
Fort Collins,1445,310,22
Fort Collins,1446,310,22
Fort Collins,1447,310,22
Fort Collins,1448,310,22
Fort Collins,1449,310,22
Fort Collins,1450,310,22
Fort Collins,1451,310,22
Fort Collins,1452,310,22
Fort Collins,1453,310,22
Fort Collins,1454,310,22
Fort Collins,1455,310,22
Fort Collins,1456,310,22
Fort Collins,1457,310,22
Fort Collins,1458,310,22
Fort Collins,1459,310,22
Woodbridge,1460,311,11
Woodbridge,1461,311,11
Woodbridge,1462,311,11
Woodbridge,1463,311,11
Woodbridge,1464,311,11
Woodbridge,1465,311,11
Woodbridge,1466,311,11
Woodbridge,1467,311,11
Woodbridge,1468,311,11
Woodbridge,1469,311,11
Woodbridge,1470,311,11
New Orleans,1471,312,6
New Orleans,1472,312,6
New Orleans,1473,312,6
New Orleans,1474,312,6
New Orleans,1475,312,6
New Orleans,1476,312,6
College Station,1477,313,3
College Station,1478,313,3
College Station,1479,313,3
Myrtle Beach SC,1480,314,1
Myrtle Beach,1481,315,1
Newburgh,1482,316,1
Newburyport,1483,317,3
Newburyport,1484,317,3
Newburyport,1485,317,3
Everett,1486,318,1
Charlotte,1487,67,7
Charlotte,1488,67,7
Slippery Rock,1489,319,4
Slippery Rock,1490,319,4
Slippery Rock,1491,319,4
Slippery Rock,1492,319,4
Minneapolis,1493,49,16
Minneapolis,1494,49,16
Minneapolis,1495,49,16
Minneapolis,1496,49,16
Minneapolis,1497,49,16
Minneapolis,1498,49,16
Northamtpon,1499,320,1
Pacific,1500,321,2
Pacific,1501,321,2
Eau Claire,1502,266,3
Eau Claire,1503,266,3
Ipswich,1504,244,3
Ipswich,1505,244,3
O'Fallon,1506,322,3
O'Fallon,1507,322,3
O'Fallon,1508,322,3
Eugene,1509,75,6
Eugene,1510,75,6
Eugene,1511,75,6
Eugene,1512,75,6
Austin,1513,39,25
Austin,1514,39,25
Austin,1515,39,25
Austin,1516,39,25
Portland,1517,15,57
Portland,1518,15,57
Portland,1519,15,57
Portland,1520,15,57
Arvada,1521,323,7
Arvada,1522,323,7
Arvada,1523,323,7
Arvada,1524,323,7
Arvada,1525,323,7
Arvada,1526,323,7
Arvada,1527,323,7
Spirit Lake,1528,324,6
Spirit Lake,1529,324,6
Spirit Lake,1530,324,6
Spirit Lake,1531,324,6
Spirit Lake,1532,324,6
Spirit Lake,1533,324,6
Danville,1534,325,10
Danville,1535,325,10
Danville,1536,325,10
Danville,1537,325,10
Danville,1538,325,10
Danville,1539,325,10
Danville,1540,325,10
Danville,1541,325,10
Danville,1542,325,10
Danville,1543,325,10
Airway Heights,1544,326,5
Airway Heights,1545,326,5
Airway Heights,1546,326,5
Airway Heights,1547,326,5
Airway Heights,1548,326,5
Atlanta,1549,327,6
Atlanta,1550,327,6
Longmont,1551,328,30
Longmont,1552,328,30
Longmont,1553,328,30
Longmont,1554,328,30
Longmont,1555,328,30
Longmont,1556,328,30
Longmont,1557,328,30
Longmont CO,1558,329,3
Longmont CO,1559,329,3
Longmont,1560,328,30
Longmont,1561,328,30
Longmont,1562,328,30
Longmont,1563,328,30
Longmont,1564,328,30
Longmont,1565,328,30
Longmont,1566,328,30
Longmont,1567,328,30
Longmont,1568,328,30
Longmont,1569,328,30
Longmont,1570,328,30
Longmont,1571,328,30
Longmont,1572,328,30
Longmont,1573,328,30
Longmont,1574,328,30
Longmont,1575,328,30
Longmont,1576,328,30
Longmont,1577,328,30
Longmont,1578,328,30
Longmont,1579,328,30
Longmont,1580,328,30
Longmont,1581,328,30
Longmont CO,1582,329,3
Longmont,1583,328,30
Lyons,1584,107,12
Lyons,1585,107,12
Lyons,1586,107,12
Lyons CO,1587,330,2
Lyons,1588,107,12
Lyons,1589,107,12
Lyons,1590,107,12
Lyons CO,1591,330,2
Lyons,1592,107,12
Lyons,1593,107,12
Lyons,1594,107,12
Lyons,1595,107,12
Lyons,1596,107,12
Brevard,1597,331,6
Brevard,1598,331,6
Brevard,1599,331,6
Brevard,1600,331,6
Brevard,1601,331,6
Brevard,1602,331,6
Middlebury,1603,332,2
Waterbury,1604,333,6
Rogers,1605,334,1
Palisade,1606,335,2
Palisade,1607,335,2
Fort Collins,1608,310,22
Fort Collins,1609,310,22
Fort Collins,1610,310,22
Fort Collins,1611,310,22
Fort Collins,1612,310,22
Garden City,1613,157,8
Garden City,1614,157,8
Garden City,1615,157,8
Garden City,1616,157,8
Garden City,1617,157,8
Knoxville,1618,336,1
Portland,1619,15,57
Portland ME,1620,337,2
Fredericksburg,1621,338,2
Fredericksburg,1622,338,2
Lafayette,1623,339,4
Lafayette,1624,339,4
Lafayette,1625,339,4
Lafayette,1626,339,4
Comstock Park,1627,340,6
Comstock Park,1628,340,6
Comstock Park,1629,340,6
Comstock Park,1630,340,6
Comstock Park,1631,340,6
Comstock Park,1632,340,6
San Antonio,1633,91,16
San Antonio,1634,91,16
San Antonio,1635,91,16
San Antonio,1636,91,16
San Antonio,1637,91,16
San Antonio,1638,91,16
San Antonio,1639,91,16
Petoskey,1640,341,3
Petoskey MI,1641,342,1
Petoskey,1642,341,3
Petoskey,1643,341,3
Phoenix,1644,343,1
Monument,1645,344,3
Monument,1646,344,3
Monument,1647,344,3
San Francisco,1648,3,31
San Francisco,1649,3,31
Bucryus,1650,345,8
Bucryus,1651,345,8
Bucryus,1652,345,8
Bucryus,1653,345,8
Bucryus,1654,345,8
Bucryus,1655,345,8
Bucryus,1656,345,8
Bucryus,1657,345,8
Chicago,1658,192,52
Black Mountain,1659,346,2
Black Mountain,1660,346,2
Carlsbad,1661,111,4
Carlsbad,1662,111,4
Carlsbad,1663,111,4
Cleveland,1664,106,3
Lemont,1665,347,1
Cleveland,1666,106,3
Prescott,1667,348,2
Prescott,1668,348,2
Dillon,1669,349,6
Dillon CO,1670,350,1
Dillon,1671,349,6
Dillon,1672,349,6
Dillon,1673,349,6
Dillon,1674,349,6
Dillon,1675,349,6
Seattle,1676,141,35
Seattle,1677,141,35
Greenville,1678,351,3
Greenville,1679,351,3
Fort Worth,1680,287,8
Fort Worth,1681,287,8
Blanco,1682,352,8
Blanco,1683,352,8
Blanco,1684,352,8
Blanco,1685,352,8
Blanco,1686,352,8
Blanco,1687,352,8
Blanco,1688,352,8
Blanco,1689,352,8
Marietta,1690,353,2
Marietta GA,1691,354,1
Marietta,1692,353,2
Mt. Airy,1693,355,5
Mt. Airy,1694,355,5
Mt. Airy,1695,355,5
Mt. Airy,1696,355,5
Mt. Airy,1697,355,5
Bend,1698,0,11
Woodinville,1699,174,4
Woodinville,1700,174,4
Woodinville,1701,174,4
Boulder,1702,31,38
Boulder,1703,31,38
Boulder,1704,31,38
Temecula,1705,70,5
Denver,1706,71,37
Denver,1707,71,37
Denver CO,1708,92,3
Denver,1709,71,37
Denver,1710,71,37
Denver,1711,71,37
Paonia,1712,356,7
Paonia,1713,356,7
Paonia CO,1714,357,1
Paonia,1715,356,7
Paonia,1716,356,7
Paonia,1717,356,7
Paonia,1718,356,7
Paonia,1719,356,7
Chicago,1720,192,52
Chicago,1721,192,52
Chicago,1722,192,52
Chicago,1723,192,52
Chicago,1724,192,52
Chicago,1725,192,52
Chicago,1726,192,52
Chicago,1727,192,52
Cincinnati,1728,23,19
Cincinnati,1729,23,19
Cincinnati,1730,23,19
Cincinnati,1731,23,19
Cincinnati,1732,23,19
Cincinnati,1733,23,19
Cincinnati,1734,23,19
Cincinnati OH,1735,282,2
Traverse City,1736,95,5
Portland,1737,15,57
Portland ME,1738,337,2
Denver,1739,71,37
Denver,1740,71,37
Lockland,1741,358,2
Lockland,1742,358,2
Export PA,1743,359,2
Export,1744,360,13
Export,1745,360,13
Export,1746,360,13
Export PA,1747,359,2
Export,1748,360,13
Export,1749,360,13
Export,1750,360,13
Export,1751,360,13
Export,1752,360,13
Export,1753,360,13
Export,1754,360,13
Export,1755,360,13
Export,1756,360,13
Export,1757,360,13
Roanoke,1758,361,1
Rochester MI,1759,362,1
Rochester,1760,179,7
Rochester,1761,179,7
Rochester,1762,179,7
Rochester,1763,179,7
Rochester,1764,179,7
Rochester,1765,179,7
Newport,1766,147,5
Midwest City,1767,363,3
Midwest City,1768,363,3
Midwest City,1769,363,3
Lansdale,1770,364,6
Lansdale,1771,364,6
Lansdale PA,1772,365,1
Lansdale,1773,364,6
Lansdale,1774,364,6
Lansdale,1775,364,6
Lansdale,1776,364,6
Sacramento,1777,366,5
Sacramento,1778,366,5
Sacramento,1779,366,5
Sacramento,1780,366,5
Sacramento,1781,366,5
San Diego,1782,44,39
San Diego,1783,44,39
San Diego,1784,44,39
San Diego,1785,44,39
Chandler,1786,367,18
Chandler,1787,367,18
Chandler,1788,367,18
Chandler,1789,367,18
Chandler,1790,367,18
Chandler,1791,367,18
Chandler,1792,367,18
Chandler,1793,367,18
Chandler,1794,367,18
Chandler,1795,367,18
Chandler,1796,367,18
Chandler,1797,367,18
Chandler,1798,367,18
Chandler,1799,367,18
Chandler AZ,1800,368,1
Chandler,1801,367,18
Chandler,1802,367,18
Chandler,1803,367,18
Chandler,1804,367,18
Boulder,1805,31,38
Boulder,1806,31,38
Santa Cruz,1807,369,8
Santa Cruz,1808,369,8
Santa Cruz,1809,369,8
Santa Fe,1810,370,7
Santa Fe,1811,370,7
Santa Fe,1812,370,7
Santa Fe,1813,370,7
Santa Fe,1814,370,7
Santa Fe,1815,370,7
Santa Fe,1816,370,7
Douglas,1817,371,1
Seattle,1818,141,35
Seattle,1819,141,35
Seattle,1820,141,35
Saint Louis,1821,6,18
Saint Louis,1822,6,18
Saint Louis,1823,6,18
Saint Louis,1824,6,18
Saint Louis,1825,6,18
Saint Louis,1826,6,18
Portland,1827,15,57
Santa Cruz,1828,369,8
Seattle,1829,141,35
Seattle,1830,141,35
Silverton OR,1831,372,1
Silverton,1832,373,4
Columbus,1833,8,17
Columbus,1834,8,17
Columbus,1835,8,17
Columbus,1836,8,17
Columbus,1837,8,17
Wolcott,1838,374,1
Marlborough,1839,375,1
Portland,1840,15,57
Portland,1841,15,57
Portland,1842,15,57
Portland,1843,15,57
Chico,1844,376,8
Chico,1845,376,8
Chico,1846,376,8
Chico,1847,376,8
Chico,1848,376,8
Chico,1849,376,8
Chico,1850,376,8
Chico CA,1851,377,1
Chico,1852,376,8
Ada,1853,378,1
Silverton,1854,373,4
Silverton,1855,373,4
Silverton,1856,373,4
Brooklyn,1857,102,34
Brooklyn,1858,102,34
Brooklyn,1859,102,34
Brooklyn NY,1860,103,4
Brooklyn,1861,102,34
Brooklyn,1862,102,34
Brooklyn,1863,102,34
Brooklyn,1864,102,34
Brooklyn NY,1865,103,4
Brooklyn,1866,102,34
Brooklyn,1867,102,34
Brooklyn,1868,102,34
Brooklyn,1869,102,34
Brooklyn,1870,102,34
Brooklyn,1871,102,34
Brooklyn,1872,102,34
Brooklyn,1873,102,34
Brooklyn,1874,102,34
Brooklyn,1875,102,34
Brooklyn,1876,102,34
Brooklyn,1877,102,34
Brooklyn,1878,102,34
Brooklyn,1879,102,34
Brooklyn,1880,102,34
Durango,1881,379,15
Durango,1882,379,15
Durango CO,1883,380,1
Durango,1884,379,15
Durango,1885,379,15
Durango,1886,379,15
Durango,1887,379,15
Durango,1888,379,15
Durango,1889,379,15
Durango,1890,379,15
Durango,1891,379,15
Durango,1892,379,15
Meridian,1893,381,2
Meridian,1894,381,2
Chicago,1895,192,52
Chicago,1896,192,52
Anchorage,1897,101,15
Phoenixville,1898,382,1
Pottstown,1899,296,13
Pottstown,1900,296,13
Pottstown,1901,296,13
Pottstown,1902,296,13
Pottstown,1903,296,13
Pottstown,1904,296,13
Pottstown PA,1905,383,1
Pottstown,1906,296,13
Pottstown,1907,296,13
Pottstown,1908,296,13
Pottstown,1909,296,13
Pottstown,1910,296,13
Norfolk,1911,384,3
Norfolk,1912,384,3
Norfolk,1913,384,3
Jackson,1914,279,9
Jackson,1915,279,9
Jackson,1916,279,9
Jackson,1917,279,9
Jackson,1918,279,9
Jackson,1919,279,9
Jackson,1920,279,9
Boise,1921,385,15
Boise,1922,385,15
Boise,1923,385,15
Boise,1924,385,15
Boise,1925,385,15
Boise ID,1926,386,2
Boise,1927,385,15
Boise,1928,385,15
Boise,1929,385,15
Boise,1930,385,15
Boise,1931,385,15
Boise ID,1932,386,2
Boise,1933,385,15
Boise,1934,385,15
Boise,1935,385,15
Boise,1936,385,15
Boise,1937,385,15
South Austin,1938,387,4
South Austin,1939,387,4
South Austin,1940,387,4
South Austin,1941,387,4
Southampton,1942,388,1
Medford,1943,389,2
Medford,1944,389,2
Hattiesburg,1945,390,9
Hattiesburg,1946,390,9
Hattiesburg,1947,390,9
Hattiesburg,1948,390,9
Hattiesburg,1949,390,9
Hattiesburg,1950,390,9
Hattiesburg,1951,390,9
Hattiesburg,1952,390,9
Hattiesburg,1953,390,9
Conroe,1954,391,13
Conroe TX,1955,392,1
Conroe,1956,391,13
Conroe,1957,391,13
Conroe,1958,391,13
Conroe,1959,391,13
Conroe,1960,391,13
Conroe,1961,391,13
Conroe,1962,391,13
Conroe,1963,391,13
Conroe,1964,391,13
Conroe,1965,391,13
Conroe,1966,391,13
Conroe,1967,391,13
San Francisco,1968,3,31
Cortland,1969,393,1
Chicago,1970,192,52
Chicago,1971,192,52
Chicago,1972,192,52
Chicago,1973,192,52
Chicago,1974,192,52
Chicago,1975,192,52
Chicago,1976,192,52
Chicago,1977,192,52
Chicago,1978,192,52
Chicago IL,1979,216,3
Chicago,1980,192,52
Chicago,1981,192,52
Glendale,1982,394,2
Glendale,1983,394,2
Conestoga,1984,395,1
Paw Paw,1985,396,1
Crozet,1986,397,4
Crozet,1987,397,4
Crozet,1988,397,4
Crozet,1989,397,4
Durango,1990,379,15
Durango,1991,379,15
Durango,1992,379,15
Durango,1993,379,15
Stevens Point,1994,142,29
Stevens Point,1995,142,29
Stevens Point,1996,142,29
Stevens Point,1997,142,29
Stevens Point,1998,142,29
Stevens Point,1999,142,29
Stevens Point,2000,142,29
Stevens Point,2001,142,29
Stevens Point,2002,142,29
Stevens Point,2003,142,29
Stevens Point,2004,142,29
Stevens Point,2005,142,29
Stevens Point,2006,142,29
Stevens Point,2007,142,29
Stevens Point,2008,142,29
Stevens Point,2009,142,29
Stevens Point,2010,142,29
Stevens Point,2011,142,29
Stevens Point,2012,142,29
Stevens Point,2013,142,29
Stevens Point,2014,142,29
Stevens Point,2015,142,29
Green Bay,2016,237,2
Baltimore,2017,398,9
Baltimore,2018,398,9
Baltimore MD,2019,399,1
Portland,2020,15,57
Huntsville,2021,400,3
Huntsville,2022,400,3
Huntsville,2023,400,3
St Mary's,2024,401,4
St Mary's,2025,401,4
St Mary's,2026,401,4
St Mary's,2027,401,4
St Paul,2028,402,1
St. Paul,2029,403,2
St. Paul MN,2030,404,1
St. Paul,2031,403,2
Indianapolis,2032,69,39
Indianapolis,2033,69,39
Indianapolis,2034,69,39
Indianapolis,2035,69,39
Indianapolis,2036,69,39
Indianapolis,2037,69,39
Indianapolis,2038,69,39
Indianapolis,2039,69,39
Indianapolis,2040,69,39
Indianapolis IN,2041,405,4
Indianapolis IN,2042,405,4
Indianapolis,2043,69,39
Indianapolis IN,2044,405,4
Indianapolis,2045,69,39
Indianapolis,2046,69,39
Indianapolis,2047,69,39
Indianapolis,2048,69,39
Indianapolis,2049,69,39
Indianapolis,2050,69,39
Indianapolis,2051,69,39
Indianapolis,2052,69,39
Indianapolis,2053,69,39
Indianapolis,2054,69,39
Indianapolis,2055,69,39
Indianapolis,2056,69,39
Indianapolis,2057,69,39
Indianapolis,2058,69,39
Indianapolis,2059,69,39
Indianapolis IN,2060,405,4
Indianapolis,2061,69,39
Indianapolis,2062,69,39
Indianapolis,2063,69,39
Indianapolis,2064,69,39
Indianapolis,2065,69,39
Indianapolis,2066,69,39
Indianapolis,2067,69,39
Indianapolis,2068,69,39
Indianapolis,2069,69,39
Hardy,2070,406,2
Hardy,2071,406,2
Brooklyn Center,2072,407,12
Brooklyn Center MN,2073,408,1
Brooklyn Center,2074,407,12
Brooklyn Center,2075,407,12
Brooklyn Center,2076,407,12
Brooklyn Center,2077,407,12
Brooklyn Center,2078,407,12
Brooklyn Center,2079,407,12
Brooklyn Center,2080,407,12
Brooklyn Center,2081,407,12
Brooklyn Center,2082,407,12
Brooklyn Center,2083,407,12
Brooklyn Center,2084,407,12
Gainesville,2085,409,5
Gainesville,2086,409,5
Gainesville,2087,409,5
Gainesville,2088,409,5
Gainesville,2089,409,5
Manheim,2090,410,1
Atlanta,2091,327,6
Atlanta,2092,327,6
Atlanta,2093,327,6
Atlanta,2094,327,6
San Diego,2095,44,39
San Diego,2096,44,39
San Diego,2097,44,39
San Diego,2098,44,39
San Diego,2099,44,39
San Diego,2100,44,39
San Diego,2101,44,39
San Diego,2102,44,39
Manhattan,2103,411,17
Manhattan,2104,411,17
Manhattan,2105,411,17
Manhattan,2106,411,17
Manhattan,2107,411,17
Manhattan,2108,411,17
Manhattan,2109,411,17
Manhattan,2110,411,17
Manhattan,2111,411,17
Manhattan KS,2112,412,1
Manhattan,2113,411,17
Manhattan,2114,411,17
Manhattan,2115,411,17
Manhattan,2116,411,17
Manhattan,2117,411,17
Manhattan,2118,411,17
Manhattan,2119,411,17
Manhattan,2120,411,17
Lakeside,2121,413,2
Lakeside,2122,413,2
Tampa,2123,93,30
Tampa,2124,93,30
Bridgman,2125,414,3
Bridgman,2126,414,3
Bridgman,2127,414,3
Bargersville,2128,415,1
Telluride,2129,416,3
Telluride,2130,416,3
Telluride,2131,416,3
Evanston IL,2132,417,1
Evanston,2133,418,2
Evanston,2134,418,2
Athens GA,2135,419,1
Richmond,2136,228,7
Richmond,2137,228,7
Richmond,2138,228,7
Richmond,2139,228,7
Waterbury,2140,333,6
Waterbury,2141,333,6
Waterbury,2142,333,6
Waterbury VT,2143,420,1
Waterbury,2144,333,6
Waterbury,2145,333,6
Sheridan,2146,72,6
Sheridan,2147,72,6
Sheridan,2148,72,6
Sheridan,2149,72,6
Baltimore,2150,398,9
Baltimore,2151,398,9
Baltimore,2152,398,9
Bronx,2153,421,3
Bronx,2154,421,3
Bronx,2155,421,3
Torrance,2156,422,5
Torrance,2157,422,5
Torrance,2158,422,5
Torrance,2159,422,5
Torrance,2160,422,5
Burlington,2161,423,2
Wilkes-Barre,2162,424,1
New York,2163,84,3
Grand Rapids,2164,96,65
Traverse City,2165,95,5
Traverse City,2166,95,5
Traverse City,2167,95,5
Burlington,2168,423,2
Cold Spring,2169,425,4
Cold Spring,2170,425,4
Cold Spring,2171,425,4
Cold Spring,2172,425,4
Bloomfield,2173,41,6
Sisters,2174,426,3
Sisters,2175,426,3
Sisters,2176,426,3
Charlottesville,2177,135,5
Charlottesville,2178,135,5
Martinsville,2179,427,4
Martinsville,2180,427,4
Martinsville,2181,427,4
Martinsville,2182,427,4
Kearney,2183,428,3
Kearney,2184,428,3
Kearney,2185,428,3
Kearney NE,2186,429,1
Evansville,2187,430,8
Evansville,2188,430,8
Evansville,2189,430,8
Evansville,2190,430,8
Evansville,2191,430,8
Evansville,2192,430,8
Evansville,2193,430,8
Evansville,2194,430,8
Evansville IN,2195,431,1
Baton Rouge,2196,432,7
Baton Rouge,2197,432,7
Baton Rouge,2198,432,7
Baton Rouge,2199,432,7
Baton Rouge,2200,432,7
Baton Rouge,2201,432,7
Baton Rouge,2202,432,7
Idaho Springs,2203,433,1
Idaho Springs CO,2204,434,1
Minnetonka,2205,435,2
Minnetonka,2206,435,2
Albuquerque,2207,261,6
Albuquerque,2208,261,6
Albuquerque,2209,261,6
Durham,2210,209,4
Durham,2211,209,4
Durham,2212,209,4
Hershey,2213,436,4
Hershey,2214,436,4
Hershey,2215,436,4
Hershey,2216,436,4
Hershey PA,2217,437,1
Greenville,2218,351,3
Boulder,2219,31,38
Dripping Springs,2220,438,3
Dripping Springs,2221,438,3
Dripping Springs,2222,438,3
Seattle,2223,141,35
Seattle,2224,141,35
Seattle,2225,141,35
Seattle,2226,141,35
Seattle,2227,141,35
Seattle,2228,141,35
Seattle,2229,141,35
Seattle,2230,141,35
Seattle,2231,141,35
Seattle,2232,141,35
Seattle,2233,141,35
Seattle,2234,141,35
Warrenville,2235,439,10
Warrenville,2236,439,10
Warrenville,2237,439,10
Warrenville,2238,439,10
Warrenville,2239,439,10
Warrenville,2240,439,10
Warrenville,2241,439,10
Warrenville,2242,439,10
Warrenville,2243,439,10
Warrenville,2244,439,10
Plant City,2245,440,1
Stratford,2246,441,5
Stratford,2247,441,5
Stratford,2248,441,5
Stratford,2249,441,5
Stratford,2250,441,5
Salt Lake City,2251,442,17
Salt Lake City,2252,442,17
Salt Lake City,2253,442,17
Salt Lake City,2254,442,17
Salt Lake City,2255,442,17
Salt Lake City,2256,442,17
Salt Lake City,2257,442,17
Salt Lake City,2258,442,17
Salt Lake City,2259,442,17
Ukiah,2260,443,1
Austin,2261,39,25
Austin,2262,39,25
St. John's,2263,444,3
