sched_arr_time,act_arr_time,original_index,unique_index
Thu  17:55,Thu  17:40,804,416
Thu  19:25,Thu  19:33,805,417
Thu  7:45,Thu  7:31,806,418
Thu  6:55,Thu  6:50,807,419
,,808,414
Thu  10:35,Thu  10:28,809,420
Thu  12:18,,810,421
9:40 a.m.,9:32 a.m.,811,0
,10:29 p.m.,812,307
9:25 a.m.,9:28 a.m.,813,3
11:55 a.m.,11:58 a.m.,814,308
,9:43 a.m.,815,309
10:30 p.m.,,816,1
3:15 p.m.,3:16 p.m.,817,24
5:05 p.m.,5:17 p.m.,818,153
,3:31 p.m.,819,310
,11:21 a.m.,820,311
6:55 a.m.  Fri 02-Dec-2011,,821,422
,7:17 a.m.,822,313
,5:26 a.m.,823,314
6:46 p.m.,6:28 p.m.,824,354
,9:14 a.m.,825,52
,1:19 p.m.,826,315
12:35 p.m.,1:27 p.m.,827,15
,9:56 a.m.,828,67
9:55 a.m.,9:45 a.m.,829,6
7:55 p.m.,7:39 p.m.,830,7
,1:40 p.m.,831,316
,7:10 p.m.,832,317
,11:32 a.m.,833,318
,4:47 p.m.,834,423
3:50 p.m.,4:09 p.m.,835,8
,1:14 p.m.,836,319
9:20 a.m.,9:05 a.m.,837,9
4:57 p.m.,5:05 p.m.,838,361
,10:27 a.m.,839,320
,10:56 a.m.,840,321
12:10 p.m.,11:56 a.m.,841,12
2:35 p.m.,3:20 p.m. (Runway),842,424
,1:30 p.m.,843,322
,3:21 p.m.,844,323
,2:10 p.m.,845,425
6:15 p.m.,5:42 p.m.,846,324
1:45 p.m.,1:15 p.m.,847,366
,8:03 p.m.,848,325
,8:56 p.m.,849,426
2:45 p.m.,2:46 p.m.,850,20
,5:34 p.m.,851,139
,3:33 p.m.,852,427
10:35 a.m.,10:36 a.m.,853,22
7:25 p.m.,,854,2
9:10 p.m.,8:53 p.m.,855,23
12:21 a.m.  Fri 02-Dec-2011,,856,428
,7:58 p.m.,857,327
12:18 p.m.,12:09 p.m.,858,328
7:30 a.m.,7:51 a.m.,859,25
9:35 a.m.,9:31 a.m.,860,26
,7:55 p.m.,861,182
6:23 p.m.,6:38 p.m.,862,372
,7:36 p.m.,863,330
9:45 p.m.,9:53 p.m.,864,28
,6:34 p.m.,865,331
,10:47 a.m.,866,174
,3:04 p.m.,867,93
4:31 p.m.,4:23 p.m.,868,332
2:45 p.m.,2:50 p.m.,869,4
,4:17 p.m.,870,333
5:50 a.m.  Fri 02-Dec-2011,,871,429
12:29 a.m.  Fri 02-Dec-2011,,872,430
12:15 a.m.  Fri 02-Dec-2011,,873,431
11:50 p.m.,,874,33
10:34 a.m.,10:04 a.m.,875,34
11:50 a.m.,11:44 a.m.,876,35
,9:13 a.m.,877,115
3:50 p.m.,,878,36
,4:59 p.m.,879,337
,8:45 a.m.,880,338
5:11 a.m.,,881,384
6:40 p.m.,,882,301
,8:02 a.m.,883,339
,2:00 p.m.,884,432
,9:20 p.m.,885,433
,4:44 p.m.,886,434
,7:10 p.m.,887,317
,11:45 a.m.,888,435
4:05 p.m.,3:43 p.m.,889,38
5:55 p.m.,5:43 p.m.,890,39
11:35 a.m.,11:06 a.m.,891,40
2:15 p.m.,1:43 p.m.,892,41
11:05 a.m.,11:01 a.m.,893,11
,12:09 p.m.,894,341
2:35 p.m.,3:13 p.m.,895,42
,10:16 a.m.,896,436
6:30 p.m.,6:43 p.m.,897,44
8:00 a.m.,8:06 a.m.,898,13
,4:56 p.m.,899,342
6:40 p.m.,6:15 p.m.,900,46
2:25 p.m.,2:27 p.m.,901,19
11:10 a.m.,11:06 a.m.,902,17
,5:26 p.m.,903,343
6:17 p.m.,5:38 p.m.,904,391
12:55 p.m.,12:50 p.m.,905,30
7:45 a.m.,7:40 a.m.,906,18
7:05 p.m.,6:36 p.m.,907,345
6:40 a.m.,6:19 a.m.,908,48
10:45 a.m.,11:12 a.m.,909,49
3:30 p.m.,3:14 p.m.,910,47
9:40 a.m.,9:22 a.m.,911,146
7:25 p.m.,7:35 p.m.,912,245
9:54 a.m.,,913,244
,2:01 p.m.,914,179
7:23 a.m.,,915,250
5:35 a.m.,,916,62
,9:09 a.m.,917,160
1:16 p.m.,,918,65
9:55 a.m.,,919,253
7:03 p.m.,,920,70
9:20 a.m.,9:00 a.m.,921,171
12:10 p.m.,11:50 a.m.,922,175
2:35 p.m.,3:19 p.m.,923,176
7:45 a.m.,7:40 a.m.,924,18
,3:20 p.m.,925,178
,5:09 p.m.,926,233
12:35 p.m.,1:11 p.m.,927,260
2:25 p.m.,2:17 p.m.,928,264
2:45 p.m.,2:36 p.m.,929,265
9:10 p.m.,8:53 p.m.,930,23
3:15 p.m.,3:10 p.m.,931,152
12:21 a.m.,12:21 a.m. (Estimated),932,370
12:18 p.m.,,933,96
6:23 p.m.,6:36 p.m.,934,193
,7:26 p.m.,935,194
9:45 p.m.,,936,275
6:44 p.m.,,937,104
,10:45 a.m.,938,197
2:59 p.m.,2:52 p.m.,939,277
4:31 p.m.,4:18 p.m.,940,199
4:17 p.m.,4:17 p.m.,941,376
12:29 a.m.,12:01 a.m. (Estimated runway),942,378
11:50 p.m.,11:35 p.m. (Estimated runway),943,380
11:50 a.m.,11:40 a.m.,944,207
6:15 p.m.,5:28 p.m.,945,180
9:24 a.m.,,946,286
5:11 a.m.Dec 02,,947,212
6:09 p.m.,,948,213
8:27 a.m.,,949,288
,2:02 p.m.,950,215
9:20 p.m.,9:19 p.m. (Estimated),951,387
,12:10 p.m.,952,218
,11:26 a.m.,953,168
11:35 a.m.,11:04 a.m.,954,293
5:00 p.m.,,955,294
9:43 a.m.,,956,287
2:15 p.m.,1:40 p.m.,957,222
11:05 a.m.,,958,296
11:53 a.m.,,959,131
,1:27 p.m.,960,177
6:30 p.m.,6:36 p.m.,961,227
5:25 p.m.,,962,247
6:40 p.m.,,963,301
,10:47 a.m.,964,174
12:55 p.m.,12:48 p.m.,965,235
6:40 a.m.,6:19 a.m.,966,48
10:45 a.m.,11:00 a.m.,967,239
3:30 p.m.,3:09 p.m.,968,240
9:30 a.m.,9:22 a.m.,969,437
6:50 a.m.,7:49 a.m.,970,438
9:00 a.m.,9:26 a.m.,971,439
7:08 p.m.,7:25 p.m.,972,440
10:43 a.m.,10:43 a.m.,973,441
4:37 p.m.,4:57 p.m.,974,442
9:34 a.m.,9:44 a.m.,975,443
4:20 p.m.,4:20 p.m.,976,444
2:17 p.m.,2:49 p.m.,977,445
11:31 p.m.,11:35 p.m.,978,446
11:52 p.m.,12:02 a.m.,979,447
8:04 p.m.,7:43 p.m.,980,448
6:30 p.m.,6:11 p.m.,981,449
8:46 p.m.,8:46 p.m.,982,450
10:18 a.m.,10:29 a.m.,983,451
3:50 p.m.,3:26 p.m.,984,452
6:30 a.m.,6:09 a.m.,985,453
10:09 a.m.,10:52 a.m.,986,454
9:00 p.m.,8:38 p.m.,987,455
5:57 p.m.,6:30 p.m.,988,456
9:40 a.m.,9:32 a.m.,989,0
9:25 a.m.,9:28 a.m.,990,3
Not Available,11:58 a.m.,991,457
Not Available,9:43 a.m.,992,458
10:30 p.m.,10:30 p.m.*,993,459
7:25 p.m.,Not Available,994,187
3:15 p.m.,3:16 p.m.,995,24
5:05 p.m.,Contact Airline,996,460
5:25 p.m.,4:56 p.m.,997,45
Dec 02 6:55 a.m.,Dec 02 Not Available,998,461
Not Available,7:17 a.m.,999,462
2:45 p.m.,2:50 p.m.,1000,4
6:46 p.m.,Contact Airline,1001,463
9:55 a.m.,9:45 a.m.,1002,6
Not Available,9:56 a.m.,1003,464
7:55 p.m.,7:39 p.m.,1004,7
7:03 p.m.,7:10 p.m.,1005,358
3:50 p.m.,4:09 p.m.,1006,8
9:20 a.m.,9:05 a.m.,1007,9
4:57 p.m.,Contact Airline,1008,465
10:20 a.m.,10:27 a.m.,1009,362
10:54 a.m.,10:56 a.m.,1010,363
2:20 p.m.,1:40 p.m.,1011,10
11:05 a.m.,11:01 a.m.,1012,11
12:10 p.m.,11:56 a.m.,1013,12
8:00 a.m.,8:06 a.m.,1014,13
2:35 p.m.,3:30 p.m.,1015,14
12:35 p.m.,1:27 p.m.,1016,15
2:00 p.m.,2:10 p.m.,1017,16
1:45 p.m.,Contact Airline,1018,466
11:10 a.m.,11:06 a.m.,1019,17
2:25 p.m.,2:27 p.m.,1020,19
2:45 p.m.,2:46 p.m.,1021,20
10:35 a.m.,10:36 a.m.,1022,22
11:35 a.m.,11:32 a.m.,1023,369
9:10 p.m.,8:53 p.m.,1024,23
Dec 02 12:21 a.m.,Dec 02 Contact Airline,1025,467
Not Available,7:58 p.m.,1026,468
12:18 p.m.,12:09 p.m.,1027,328
7:30 a.m.,7:51 a.m.,1028,25
9:35 a.m.,9:31 a.m.,1029,26
6:23 p.m.,Contact Airline,1030,469
9:45 p.m.,9:53 p.m.,1031,28
10:31 a.m.,Contact Airline,1032,470
2:59 p.m.,3:04 p.m.,1033,29
Not Available,4:23 p.m.,1034,471
Dec 02 5:50 a.m.,Dec 02 Not Available,1035,472
12:29 a.m.,Not Available,1036,473
Dec 02 12:15 a.m.,Dec 02 Not Available,1037,474
11:50 p.m.,Not Available,1038,205
10:34 a.m.,10:04 a.m.,1039,34
11:50 a.m.,11:44 a.m.,1040,35
Not Available,5:42 p.m.,1041,475
Not Available,9:13 a.m.,1042,476
3:50 p.m.,Not Available,1043,209
4:48 p.m.,4:59 p.m.,1044,383
Not Available,8:45 a.m.,1045,477
Not Available,8:02 a.m.,1046,478
1:40 p.m.,Contact Airline,1047,479
9:20 p.m.,9:19 p.m.*,1048,480
4:53 p.m.,Contact Airline,1049,481
7:03 p.m.,Contact Airline,1050,482
4:05 p.m.,3:43 p.m.,1051,38
5:55 p.m.,5:43 p.m.,1052,39
11:35 a.m.,11:06 a.m.,1053,40
5:00 p.m.,Contact Airline,1054,483
2:15 p.m.,1:43 p.m.,1055,41
11:53 a.m.,Contact Airline,1056,484
2:35 p.m.,3:13 p.m.,1057,42
Not Available,1:30 p.m.,1058,485
10:40 a.m.,10:16 a.m.,1059,43
6:30 p.m.,6:43 p.m.,1060,44
6:40 p.m.,6:15 p.m.,1061,46
4:49 p.m.,5:26 p.m.,1062,390
6:17 p.m.,Contact Airline,1063,486
12:55 p.m.,12:50 p.m.,1064,30
3:30 p.m.,3:14 p.m.,1065,47
7:45 a.m.,7:40 a.m.,1066,18
7:05 p.m.,6:36 p.m.,1067,345
6:40 a.m.,6:19 a.m.,1068,48
10:45 a.m.,11:12 a.m.,1069,49
9:40 a.m.,9:22 a.m.,1070,146
,10:29 p.m.,1071,307
9:25 a.m.,9:28 a.m.,1072,3
11:55 a.m.,11:58 a.m.,1073,308
,9:43 a.m.,1074,309
10:30 p.m.,,1075,1
3:15 p.m.,3:16 p.m.,1076,24
5:05 p.m.,5:17 p.m.,1077,153
,3:31 p.m.,1078,310
,11:21 a.m.,1079,311
6:55 a.m. Dec 02,,1080,312
,7:17 a.m.,1081,313
,5:26 a.m.,1082,314
6:46 p.m.,6:25 p.m.,1083,159
,9:09 a.m.,1084,160
,1:19 p.m.,1085,315
12:35 p.m.,1:18 p.m.,1086,162
,9:56 a.m.,1087,67
9:55 a.m.,9:45 a.m.,1088,6
7:55 p.m.,7:39 p.m.,1089,7
,1:40 p.m.,1090,316
,7:10 p.m.,1091,317
,11:32 a.m.,1092,318
,5:00 p.m.,1093,76
3:50 p.m.,4:09 p.m.,1094,8
,1:14 p.m.,1095,319
9:20 a.m.,9:05 a.m.,1096,9
4:57 p.m.,5:03 p.m.,1097,172
,10:27 a.m.,1098,320
,10:56 a.m.,1099,321
12:10 p.m.,11:50 a.m.,1100,175
2:35 p.m.,3:19 p.m.,1101,176
,1:30 p.m.,1102,322
,3:21 p.m.,1103,323
,2:01 p.m.,1104,179
6:15 p.m.,5:42 p.m.,1105,324
1:45 p.m.,1:14 p.m.,1106,181
,8:03 p.m.,1107,325
,9:38 p.m.,1108,183
2:45 p.m.,2:46 p.m.,1109,20
,5:34 p.m.,1110,139
,3:25 p.m.,1111,154
10:35 a.m.,10:29 a.m.,1112,186
7:25 p.m.,,1113,2
9:10 p.m.,8:43 p.m.,1114,188
12:21 a.m. Dec 02,,1115,326
,7:58 p.m.,1116,327
12:18 p.m.,12:09 p.m.,1117,328
7:30 a.m.,7:51 a.m.,1118,25
9:35 a.m.,9:29 a.m.,1119,192
,7:53 p.m.,1120,190
6:23 p.m.,6:35 p.m.,1121,329
,7:36 p.m.,1122,330
9:45 p.m.,9:49 p.m.,1123,195
,6:34 p.m.,1124,331
,10:45 a.m.,1125,197
2:59 p.m.,3:04 p.m.,1126,29
4:31 p.m.,4:23 p.m.,1127,332
2:45 p.m.,2:52 p.m.,1128,200
,4:17 p.m.,1129,333
5:50 a.m. Dec 02,,1130,334
12:29 a.m. Dec 02,,1131,335
12:15 a.m. Dec 02,,1132,336
11:50 p.m.,,1133,33
10:34 a.m.,10:04 a.m.,1134,34
11:50 a.m.,11:44 a.m.,1135,35
,9:13 a.m.,1136,115
3:50 p.m.,,1137,36
,4:59 p.m.,1138,337
,8:45 a.m.,1139,338
5:11 a.m.Dec 02,,1140,212
6:40 p.m.,,1141,301
,8:02 a.m.,1142,339
,2:02 p.m.,1143,215
,9:11 p.m.,1144,216
,4:24 p.m.,1145,217
,7:10 p.m.,1146,317
,12:12 p.m.,1147,340
4:05 p.m.,3:36 p.m.,1148,219
5:55 p.m.,5:34 p.m.,1149,220
11:35 a.m.,11:07 a.m.,1150,221
2:15 p.m.,1:43 p.m.,1151,41
11:05 a.m.,11:00 a.m.,1152,223
,12:09 p.m.,1153,341
2:35 p.m.,3:01 p.m.,1154,225
,10:10 a.m.,1155,226
6:30 p.m.,6:43 p.m.,1156,44
8:00 a.m.,7:57 a.m.,1157,228
,4:56 p.m.,1158,342
6:40 p.m.,6:09 p.m.,1159,230
2:25 p.m.,2:27 p.m.,1160,19
11:10 a.m.,11:06 a.m.,1161,17
,5:26 p.m.,1162,343
6:17 p.m.,6:17 p.m.,1163,344
12:55 p.m.,12:48 p.m.,1164,235
7:45 a.m.,7:32 a.m.,1165,236
7:05 p.m.,6:36 p.m.,1166,345
6:40 a.m.,6:19 a.m.,1167,48
10:45 a.m.,11:12 a.m.,1168,49
3:30 p.m.,3:14 p.m.,1169,47
9:40 a.m.,,1170,241
9:25 a.m.,9:09 a.m.,1171,242
,10:23 p.m.,1172,147
9:54 a.m.,,1173,244
10:30 p.m.,,1174,1
,7:10 a.m.,1175,157
,9:54 a.m.,1176,163
9:55 a.m.,9:45 a.m.,1177,6
7:55 p.m.,,1178,255
,7:55 p.m.,1179,182
9:20 a.m.,9:00 a.m.,1180,171
4:57 p.m.,,1181,257
2:20 p.m.,,1182,258
12:10 p.m.,11:50 a.m.,1183,175
7:45 a.m.,7:40 a.m.,1184,18
2:45 p.m.,2:52 p.m.,1185,200
,3:20 p.m.,1186,178
1:45 p.m.,1:14 p.m.,1187,181
2:45 p.m.,2:36 p.m.,1188,265
4:52 p.m.,,1189,185
4:00 p.m.,3:33 p.m.,1190,21
9:10 p.m.,,1191,267
12:21 a.m. Dec 02,Not Available,1192,189
,7:53 p.m.,1193,190
12:18 p.m.,12:09 p.m.,1194,328
9:45 p.m.,9:49 p.m.,1195,195
6:44 p.m.,,1196,104
2:59 p.m.,3:04 p.m.,1197,29
4:31 p.m.,,1198,278
5:50 a.m.,5:42 a.m. (Estimated runway),1199,377
6:15 p.m.,5:28 p.m.,1200,180
9:24 a.m.,9:13 a.m.,1201,382
,4:55 p.m.,1202,210
,8:41 a.m.,1203,211
5:11 a.m.,,1204,384
6:09 p.m.,,1205,213
,2:02 p.m.,1206,215
,4:24 p.m.,1207,217
,12:10 p.m.,1208,218
4:05 p.m.,3:43 p.m.,1209,38
11:35 a.m.,11:07 a.m.,1210,221
12:29 a.m. Dec 02,Not Available,1211,203
2:15 p.m.,,1212,295
11:05 a.m.,,1213,296
11:53 a.m.,,1214,131
2:35 p.m.,3:13 p.m.,1215,42
1:39 p.m.,1:30 p.m.,1216,389
6:30 p.m.,6:36 p.m.,1217,227
7:25 p.m.,7:35 p.m.,1218,245
5:25 p.m.,,1219,247
6:40 p.m.,,1220,301
6:40 a.m.,,1221,304
10:45 a.m.,10:49 a.m.,1222,305
,9:22 a.m.,1223,50
10:15 p.m.,,1224,51
,9:14 a.m.,1225,52
,11:30 a.m.,1226,53
,9:29 a.m.,1227,54
,10:31 p.m.,1228,55
,5:14 p.m.,1229,56
2:50 p.m.,,1230,57
,4:54 p.m.,1231,58
,11:11 a.m.,1232,59
,12/2/11 6:35 a.m.,1233,60
,7:04 a.m.,1234,61
5:35 a.m.,,1235,62
,6:25 p.m.,1236,63
9:21 a.m.,,1237,64
1:16 p.m.,,1238,65
,1:11 p.m.,1239,66
,9:56 a.m.,1240,67
,9:29 a.m.,1241,54
,7:37 p.m.,1242,68
,1:36 p.m.,1243,69
7:03 p.m.,,1244,70
11:35 a.m.,,1245,71
,4:43 p.m.,1246,72
,4:08 p.m.,1247,73
1:17 p.m.,,1248,74
,8:50 a.m.,1249,75
,5:00 p.m.,1250,76
10:20 a.m.,,1251,77
10:54 a.m.,,1252,78
,11:50 a.m.,1253,79
,3:13 p.m.,1254,80
,1:23 p.m.,1255,81
,3:09 p.m.,1256,82
,1:55 p.m.,1257,83
,5:22 p.m.,1258,84
,1:11 p.m.,1259,66
8:22 p.m.,,1260,85
8:56 p.m.,,1261,86
,2:39 p.m.,1262,87
,5:24 p.m.,1263,88
4:00 p.m.,,1264,89
,10:34 a.m.,1265,90
,7:25 p.m.,1266,91
,8:38 p.m.,1267,92
,3:04 p.m.,1268,93
12/2/11 12:21 a.m.,,1269,94
,7:20 p.m.,1270,95
12:18 p.m.,,1271,96
,7:49 a.m.,1272,97
,9:26 a.m.,1273,98
,7:43 p.m.,1274,99
,10:43 a.m.,1275,100
,6:28 p.m.,1276,101
,7:23 p.m.,1277,102
,9:47 p.m.,1278,103
6:44 p.m.,,1279,104
,10:43 a.m.,1280,100
,2:58 p.m.,1281,105
,4:20 p.m.,1282,106
,2:50 p.m.,1283,107
4:17 p.m.,,1284,108
,5:52 a.m.,1285,109
,12/2/11 12:01 a.m.,1286,110
,11:49 p.m.,1287,111
,11:35 p.m.,1288,112
,9:45 a.m.,1289,113
,11:33 a.m.,1290,114
,9:13 a.m.,1291,115
,3:29 p.m.,1292,116
4:48 p.m.,,1293,117
,8:33 a.m.,1294,118
12/2/11 5:11 a.m.,,1295,119
,6:19 p.m.,1296,120
,7:50 a.m.,1297,121
,1:52 p.m.,1298,122
,9:12 p.m.,1299,123
,4:22 p.m.,1300,124
7:03 p.m.,,1301,70
11:45 a.m.,,1302,125
,3:36 p.m.,1303,126
,5:39 p.m.,1304,127
,11:04 a.m.,1305,128
,1:42 p.m.,1306,129
,10:58 a.m.,1307,130
11:53 a.m.,,1308,131
,2:49 p.m.,1309,132
,10:12 a.m.,1310,133
,6:30 p.m.,1311,134
,7:59 a.m.,1312,135
,6:11 p.m.,1313,136
,2:21 p.m.,1314,137
4:49 p.m.,,1315,138
,5:34 p.m.,1316,139
,12:37 p.m.,1317,140
,7:37 a.m.,1318,141
7:05 p.m.,,1319,142
,6:15 a.m.,1320,143
,10:52 a.m.,1321,144
,3:12 p.m.,1322,145
9:40aDec 1,9:32aDec 1,1323,487
10:15 p.m.,10:02 p.m.,1324,488
9:25aDec 1,9:28aDec 1,1325,489
11:55aDec 1,11:58aDec 1,1326,490
9:54aDec 1,,1327,491
10:30 p.m.,,1328,1
3:15 p.m.,3:16 p.m.,1329,24
5:05 p.m.,5:17 p.m.,1330,153
2:50 p.m.,3:31 p.m.,1331,350
11:19aDec 1,,1332,492
6:55aDec 2,,1333,493
7:23aDec 1,7:17aDec 1,1334,494
5:35aDec 1,5:26aDec 1,1335,495
6:46 p.m.,6:28 p.m.,1336,354
9:21aDec 2,,1337,496
1:16 p.m.,1:19 p.m.,1338,356
12:35 p.m.,1:27 p.m.,1339,15
10:06aDec 1,9:56aDec 1,1340,497
9:55aDec 1,9:45aDec 1,1341,498
7:55 p.m.,7:39 p.m.,1342,7
2:20 p.m.,1:40 p.m.,1343,10
7:03 p.m.,7:10 p.m.,1344,358
11:35aDec 1,11:32aDec 1,1345,499
5:00 p.m.,4:47 p.m.,1346,381
3:50 p.m.,4:09 p.m.,1347,8
1:17 p.m.,1:14 p.m.,1348,360
9:20aDec 1,9:05aDec 1,1349,500
4:57 p.m.,5:05 p.m.,1350,361
10:20aDec 1,10:27aDec 1,1351,501
10:54aDec 1,10:56aDec 1,1352,502
12:10 p.m.,11:56aDec 1,1353,503
2:35 p.m.,3:30 p.m.,1354,14
1:39 p.m.,1:30 p.m.,1355,389
3:03 p.m.,,1356,504
2:00 p.m.,2:10 p.m.,1357,16
6:15 p.m.,5:42 p.m.,1358,324
1:45 p.m.,1:15 p.m.,1359,366
8:22 p.m.,8:03 p.m.,1360,359
10:48 p.m.,,1361,505
2:45 p.m.,2:46 p.m.,1362,20
5:15 p.m.,5:34 p.m.,1363,368
4:00 p.m.,3:33 p.m.,1364,21
10:35aDec 1,10:36aDec 1,1365,506
7:25 p.m.,,1366,2
9:10 p.m.,8:53 p.m.,1367,23
12:21aDec 2,,1368,507
7:53 p.m.,7:58 p.m.,1369,371
12:18 p.m.,12:09 p.m.,1370,328
7:30aDec 1,7:51aDec 1,1371,508
9:35aDec 1,9:31aDec 1,1372,509
8:05 p.m.,7:55 p.m.,1373,27
6:23 p.m.,6:38 p.m.,1374,372
7:35 p.m.,7:36 p.m.,1375,373
9:45 p.m.,9:53 p.m.,1376,28
6:44 p.m.,6:34 p.m.,1377,374
10:31aDec 1,10:47aDec 1,1378,510
2:59 p.m.,3:04 p.m.,1379,29
4:31 p.m.,4:23 p.m.,1380,332
2:45 p.m.,2:50 p.m.,1381,4
4:17 p.m.,4:17 p.m.,1382,376
5:50aDec 2,,1383,511
12:29aDec 2,,1384,512
12:15aDec 2,,1385,513
11:50 p.m.,,1386,33
10:34aDec 1,10:04aDec 1,1387,514
11:50aDec 1,11:44aDec 1,1388,515
3:50 p.m.,,1389,36
4:48 p.m.,4:59 p.m.,1390,383
9:43aDec 1,8:45aDec 1,1391,516
5:11aDec 2,,1392,517
6:40 p.m.,,1393,301
8:27aDec 1,8:02aDec 1,1394,518
1:40 p.m.,2:00 p.m.,1395,386
9:18 p.m.,,1396,519
4:53 p.m.,4:44 p.m.,1397,388
7:03 p.m.,7:10 p.m.,1398,358
12:05 p.m.,,1399,520
4:05 p.m.,3:43 p.m.,1400,38
5:55 p.m.,5:43 p.m.,1401,39
11:35aDec 1,11:06aDec 1,1402,521
2:15 p.m.,1:43 p.m.,1403,41
11:05aDec 1,11:01aDec 1,1404,522
11:53aDec 1,12:09 p.m.,1405,523
2:35 p.m.,3:13 p.m.,1406,42
10:40aDec 1,10:16aDec 1,1407,524
6:30 p.m.,6:43 p.m.,1408,44
8:00aDec 1,8:06aDec 1,1409,525
5:25 p.m.,4:56 p.m.,1410,45
6:40 p.m.,6:15 p.m.,1411,46
2:25 p.m.,2:27 p.m.,1412,19
11:10aDec 1,11:06aDec 1,1413,526
4:49 p.m.,5:26 p.m.,1414,390
6:17 p.m.,5:38 p.m.,1415,391
12:55 p.m.,12:50 p.m.,1416,30
7:45aDec 1,7:40aDec 1,1417,527
7:05 p.m.,6:36 p.m.,1418,345
6:40aDec 1,6:19aDec 1,1419,528
10:45aDec 1,11:12aDec 1,1420,529
3:30 p.m.,3:14 p.m.,1421,47
3:50 p.m.,,1422,36
9:24 a.m.,,1423,286
,,1424,414
4:31 p.m.,,1425,278
10:15 p.m.,10:29 p.m.,1426,346
9:21 a.m.,9:14 a.m.,1427,355
1:17 p.m.,1:14 p.m.,1428,360
10:20 a.m.,10:27 a.m.,1429,362
12:21 a.m.,12:21 a.m.,1430,530
5:35 a.m.,5:26 a.m.,1431,353
10:54 a.m.,10:56 a.m.,1432,363
2:50 p.m.,3:31 p.m.,1433,350
4:49 p.m.,5:26 p.m.,1434,390
7:03 p.m.,7:10 p.m.,1435,358
12:18 p.m.,12:09 p.m.,1436,328
6:44 p.m.,6:34 p.m.,1437,374
1:16 p.m.,1:19 p.m.,1438,356
4:48 p.m.,4:59 p.m.,1439,383
8:56 p.m.,9:52 p.m.,1440,531
6:40 p.m.,6:40 p.m.,1441,532
7:05 p.m.,6:36 p.m.,1442,345
8:22 p.m.,8:03 p.m.,1443,359
11:35 a.m.,11:32 a.m.,1444,369
7:30 a.m.,7:51 a.m.,1445,25
4:05 p.m.,3:43 p.m.,1446,38
1:16 p.m.,1:19 p.m.,1447,356
5:55 p.m.,5:43 p.m.,1448,39
6:23 p.m.,6:38 p.m.,1449,372
10:20 a.m.,10:27 a.m.,1450,362
7:35 p.m.,7:36 p.m.,1451,373
9:54 a.m.,9:43 a.m.,1452,347
2:35 p.m.,3:13 p.m.,1453,42
10:35 a.m.,10:36 a.m.,1454,22
4:31 p.m.,4:23 p.m.,1455,332
2:45 p.m.,2:50 p.m.,1456,4
5:35 a.m.,5:26 a.m.,1457,353
2:50 p.m.,3:31 p.m.,1458,350
12:29 a.m.,12:01 a.m. (Estimated runway),1459,378
8:00 a.m.,8:06 a.m.,1460,13
12:15 a.m.,11:49 p.m. (Estimated runway),1461,379
6:40 p.m.,6:15 p.m.,1462,46
11:50 a.m.,11:44 a.m.,1463,35
10:30 p.m.,10:30 p.m. (Estimated),1464,348
9:24 a.m.,9:13 a.m.,1465,382
6:17 p.m.,5:38 p.m.,1466,391
5:00 p.m.,4:47 p.m.,1467,381
6:44 p.m.,6:34 p.m.,1468,374
4:48 p.m.,4:59 p.m.,1469,383
9:55 a.m.,9:45 a.m.,1470,6
2:45 p.m.,2:46 p.m.,1471,20
10:40 a.m.,10:16 a.m.,1472,43
9:20 p.m.,9:19 p.m. (Estimated),1473,387
6:40 a.m.,6:19 a.m.,1474,48
10:45 a.m.,11:12 a.m.,1475,49
7:03 p.m.,7:10 p.m.,1476,358
12:35 p.m.,1:27 p.m.,1477,15
3:15 p.m.,3:16 p.m.,1478,24
12:21 a.m.,12:21 a.m. (Estimated),1479,370
3:50 p.m.,4:09 p.m.,1480,8
11:55 a.m.,,1481,533
6:30 p.m.,,1482,300
11:50 a.m.,,1483,534
10:45 a.m.,,1484,535
6:15 p.m.,,1485,285
7:23 a.m.,,1486,250
,9:22 a.m.,1487,50
10:15 p.m.,,1488,51
,9:14 a.m.,1489,52
,11:30 a.m.,1490,53
,9:29 a.m.,1491,54
,10:31 p.m.,1492,55
,5:14 p.m.,1493,56
2:50 p.m.,,1494,57
,4:54 p.m.,1495,58
,11:11 a.m.,1496,59
,12/2/11 6:35 a.m.,1497,60
,7:04 a.m.,1498,61
5:35 a.m.,,1499,62
,6:25 p.m.,1500,63
9:21 a.m.,,1501,64
1:16 p.m.,,1502,65
,1:11 p.m.,1503,66
,9:56 a.m.,1504,67
,9:29 a.m.,1505,54
,7:37 p.m.,1506,68
,1:36 p.m.,1507,69
7:03 p.m.,,1508,70
11:35 a.m.,,1509,71
,4:43 p.m.,1510,72
,4:08 p.m.,1511,73
1:17 p.m.,,1512,74
,8:50 a.m.,1513,75
,5:00 p.m.,1514,76
10:20 a.m.,,1515,77
10:54 a.m.,,1516,78
,11:50 a.m.,1517,79
,3:13 p.m.,1518,80
,1:23 p.m.,1519,81
,3:09 p.m.,1520,82
,1:55 p.m.,1521,83
,5:22 p.m.,1522,84
,1:11 p.m.,1523,66
8:22 p.m.,,1524,85
8:56 p.m.,,1525,86
,2:39 p.m.,1526,87
,5:24 p.m.,1527,88
4:00 p.m.,,1528,89
,10:34 a.m.,1529,90
,7:25 p.m.,1530,91
,8:38 p.m.,1531,92
,3:04 p.m.,1532,93
