Address3,HospitalOwner,original_index,unique_index,count
empty,government - hospital district or authority,782,1,198
empty,government - hospital district or authority,783,1,198
empty,goverxmext - hospital district or authority,784,24,1
empty,government - hospital district or authority,785,1,198
empty,government - hospital district or authority,786,1,198
empty,government - hospital district or authority,787,1,198
empty,government - hospital district or authority,788,1,198
empty,government - hospital district or authority,789,1,198
empty,government - hospital district or authority,790,1,198
empty,government - hospital district or authority,791,1,198
empty,government - hospital district or authority,792,1,198
empty,government - hospital district or authority,793,1,198
empty,government - hospital district or authority,794,1,198
empty,government - hospital district or authority,795,1,198
empty,government - hospital district or authority,796,1,198
empty,government - hospital district or authority,797,1,198
empty,government - hospital district or authority,798,1,198
empty,government - hospital district or authority,799,1,198
empty,government - hospital district or authority,800,1,198
empty,government - hospital district or authority,801,1,198
empty,proprietary,802,9,209
empty,proprietary,803,9,209
empty,proprietary,804,9,209
empty,proprietary,805,9,209
empty,proprietary,806,9,209
empty,proprietary,807,9,209
empty,proprietary,808,9,209
empty,proprietary,809,9,209
empty,proprietary,810,9,209
empty,proprietary,811,9,209
empty,proprietary,812,9,209
empty,proprietary,813,9,209
empty,proprietary,814,9,209
empty,proprietary,815,9,209
empty,proprietary,816,9,209
empty,proprietary,817,9,209
empty,proprietary,818,9,209
empty,proprietary,819,9,209
empty,proprietary,820,9,209
empty,proprietary,821,9,209
empty,proprietary,822,9,209
empty,proprietary,823,9,209
empty,proprietary,824,9,209
empty,proprietary,825,9,209
empty,proprietary,826,9,209
empty,voluntary non-profit - private,827,0,258
empty,voluntary non-profit - private,828,0,258
empty,voluntary non-profit - private,829,0,258
empty,voluntary non-profit - private,830,0,258
empty,voluntary non-profit - private,831,0,258
empty,voluntary non-profit - private,832,0,258
empty,voluntary non-profit - private,833,0,258
empty,voluntary non-profit - private,834,0,258
empty,voluntary non-profit - private,835,0,258
empty,voluntary non-profit - private,836,0,258
empty,voluntary non-profit - private,837,0,258
empty,voluntary non-profit - private,838,0,258
empty,voluntary non-profit - private,839,0,258
empty,voluntary non-profit - private,840,0,258
empty,voluntary non-profit - private,841,0,258
empty,voluntary non-profit - private,842,0,258
empty,voluntary non-profit - private,843,0,258
empty,voluntary non-profit - private,844,0,258
empty,voluntary non-profit - private,845,0,258
empty,voluntaxy non-pxofit - pxivate,846,25,2
empty,voluntary non-profit - private,847,0,258
empty,voluntary non-profit - private,848,0,258
empty,voluntary non-profit - private,849,0,258
empty,voluntary non-profit - private,850,0,258
empty,voluntary non-profit - private,851,0,258
empty,voluntary non-profit - private,852,0,258
empty,voluntary non-profit - private,853,0,258
empty,voluntary non-profit - private,854,0,258
empty,voluntary non-profit - private,855,0,258
empty,voluntary non-profit - private,856,0,258
empty,voluntary non-profit - private,857,0,258
empty,voluntary non-profit - private,858,0,258
empty,voluntary non-profit - private,859,0,258
empty,voluntary non-profit - private,860,0,258
empty,voluntary non-profit - private,861,0,258
empty,voluntary non-profit - private,862,0,258
empty,voluntary non-profit - private,863,0,258
empty,voluntary non-profit - private,864,0,258
empty,voluntary non-profit - private,865,0,258
empty,voluntary non-profit - private,866,0,258
empty,voluntary non-profit - private,867,0,258
empty,voluxtary xox-profit - private,868,26,1
empty,voluntary non-profit - private,869,0,258
empty,voluntary non-profit - private,870,0,258
empty,voluntary non-profit - private,871,0,258
empty,voluntaxy non-pxofit - pxivate,872,25,2
empty,voluntary non-profit - private,873,0,258
empty,voluntary non-profit - private,874,0,258
empty,voluntary non-profit - private,875,0,258
empty,voluntary non-profit - private,876,0,258
empty,voluntary non-profit - other,877,6,122
empty,voluntary non-profit - other,878,6,122
empty,voluntary non-profit - other,879,6,122
empty,voluntary non-profit - other,880,6,122
empty,voluntary non-profit - other,881,6,122
empty,voluntary non-profit - other,882,6,122
empty,voluntary non-profit - other,883,6,122
empty,voluntary non-profit - other,884,6,122
empty,voluntary non-profit - other,885,6,122
empty,voluntary non-profit - other,886,6,122
empty,voluntary non-profit - other,887,6,122
empty,voluntary non-profit - other,888,6,122
empty,voluntary non-profit - other,889,6,122
empty,voluntary non-profit - other,890,6,122
empty,voluntary non-profit - other,891,6,122
empty,voluntary non-profit - other,892,6,122
empty,voluntary non-profit - other,893,6,122
empty,voluntary non-profit - other,894,6,122
empty,voluntary non-profit - other,895,6,122
empty,voluntary non-profit - other,896,6,122
empty,voluntary non-profit - other,897,6,122
empty,voluntary non-profit - other,898,6,122
empty,voluntary non-profit - other,899,6,122
empty,voluntary non-profit - other,900,6,122
empty,voluntary non-profit - other,901,6,122
empty,proprietary,902,9,209
empty,proprietary,903,9,209
empty,proprietary,904,9,209
empty,proprietary,905,9,209
empty,proprietary,906,9,209
empty,proprietary,907,9,209
empty,proprietary,908,9,209
empty,proprietary,909,9,209
empty,proprietary,910,9,209
empty,proprietary,911,9,209
empty,proprietary,912,9,209
empty,proprietary,913,9,209
empty,proprietary,914,9,209
empty,proprietary,915,9,209
empty,proprietary,916,9,209
empty,proprietary,917,9,209
empty,proprietary,918,9,209
empty,proprietary,919,9,209
empty,proprietary,920,9,209
empty,proprietary,921,9,209
empty,proprietary,922,9,209
empty,proprietary,923,9,209
empty,proprietary,924,9,209
empty,proprietary,925,9,209
empty,proprietary,926,9,209
empty,proprietary,927,9,209
empty,proprietary,928,9,209
empty,proprietary,929,9,209
empty,voluntary non-profit - private,930,0,258
empty,voluntary non-profit - private,931,0,258
empty,voluntary non-profit - private,932,0,258
empty,voluntary non-profit - private,933,0,258
empty,voluntary non-profit - private,934,0,258
empty,voluntary non-profit - private,935,0,258
empty,voluntary non-profit - private,936,0,258
empty,voluntary non-profit - private,937,0,258
empty,voluntary non-profit - private,938,0,258
empty,voluntary non-profit - private,939,0,258
empty,voluntary non-profit - private,940,0,258
empty,voluntary non-profit - private,941,0,258
empty,voluntary non-profit - private,942,0,258
empty,voluntary non-profit - private,943,0,258
empty,voluntary non-profit - private,944,0,258
empty,voluntary non-profit - private,945,0,258
empty,voluntary non-profit - private,946,0,258
empty,voluntary non-profit - private,947,0,258
empty,voluntary non-profit - private,948,0,258
empty,voluntary non-profit - private,949,0,258
empty,voluntary non-profit - private,950,0,258
empty,voluntary non-profit - private,951,0,258
empty,voluntary non-profit - private,952,0,258
empty,voluntary non-profit - private,953,0,258
empty,voluntary non-profit - private,954,0,258
empty,proprietary,955,9,209
empty,proprietary,956,9,209
empty,proprietary,957,9,209
empty,proprietary,958,9,209
empty,proprietary,959,9,209
empty,proprietary,960,9,209
empty,proprietary,961,9,209
empty,proprietary,962,9,209
empty,proprietary,963,9,209
empty,proprietary,964,9,209
empty,proprietary,965,9,209
empty,proprietary,966,9,209
empty,proprietary,967,9,209
empty,proprietary,968,9,209
empty,proprietary,969,9,209
empty,proprietary,970,9,209
empty,proprietary,971,9,209
empty,proprietary,972,9,209
empty,proprietary,973,9,209
empty,proprietary,974,9,209
empty,proprietary,975,9,209
empty,proprietary,976,9,209
empty,proprietary,977,9,209
empty,proprietary,978,9,209
empty,proprietary,979,9,209
empty,voluntary non-profit - private,980,0,258
empty,voluntary non-profit - private,981,0,258
empty,voluntary non-profit - private,982,0,258
empty,voluntary non-profit - private,983,0,258
empty,voluntary non-profit - private,984,0,258
empty,voluntary non-profit - private,985,0,258
empty,voluntary non-profit - private,986,0,258
empty,voluntary non-profit - private,987,0,258
empty,voluntary non-profit - private,988,0,258
empty,voluntary non-profit - private,989,0,258
empty,voluntary non-profit - private,990,0,258
empty,voluntary non-profit - private,991,0,258
empty,voluntary non-profit - private,992,0,258
empty,voluntary non-profit - private,993,0,258
empty,voluntary non-profit - private,994,0,258
empty,voluntary non-profit - private,995,0,258
empty,voluntary non-profit - private,996,0,258
empty,voluntary non-profit - private,997,0,258
empty,voluntary non-profit - private,998,0,258
empty,voluntary non-profit - private,999,0,258
