HospitalName,Address1,original_index,unique_index,count
g h lanier memorial hospital,4800 48th st,577,58,25
g h lanier memorial hospital,4800 48th st,578,58,25
g h lanier memorial hospital,4800 48th st,579,58,25
g h lanier memorial hospital,4800 48th st,580,58,25
g h lanier memorial hospital,4800 48th st,581,58,25
g h lanier memorial hospital,4800 48th st,582,58,25
g h lanier memorial hospital,4800 48th st,583,58,25
g h lanier memorial hospital,4800 48th st,584,58,25
g h lanier memorial hospital,4800 48th st,585,58,25
g h lanier memorial hospital,4800 48th st,586,58,25
g h lanier memorial hospital,4800 48th st,587,58,25
g h lanier memorial hospital,4800 48th st,588,58,25
g h lanier memorial hospital,4800 48th st,589,58,25
g h lanier memorial hospital,4800 48th st,590,58,25
elba general hospital,987 drayton street,591,59,25
elba general hospital,987 drayton street,592,59,25
elba general hospital,987 drayton street,593,59,25
elba general hospital,987 drayton street,594,59,25
elba general hospital,987 drayton street,595,59,25
elba general hospital,987 drayton street,596,59,25
elba general hospital,987 drayton street,597,59,25
elba general hospital,987 drayton street,598,59,25
elba general hospital,987 drayton street,599,59,25
elba general hospital,987 drayton street,600,59,25
elba general hospital,987 drayton street,601,59,25
elba general hospital,987 drayton street,602,59,25
elba general hospital,987 drayton street,603,59,25
elba general hospital,987 drayton street,604,59,25
elba general hospital,987 drayton street,605,59,25
elba general hospital,987 drayton street,606,59,25
elba general hospital,987 drayton street,607,59,25
elba general hospital,987 drayton street,608,59,25
elba general hospital,987 drayton street,609,59,25
elba general hospital,987 drayton street,610,59,25
elba general hospital,987 drayton street,611,59,25
elba general hospital,987 drayton street,612,59,25
elba general hospital,987 drayton street,613,59,25
elba general hospital,987 drayton street,614,59,25
elba general hospital,987 drayton street,615,59,25
east alabama medical center and snf,2000 pepperell parkway,616,60,25
east alabama medical center and snf,2000 pepperell parkway,617,60,25
east alabama medical center and snf,2000 pepperell parkway,618,60,25
east alabama medical center and snf,2000 pepperell parkway,619,60,25
east alabama medical center and snf,2000 pepperell parkway,620,60,25
east alabama medical center and snf,2000 pepperell parkway,621,60,25
east alabama medical center and snf,2000 pepperell parkway,622,60,25
east alabama medical center and snf,2000 pepperell parkway,623,60,25
east alabama medical center and snf,2000 pepperell parkway,624,60,25
east alabama medical center and snf,2000 pepperell parkway,625,60,25
east alabama medical center and snf,2000 pepperell parkway,626,60,25
east alabama medical center and snf,2000 pepperell parkway,627,60,25
east alabama medical center and snf,2000 pepperell parkway,628,60,25
east alabama medical center and snf,2000 pepperell parkway,629,60,25
east alabama medical center and snf,2000 pepperell parkway,630,60,25
east alabama medical center and snf,2000 pepperell parkway,631,60,25
east alabama medical center and snf,2000 pepperell parkway,632,60,25
east alabama medical center and snf,2000 pepperell parkway,633,60,25
east alabama medical center and snf,2000 pepperell parkway,634,60,25
east alabama medical center and snf,2000 pepperell parkway,635,60,25
east alabama medical center and snf,2000 pepperell parkway,636,60,25
east alabama medical center and snf,2000 pepperell parkway,637,60,25
east alabama medical center and snf,2000 pepperell parkway,638,60,25
east alabama medical center and snf,2000 pepperell parkway,639,60,25
east alabama medical center and snf,2000 pepperell parkway,640,60,25
wedowee hospital,209 north main street,641,61,23
wedowee hospital,209 north main street,642,61,23
wedowee hospital,209 north main street,643,61,23
wedowee hospital,209 north main street,644,61,23
wedowee hospital,209 north main street,645,61,23
wedowee hospital,209 north main street,646,61,23
wedowee hospital,209 north main street,647,61,23
wedowee hospital,209 north main street,648,61,23
wedowee hospital,209 north main street,649,61,23
wedowee hospital,209 north main street,650,61,23
wedowee hospital,209 north main street,651,61,23
wedowee hospital,209 xorth maix street,652,62,1
wedowee hospital,209 north main street,653,61,23
wedowee hosxital,209 north main street,654,63,1
wedowee hospital,209 north main street,655,61,23
wedowee hospital,209 north main street,656,61,23
wedowee hospital,209 north main street,657,61,23
wedowee hospital,209 north main street,658,61,23
wedowee hospital,209 north main street,659,61,23
wedowee hospital,209 north main street,660,61,23
wedowee hospital,209 north main street,661,61,23
wedowee hospital,209 north main street,662,61,23
wedowee hospital,209 north main street,663,61,23
wedowee hospital,209 north main street,664,61,23
wedowee hospital,209 north main street,665,61,23
university of alabama hospital,619 south 19th street,666,64,25
university of alabama hospital,619 south 19th street,667,64,25
university of alabama hospital,619 south 19th street,668,64,25
university of alabama hospital,619 south 19th street,669,64,25
university of alabama hospital,619 south 19th street,670,64,25
university of alabama hospital,619 south 19th street,671,64,25
university of alabama hospital,619 south 19th street,672,64,25
university of alabama hospital,619 south 19th street,673,64,25
university of alabama hospital,619 south 19th street,674,64,25
university of alabama hospital,619 south 19th street,675,64,25
university of alabama hospital,619 south 19th street,676,64,25
university of alabama hospital,619 south 19th street,677,64,25
university of alabama hospital,619 south 19th street,678,64,25
university of alabama hospital,619 south 19th street,679,64,25
university of alabama hospital,619 south 19th street,680,64,25
university of alabama hospital,619 south 19th street,681,64,25
university of alabama hospital,619 south 19th street,682,64,25
university of alabama hospital,619 south 19th street,683,64,25
university of alabama hospital,619 south 19th street,684,64,25
university of alabama hospital,619 south 19th street,685,64,25
university of alabama hospital,619 south 19th street,686,64,25
university of alabama hospital,619 south 19th street,687,64,25
university of alabama hospital,619 south 19th street,688,64,25
university of alabama hospital,619 south 19th street,689,64,25
university of alabama hospital,619 south 19th street,690,64,25
community hospital inc,805 friendship road,691,65,23
community hospital inc,805 friendship road,692,65,23
community hospital inc,805 friendship road,693,65,23
community hospital inc,805 friendship road,694,65,23
community hospital inc,805 friendship road,695,65,23
community hospital inc,805 friendship road,696,65,23
communitx hospital inc,805 friendship road,697,66,1
community hospital inc,805 friendship road,698,65,23
community hospital inc,805 friendship road,699,65,23
community hospital inc,805 friendship road,700,65,23
community hospital inc,805 friendship road,701,65,23
community hospital inc,805 friendship road,702,65,23
community hospital inc,805 friendship road,703,65,23
community hospital inc,805 friendship road,704,65,23
community hospital inc,805 friendship road,705,65,23
community hospital inc,805 friendship road,706,65,23
community hospital inc,805 friendship road,707,65,23
community hospital inc,805 friendship road,708,65,23
community hospital inc,805 friendship road,709,65,23
communixy hospixal inc,805 friendship road,710,67,1
community hospital inc,805 friendship road,711,65,23
community hospital inc,805 friendship road,712,65,23
community hospital inc,805 friendship road,713,65,23
community hospital inc,805 friendship road,714,65,23
community hospital inc,805 friendship road,715,65,23
cullman regional medical center,1912 alabama highway 157,716,68,23
cullman regional medical center,1912 alabama highway 157,717,68,23
cullman regional medical center,1912 alabama highway 157,718,68,23
cullman regional medical center,1912 alabama highway 157,719,68,23
cullman regional medical center,1912 alabama highway 157,720,68,23
cullman regional medical center,1912 alabama highway 157,721,68,23
cullman regional medical center,1912 alabama highway 157,722,68,23
cullman regional medical center,1912 alabama highway 157,723,68,23
cullman regional medical center,1912 alabama highway 157,724,68,23
cullman regional medical center,1912 alabama highway 157,725,68,23
cullman regional medical center,1912 alabama highway 157,726,68,23
cullman regional medical center,1912 alabama highway 157,727,68,23
cullman regional medical center,1912 alabama highway 157,728,68,23
cullman regional medical center,1912 alabama highway 157,729,68,23
cullmxn regionxl medicxl center,1912 alabama highway 157,730,69,1
cullman regional medical center,1912 alabama highway 157,731,68,23
cullman regional medical center,1912 alabama highway 157,732,68,23
cullman regional medical center,1912 alabama highway 157,733,68,23
cullman regional medical center,1912 alabama highway 157,734,68,23
cullman regional medical center,1912 alabama highway 157,735,68,23
cullman regional medical center,1912xalabamaxhighwayx157,736,70,1
cullman regional medical center,1912 alabama highway 157,737,68,23
cullman regional medical center,1912 alabama highway 157,738,68,23
cullman regional medical center,1912 alabama highway 157,739,68,23
cullman regional medical center,1912 alabama highway 157,740,68,23
andalusia regional hospital,849 south three notch street,741,71,23
andalusia regional hospital,849 south three notch street,742,71,23
andalusia regional hospital,849 south three notch street,743,71,23
andalusia regional hospital,849 south three notch street,744,71,23
andalusia regional hospital,849 south three notch street,745,71,23
andalusia regional hospital,849 south three notch street,746,71,23
andalusia regional hospital,849 south three notch street,747,71,23
andalusia regional hospital,849 south three notch street,748,71,23
andalusia regional hospital,849 south three notch street,749,71,23
andalusia regional hospital,849 south three notch street,750,71,23
andalusia regional hospital,849 south three notch street,751,71,23
andalusia regional hospital,849 south three notch street,752,71,23
andalusia regional hospital,849 south three notch street,753,71,23
andalusia regional hospital,849 south three notch street,754,71,23
andalusia regional hospital,849 south three notch street,755,71,23
andalusia regional hospital,849 south three notch street,756,71,23
andalusia regional hospital,849 south three notch street,757,71,23
andaxusia regionax hospitax,849 south three notch street,758,72,1
andalusia regional hospital,849 south three notch street,759,71,23
andalusia regional hospital,849 south three notch street,760,71,23
andalusia regional hospital,849 south three notch street,761,71,23
andalusia regional hospital,849 south three notch street,762,71,23
andalusia regional hospital,849 south three notch street,763,71,23
andalusia regional hospital,849 south three notch street,764,71,23
andaluxia regional hoxpital,849 south three notch street,765,73,1
stringfellow memorial hospital,301 east 18th st,766,26,26
stringfellow memorial hospital,301 east 1xth st,767,74,1
stringfellow memorial hospital,301 east 18th st,768,26,26
stringfellow memorial hospital,301 east 18th st,769,26,26
stringfellow memorial hospital,301 east 18th st,770,26,26
stringfellow memorial hospital,301 east 18th st,771,26,26
stringfellow memorial hospital,301 east 18th st,772,26,26
stringfellow memorial hospital,301 east 18th st,773,26,26
huntsville hospital,101 sivley rd,774,75,27
huntsville hospital,101 sivley rd,775,75,27
huntsville hospital,101 sivley rd,776,75,27
huntsvxlle hospxtal,101 sivley rd,777,76,1
huntsville hospital,101 sivley rd,778,75,27
huntsville hospital,101 sivley rd,779,75,27
huntsville hospital,101 sivley rd,780,75,27
huntsville hospital,101 sivley rd,781,75,27
huntsville hospital,101 sivley rd,782,75,27
huntsville hospital,101 sivley rd,783,75,27
huntsville hospital,101 sivley rd,784,75,27
huntsville hospital,101 sivley rd,785,75,27
huntsville hospital,101 sivley rd,786,75,27
huntsville hospital,101 sivley rd,787,75,27
huntsville hospital,101 sivley rd,788,75,27
huntsville hospital,101 sivley rd,789,75,27
huntsville hospital,101 sivley rd,790,75,27
huntsville hospital,101 sivley rd,791,75,27
huntsville hospital,101 sivley rd,792,75,27
huntsville hospital,101 sivley rd,793,75,27
huntsville hospital,101 sivley rd,794,75,27
huntsville hospital,101 sivley rd,795,75,27
huntsville hospital,101 sivley rd,796,75,27
huntsville hospital,101 sivley rd,797,75,27
huntsville hospital,101 sivley rd,798,75,27
huntsville hospital,101 sivley rd,799,75,27
huntsville hospital,101 sivley rd,800,75,27
huntsville hospital,101 sivley rd,801,75,27
gadsden regional medical center,1007 goodyear avenue,802,77,25
gadsden regional medical center,1007 goodyear avenue,803,77,25
gadsden regional medical center,1007 goodyear avenue,804,77,25
gadsden regional medical center,1007 goodyear avenue,805,77,25
gadsden regional medical center,1007 goodyear avenue,806,77,25
gadsden regional medical center,1007 goodyear avenue,807,77,25
gadsden regional medical center,1007 goodyear avenue,808,77,25
gadsden regional medical center,1007 goodyear avenue,809,77,25
gadsden regional medical center,1007 goodyear avenue,810,77,25
gadsden regional medical center,1007 goodyear avenue,811,77,25
gadsden regional medical center,1007 goodyear avenue,812,77,25
gadsden regional medical center,1007 goodyear avenue,813,77,25
gadsden regional medical center,1007 goodyear avenue,814,77,25
gadsden regional medical center,1007 goodyear avenue,815,77,25
gadsden regional medical center,1007 goodyear avenue,816,77,25
gadsden regional medical center,1007 goodyear avenue,817,77,25
gadsden regional medical center,1007 goodyear avenue,818,77,25
gadsden regional medical center,1007 goodyear avenue,819,77,25
gadsden regional medical center,1007 goodyear avenue,820,77,25
gadsden regional medical center,1007 goodyear avenue,821,77,25
gadsden regional medical center,1007 goodyear avenue,822,77,25
gadsden regional medical center,1007 goodyear avenue,823,77,25
gadsden regional medical center,1007 goodyear avenue,824,77,25
gadsden regional medical center,1007 goodyear avenue,825,77,25
gadsden regional medical center,1007 goodyear avenue,826,77,25
chilton medical center,1010 lay dam road,827,78,24
chilton medical center,1010 lay dam road,828,78,24
chilton medical center,1010 lay dam road,829,78,24
chilton medical center,1010 lay dam road,830,78,24
chilton medical center,1010 lay dam road,831,78,24
chilton medical center,1010 lay dam road,832,78,24
chilton medical center,1010 lay dam road,833,78,24
chilton medical center,1010 lay dam road,834,78,24
chilton medical center,1010 lay dam road,835,78,24
chilton medical center,1010 lay dam road,836,78,24
chilton medical center,1010 lay dam road,837,78,24
chilton medical center,1010 lay dam road,838,78,24
chilton medical center,1010 lay dam road,839,78,24
chilton medical center,1010 lay dam road,840,78,24
chilton medical center,1010 lay dam road,841,78,24
chilton medical center,1010 lay dam road,842,78,24
chilton medical center,1010 lay dam road,843,78,24
chilton medical center,1010 lay dam road,844,78,24
chilton medical center,1010 lay dam road,845,78,24
chilton medical center,1010 lay dam road,846,78,24
chilton medical center,1010 lay dam road,847,78,24
chilton medical center,1010 lay dam road,848,78,24
chilton medical center,x0x0 lay dam road,849,79,1
chilton medical center,1010 lay dam road,850,78,24
chilton medical center,1010 lay dam road,851,78,24
marion regional medical center,1256 military street south,852,80,24
marion regional medical center,1256 military street south,853,80,24
marion regional medical center,1256 military street south,854,80,24
marion regional medical center,1256 military street south,855,80,24
marion regional medical center,1256 military street south,856,80,24
marion regional medical center,1256 military street sxuth,857,81,1
marion regional medical center,1256 military street south,858,80,24
marion regional medical center,1256 military street south,859,80,24
marion regional medical center,1256 military street south,860,80,24
marion regional medical center,1256 military street south,861,80,24
marion regional medical center,1256 military street south,862,80,24
marion regional medical center,1256 military street south,863,80,24
marion regional medical center,1256 military street south,864,80,24
marion regional medical center,1256 military street south,865,80,24
marion regional medical center,1256 military street south,866,80,24
marion regional medical center,1256 military street south,867,80,24
marion regional medical center,1256 military street south,868,80,24
marion regional medical center,1256 military street south,869,80,24
marion regional medical center,1256 military street south,870,80,24
marion regional medical center,1256 military street south,871,80,24
marion regional medical center,1256 military street south,872,80,24
marion regional medical center,1256 military street south,873,80,24
marion regional medical center,1256 military street south,874,80,24
marion regional medical center,1256 military street south,875,80,24
marion regional medical center,1256 military street south,876,80,24
fayette medical center,1653 temple avenue north,877,82,25
fayette medical center,1653 temple avenue north,878,82,25
fayette medical center,1653 temple avenue north,879,82,25
fayette medical center,1653 temple avenue north,880,82,25
fayette medical center,1653 temple avenue north,881,82,25
fayette medical center,1653 temple avenue north,882,82,25
fayette medical center,1653 temple avenue north,883,82,25
fayette medical center,1653 temple avenue north,884,82,25
fayette medical center,1653 temple avenue north,885,82,25
fayette medical center,1653 temple avenue north,886,82,25
fayette medical center,1653 temple avenue north,887,82,25
fayette medical center,1653 temple avenue north,888,82,25
fayette medical center,1653 temple avenue north,889,82,25
fayette medical center,1653 temple avenue north,890,82,25
fayette medical center,1653 temple avenue north,891,82,25
fayette medical center,1653 temple avenue north,892,82,25
fayette medical center,1653 temple avenue north,893,82,25
fayette medical center,1653 temple avenue north,894,82,25
fayette medical center,1653 temple avenue north,895,82,25
fayette medical center,1653 temple avenue north,896,82,25
fayette medical center,1653 temple avenue north,897,82,25
fayette medical center,1653 temple avenue north,898,82,25
fayette medical center,1653 temple avenue north,899,82,25
fayette medical center,1653 temple avenue north,900,82,25
fayette medical center,1653 temple avenue north,901,82,25
riverview regional medical center,600 south third street,902,83,24
rivxrvixw rxgional mxdical cxntxr,600 south third street,903,84,1
riverview regional medical center,600 south third street,904,83,24
riverview regional medical center,600 south third street,905,83,24
riverview regional medical center,600 south third street,906,83,24
riverview regional medical center,600 south third street,907,83,24
riverview regional medical center,600 south third street,908,83,24
riverview regional medical center,600 south third street,909,83,24
riverview regional medical center,600 south third street,910,83,24
riverview regional medical center,600 south third street,911,83,24
riverview regional medical center,600 south third street,912,83,24
riverview regional medical center,600 south third street,913,83,24
riverview regional medical center,600 south third street,914,83,24
riverview regional medical center,600 souxh xhird sxreex,915,85,1
riverview regional medical center,600 south third street,916,83,24
riverview regional medical center,600 south third street,917,83,24
riverview regional medical center,600 south third street,918,83,24
riverview regional medical center,600 south third street,919,83,24
riverview regional medical center,600 south third street,920,83,24
xivexview xegional medical centex,600 south third street,921,86,1
riverview rexional medical center,600 south third street,922,87,1
riverview regional medical center,600 south third street,923,83,24
riverview regional medical center,600 south third street,924,83,24
riverview regional medical center,600 south third street,925,83,24
riverview regional medical center,600 south third street,926,83,24
riverview regional medical center,600 south third street,927,83,24
riverview regional medical center,600 south third street,928,83,24
riverview regional medical center,600 south third street,929,83,24
georgiana hospital,515 miranda st,930,88,21
georgiana hospital,515 miranda st,931,88,21
georgiana hospital,515 miranda st,932,88,21
georgiana hospital,515 miranda st,933,88,21
georgiana hospital,515 miranda sx,934,89,1
georgiana hospital,515 miranxa st,935,90,1
georgiana hospital,515 miranda st,936,88,21
georgiana hospital,515 miranda st,937,88,21
georgiaxa hospital,515 miranda st,938,91,1
georgiana hospital,515 miranda st,939,88,21
georgiana hospital,515 miranda st,940,88,21
georgiana hospital,515 miranda st,941,88,21
georgiana hospital,515 miranda st,942,88,21
georgiana hospital,515 miranda st,943,88,21
georgiana hospital,515 miranda st,944,88,21
georgiana hospital,515 mirxndx st,945,92,1
georgiana hospital,515 miranda st,946,88,21
georgiana hospital,515 miranda st,947,88,21
georgiana hospital,515 miranda st,948,88,21
georgiana hospital,515 miranda st,949,88,21
georgiana hospital,515 miranda st,950,88,21
georgiana hospital,515 miranda st,951,88,21
georgiana hospital,515 miranda st,952,88,21
georgiana hospital,515 miranda st,953,88,21
georgiana hospital,515 miranda st,954,88,21
medical center enterprise,400 n edwards street,955,93,23
medixal xenter enterprise,400xnxedwardsxstreet,956,94,1
medical center enterprise,400 n edwards street,957,93,23
medical center enterprise,400 n edwards street,958,93,23
medical center enterprise,400 n edwards street,959,93,23
medical center enterprise,400 n edwards street,960,93,23
medical center enterprise,400 n edwards street,961,93,23
medxcal center enterprxse,400 n edwards street,962,95,1
medical center enterprise,400 n edwards street,963,93,23
medical center enterprise,400 n edwards street,964,93,23
medical center enterprise,400 n edwards street,965,93,23
medical center enterprise,400 n edwards street,966,93,23
medical center enterprise,400 n edwards street,967,93,23
medical center enterprise,400 n edwards street,968,93,23
medical center enterprise,400 n edwards street,969,93,23
medical center enterprise,400 n edwards street,970,93,23
medical center enterprise,400 n edwards street,971,93,23
medical center enterprise,400 n edwards street,972,93,23
medical center enterprise,400 n edwards street,973,93,23
medical center enterprise,400 n edwards street,974,93,23
medical center enterprise,400 n edwards street,975,93,23
medical center enterprise,400 n edwards street,976,93,23
medical center enterprise,400 n edwards street,977,93,23
medical center enterprise,400 n edwards street,978,93,23
medical center enterprise,400 n edwards street,979,93,23
st vincents blount,150 gilbreath drive,980,96,18
st vincents blount,150 gilbreath drive,981,96,18
st vincents blount,150 gilbreath drive,982,96,18
st vincents blount,150 gilbreath drive,983,96,18
st vincents blount,150 gilbreath drive,984,96,18
st vincents blount,150 gilbreath drive,985,96,18
st vincents blount,150 gilxreath drive,986,97,1
st vincents bxount,150 gilbreath drive,987,98,1
st vincents blount,150 gilbreath drive,988,96,18
st vincents blount,150 gilbreath drive,989,96,18
st vincents blount,150 gilbreath drive,990,96,18
st vincents blount,150 gilbreath drive,991,96,18
st vincents blount,150 gilbreath drive,992,96,18
st vincents blount,150 gilbreath drive,993,96,18
st vincents blount,150 gilbreath drive,994,96,18
st vincents blount,150 gilbreath drive,995,96,18
st vincents blount,150 gilbreath drive,996,96,18
st vincents blount,150 gilbreath drive,997,96,18
st vincents blount,150 gilbreath drive,998,96,18
st vincents blount,150 gilbreath drive,999,96,18
