brewery-id,brewery-name,original_index,unique_index
16,Flat 12 Bierwerks,809,193
16,Flat 12 Bierwerks,810,193
16,Flat 12 Bierwerks,811,193
532,Flat Rock Brewing Company,812,194
54,Flesk Brewing Company,813,195
521,Flying Dog Brewery,814,196
521,Flying Dog Brewery,815,196
50,Flying Mouse Brewery,816,197
50,Flying Mouse Brewery,817,197
279,Foolproof Brewing Company,818,198
279,Foolproof Brewing Company,819,198
279,Foolproof Brewing Company,820,198
279,Foolproof Brewing Company,821,198
217,Forgotten Boardwalk,822,199
217,Forgotten Boardwalk,823,199
206,Fort George Brewery,824,200
206,Fort George Brewery,825,200
206,Fort George Brewery,826,200
206,Fort George Brewery,827,200
206,Fort George Brewery,828,200
206,Fort George Brewery,829,200
206,Fort George Brewery,830,200
206,Fort George Brewery,831,200
206,Fort George Brewery,832,200
206,Fort George Brewery,833,200
206,Fort George Brewery,834,200
206,Fort George Brewery,835,200
151,Fort Pitt Brewing Company,836,201
4,Fort Point Beer Company,837,202
4,Fort Point Beer Company,838,202
4,Fort Point Beer Company,839,202
4,Fort Point Beer Company,840,202
15,Founders Brewing Company,841,203
15,Founders Brewing Company,842,203
15,Founders Brewing Company,843,203
287,Four Corners Brewing Company,844,204
287,Four Corners Brewing Company,845,204
287,Four Corners Brewing Company,846,204
22,Four Fathers Brewing,847,205
22,Four Fathers Brewing,848,205
22,Four Fathers Brewing,849,205
22,Four Fathers Brewing,850,205
348,Four Horsemen Brewing Company,851,206
160,Four Peaks Brewing Company,852,207
160,Four Peaks Brewing Company,853,207
160,Four Peaks Brewing Company,854,207
160,Four Peaks Brewing Company,855,207
160,Four Peaks Brewing Company,856,207
160,Four Peaks Brewing Company,857,207
160,Four Peaks Brewing Company,858,207
105,Four String Brewing Company,859,208
105,Four String Brewing Company,860,208
105,Four String Brewing Company,861,208
105,Four String Brewing Company,862,208
253,Frankenmuth Brewery,863,209
253,Frankenmuth Brewery,864,209
253,Frankenmuth Brewery,865,209
66,Freetail Brewing Company,866,210
66,Freetail Brewing Company,867,210
66,Freetail Brewing Company,868,210
66,Freetail Brewing Company,869,210
66,Freetail Brewing Company,870,210
66,Freetail Brewing Company,871,210
66,Freetail Brewing Company,872,210
66,Freetail Brewing Company,873,210
460,Fremont Brewing Company,874,211
460,Fremont Brewing Company,875,211
460,Fremont Brewing Company,876,211
460,Fremont Brewing Company,877,211
460,Fremont Brewing Company,878,211
460,Fremont Brewing Company,879,211
460,Fremont Brewing Company,880,211
433,French Broad Brewery,881,212
433,French Broad Brewery,882,212
433,French Broad Brewery,883,212
180,Frog Level Brewing Company,884,213
347,Fullsteam Brewery,885,214
228,Geneva Lake Brewing Company,886,215
228,Geneva Lake Brewing Company,887,215
228,Geneva Lake Brewing Company,888,215
106,Glabrous Brewing Company,889,216
240,Golden Road Brewing,890,217
240,Golden Road Brewing,891,217
240,Golden Road Brewing,892,217
240,Golden Road Brewing,893,217
240,Golden Road Brewing,894,217
240,Golden Road Brewing,895,217
240,Golden Road Brewing,896,217
240,Golden Road Brewing,897,217
240,Golden Road Brewing,898,217
240,Golden Road Brewing,899,217
240,Golden Road Brewing,900,217
240,Golden Road Brewing,901,217
240,Golden Road Brewing,902,217
240,Golden Road Brewing,903,217
240,Golden Road Brewing,904,217
39,Gonzo's BiggDogg Brewing,905,218
464,Good Life Brewing Company,906,219
464,Good Life Brewing Company,907,219
478,Good People Brewing Company,908,220
478,Good People Brewing Company,909,220
478,Good People Brewing Company,910,220
478,Good People Brewing Company,911,220
478,Good People Brewing Company,912,220
194,Goodlife Brewing Co.,913,221
196,Goose Island Brewery Company,914,222
88,Goose Island Brewing Company,915,223
88,Goose Island Brewing Company,916,223
88,Goose Island Brewing Company,917,223
88,Goose Island Brewing Company,918,223
88,Goose Island Brewing Company,919,223
420,Gore Range Brewery,920,224
536,Grand Canyon Brewing Company,921,225
536,Grand Canyon Brewing Company,922,225
536,Grand Canyon Brewing Company,923,225
536,Grand Canyon Brewing Company,924,225
213,Grapevine Craft Brewery,925,226
213,Grapevine Craft Brewery,926,226
213,Grapevine Craft Brewery,927,226
165,Great Crescent Brewery,928,227
165,Great Crescent Brewery,929,227
165,Great Crescent Brewery,930,227
165,Great Crescent Brewery,931,227
165,Great Crescent Brewery,932,227
165,Great Crescent Brewery,933,227
165,Great Crescent Brewery,934,227
165,Great Crescent Brewery,935,227
165,Great Crescent Brewery,936,227
165,Great Crescent Brewery,937,227
165,Great Crescent Brewery,938,227
165,Great Crescent Brewery,939,227
165,Great Crescent Brewery,940,227
165,Great Crescent Brewery,941,227
165,Great Crescent Brewery,942,227
165,Great Crescent Brewery,943,227
165,Great Crescent Brewery,944,227
165,Great Crescent Brewery,945,227
165,Great Crescent Brewery,946,227
165,Great Crescent Brewery,947,227
6,Great Divide Brewing Company,948,228
6,Great Divide Brewing Company,949,228
6,Great Divide Brewing Company,950,228
6,Great Divide Brewing Company,951,228
6,Great Divide Brewing Company,952,228
6,Great Divide Brewing Company,953,228
6,Great Divide Brewing Company,954,228
6,Great Divide Brewing Company,955,228
6,Great Divide Brewing Company,956,228
543,Great Northern Brewing Company,957,229
543,Great Northern Brewing Company,958,229
269,Great Raft Brewing Company,959,230
269,Great Raft Brewing Company,960,230
365,Great River Brewery,961,231
365,Great River Brewery,962,231
365,Great River Brewery,963,231
365,Great River Brewery,964,231
365,Great River Brewery,965,231
365,Great River Brewery,966,231
365,Great River Brewery,967,231
365,Great River Brewery,968,231
365,Great River Brewery,969,231
365,Great River Brewery,970,231
365,Great River Brewery,971,231
365,Great River Brewery,972,231
365,Great River Brewery,973,231
365,Great River Brewery,974,231
365,Great River Brewery,975,231
365,Great River Brewery,976,231
365,Great River Brewery,977,231
365,Great River Brewery,978,231
466,Green Room Brewing,979,232
156,Greenbrier Valley Brewing Company,980,233
156,Greenbrier Valley Brewing Company,981,233
86,Grey Sail Brewing Company,982,234
86,Grey Sail Brewing Company,983,234
379,Grey Sail Brewing of Rhode Island,984,235
379,Grey Sail Brewing of Rhode Island,985,235
379,Grey Sail Brewing of Rhode Island,986,235
379,Grey Sail Brewing of Rhode Island,987,235
379,Grey Sail Brewing of Rhode Island,988,235
379,Grey Sail Brewing of Rhode Island,989,235
379,Grey Sail Brewing of Rhode Island,990,235
124,Griffin Claw Brewing Company,991,236
124,Griffin Claw Brewing Company,992,236
124,Griffin Claw Brewing Company,993,236
124,Griffin Claw Brewing Company,994,236
124,Griffin Claw Brewing Company,995,236
124,Griffin Claw Brewing Company,996,236
124,Griffin Claw Brewing Company,997,236
124,Griffin Claw Brewing Company,998,236
124,Griffin Claw Brewing Company,999,236
144,Grimm Brothers Brewhouse,1000,237
290,Hale's Ales,1001,238
290,Hale's Ales,1002,238
327,Half Acre Beer Company,1003,239
327,Half Acre Beer Company,1004,239
327,Half Acre Beer Company,1005,239
327,Half Acre Beer Company,1006,239
327,Half Acre Beer Company,1007,239
327,Half Acre Beer Company,1008,239
327,Half Acre Beer Company,1009,239
327,Half Acre Beer Company,1010,239
248,Half Full Brewery,1011,240
248,Half Full Brewery,1012,240
476,Hangar 24 Craft Brewery,1013,241
476,Hangar 24 Craft Brewery,1014,241
343,Hardywood Park Craft Brewery,1015,242
343,Hardywood Park Craft Brewery,1016,242
343,Hardywood Park Craft Brewery,1017,242
234,Harpoon Brewery,1018,243
234,Harpoon Brewery,1019,243
234,Harpoon Brewery,1020,243
234,Harpoon Brewery,1021,243
234,Harpoon Brewery,1022,243
234,Harpoon Brewery,1023,243
234,Harpoon Brewery,1024,243
234,Harpoon Brewery,1025,243
234,Harpoon Brewery,1026,243
234,Harpoon Brewery,1027,243
234,Harpoon Brewery,1028,243
234,Harpoon Brewery,1029,243
535,Harvest Moon Brewing Company,1030,244
535,Harvest Moon Brewing Company,1031,244
204,Hawai'i Nui Brewing Co.,1032,245
204,Hawai'i Nui Brewing Co.,1033,245
204,Hawai'i Nui Brewing Co.,1034,245
204,Hawai'i Nui Brewing Co.,1035,245
204,Hawai'i Nui Brewing Co.,1036,245
280,Headlands Brewing Company,1037,246
280,Headlands Brewing Company,1038,246
280,Headlands Brewing Company,1039,246
479,Heavy Seas Beer,1040,247
479,Heavy Seas Beer,1041,247
479,Heavy Seas Beer,1042,247
423,Hess Brewing Company,1043,248
423,Hess Brewing Company,1044,248
423,Hess Brewing Company,1045,248
168,High Hops Brewery,1046,249
168,High Hops Brewery,1047,249
500,High Noon Saloon And Brewery,1048,250
500,High Noon Saloon And Brewery,1049,250
500,High Noon Saloon And Brewery,1050,250
362,Hilliard's Beer,1051,251
362,Hilliard's Beer,1052,251
362,Hilliard's Beer,1053,251
362,Hilliard's Beer,1054,251
362,Hilliard's Beer,1055,251
349,Hinterland Brewery,1056,252
297,Hop Farm Brewing Company,1057,253
297,Hop Farm Brewing Company,1058,253
297,Hop Farm Brewing Company,1059,253
198,Hop Valley Brewing Company,1060,254
198,Hop Valley Brewing Company,1061,254
198,Hop Valley Brewing Company,1062,254
198,Hop Valley Brewing Company,1063,254
198,Hop Valley Brewing Company,1064,254
198,Hop Valley Brewing Company,1065,254
198,Hop Valley Brewing Company,1066,254
198,Hop Valley Brewing Company,1067,254
395,Hops & Grain Brewery,1068,255
395,Hops & Grain Brewery,1069,255
395,Hops & Grain Brewery,1070,255
395,Hops & Grain Brewery,1071,255
136,Hops & Grains Brewing Company,1072,256
80,Hopworks Urban Brewery,1073,257
80,Hopworks Urban Brewery,1074,257
80,Hopworks Urban Brewery,1075,257
80,Hopworks Urban Brewery,1076,257
80,Hopworks Urban Brewery,1077,257
80,Hopworks Urban Brewery,1078,257
80,Hopworks Urban Brewery,1079,257
80,Hopworks Urban Brewery,1080,257
80,Hopworks Urban Brewery,1081,257
80,Hopworks Urban Brewery,1082,257
80,Hopworks Urban Brewery,1083,257
80,Hopworks Urban Brewery,1084,257
80,Hopworks Urban Brewery,1085,257
80,Hopworks Urban Brewery,1086,257
80,Hopworks Urban Brewery,1087,257
80,Hopworks Urban Brewery,1088,257
80,Hopworks Urban Brewery,1089,257
80,Hopworks Urban Brewery,1090,257
80,Hopworks Urban Brewery,1091,257
80,Hopworks Urban Brewery,1092,257
80,Hopworks Urban Brewery,1093,257
80,Hopworks Urban Brewery,1094,257
80,Hopworks Urban Brewery,1095,257
120,Horny Goat Brew Pub,1096,258
120,Horny Goat Brew Pub,1097,258
120,Horny Goat Brew Pub,1098,258
445,Howard Brewing Company,1099,259
445,Howard Brewing Company,1100,259
277,Indeed Brewing Company,1101,260
277,Indeed Brewing Company,1102,260
277,Indeed Brewing Company,1103,260
277,Indeed Brewing Company,1104,260
277,Indeed Brewing Company,1105,260
277,Indeed Brewing Company,1106,260
140,Independence Brewing Company,1107,261
140,Independence Brewing Company,1108,261
140,Independence Brewing Company,1109,261
23,Indiana City Brewing,1110,262
242,Infamous Brewing Company,1111,263
242,Infamous Brewing Company,1112,263
527,Intuition Ale Works,1113,264
527,Intuition Ale Works,1114,264
527,Intuition Ale Works,1115,264
123,Ipswich Ale Brewery,1116,265
316,Iron Hill Brewery & Restaurant,1117,266
2,Jack's Abby Craft Lagers,1118,267
2,Jack's Abby Craft Lagers,1119,267
2,Jack's Abby Craft Lagers,1120,267
2,Jack's Abby Craft Lagers,1121,267
2,Jack's Abby Craft Lagers,1122,267
416,Jack's Hard Cider (Hauser Estate...,1123,268
416,Jack's Hard Cider (Hauser Estate...,1124,268
312,Jackalope Brewing Company,1125,269
92,Jackie O's Pub & Brewery,1126,270
92,Jackie O's Pub & Brewery,1127,270
92,Jackie O's Pub & Brewery,1128,270
92,Jackie O's Pub & Brewery,1129,270
92,Jackie O's Pub & Brewery,1130,270
114,Jailbreak Brewing Company,1131,271
32,James Page Brewing Company,1132,272
32,James Page Brewing Company,1133,272
32,James Page Brewing Company,1134,272
32,James Page Brewing Company,1135,272
32,James Page Brewing Company,1136,272
32,James Page Brewing Company,1137,272
233,Joseph James Brewing Company,1138,273
233,Joseph James Brewing Company,1139,273
233,Joseph James Brewing Company,1140,273
233,Joseph James Brewing Company,1141,273
208,Kalona Brewing Company,1142,274
208,Kalona Brewing Company,1143,274
125,Karbach Brewing Company,1144,275
125,Karbach Brewing Company,1145,275
125,Karbach Brewing Company,1146,275
125,Karbach Brewing Company,1147,275
125,Karbach Brewing Company,1148,275
125,Karbach Brewing Company,1149,275
125,Karbach Brewing Company,1150,275
125,Karbach Brewing Company,1151,275
125,Karbach Brewing Company,1152,275
125,Karbach Brewing Company,1153,275
342,KelSo Beer Company,1154,276
342,KelSo Beer Company,1155,276
342,KelSo Beer Company,1156,276
458,Kenai River Brewing Company,1157,277
458,Kenai River Brewing Company,1158,277
458,Kenai River Brewing Company,1159,277
458,Kenai River Brewing Company,1160,277
510,Kettle House Brewing Company,1161,278
510,Kettle House Brewing Company,1162,278
510,Kettle House Brewing Company,1163,278
510,Kettle House Brewing Company,1164,278
510,Kettle House Brewing Company,1165,278
510,Kettle House Brewing Company,1166,278
84,Keweenaw Brewing Company,1167,279
84,Keweenaw Brewing Company,1168,279
84,Keweenaw Brewing Company,1169,279
84,Keweenaw Brewing Company,1170,279
84,Keweenaw Brewing Company,1171,279
84,Keweenaw Brewing Company,1172,279
84,Keweenaw Brewing Company,1173,279
102,King Street Brewing Company,1174,280
102,King Street Brewing Company,1175,280
102,King Street Brewing Company,1176,280
102,King Street Brewing Company,1177,280
102,King Street Brewing Company,1178,280
87,Kirkwood Station Brewing Company,1179,281
87,Kirkwood Station Brewing Company,1180,281
439,Kona Brewing Company,1181,282
439,Kona Brewing Company,1182,282
439,Kona Brewing Company,1183,282
439,Kona Brewing Company,1184,282
505,Krebs Brewing Company (Pete's Pl...,1185,283
354,Kulshan Brewery,1186,284
332,La Cumbre Brewing Company,1187,285
332,La Cumbre Brewing Company,1188,285
545,Lancaster Brewing Company,1189,286
545,Lancaster Brewing Company,1190,286
59,Latitude 42 Brewing Company,1191,287
59,Latitude 42 Brewing Company,1192,287
59,Latitude 42 Brewing Company,1193,287
59,Latitude 42 Brewing Company,1194,287
218,Laughing Dog Brewing Company,1195,288
218,Laughing Dog Brewing Company,1196,288
218,Laughing Dog Brewing Company,1197,288
345,Lavery Brewing Company,1198,289
345,Lavery Brewing Company,1199,289
406,Lazy Monk Brewing,1200,290
537,Lewis and Clark Brewing Company,1201,291
537,Lewis and Clark Brewing Company,1202,291
537,Lewis and Clark Brewing Company,1203,291
537,Lewis and Clark Brewing Company,1204,291
537,Lewis and Clark Brewing Company,1205,291
244,Lift Bridge Brewing Company,1206,292
244,Lift Bridge Brewing Company,1207,292
298,Liquid Hero Brewery,1208,293
298,Liquid Hero Brewery,1209,293
298,Liquid Hero Brewery,1210,293
298,Liquid Hero Brewery,1211,293
104,Lone Tree Brewing Company,1212,294
149,Lonerider Brewing Company,1213,295
149,Lonerider Brewing Company,1214,295
149,Lonerider Brewing Company,1215,295
149,Lonerider Brewing Company,1216,295
149,Lonerider Brewing Company,1217,295
268,Long Trail Brewing Company,1218,296
268,Long Trail Brewing Company,1219,296
268,Long Trail Brewing Company,1220,296
268,Long Trail Brewing Company,1221,296
268,Long Trail Brewing Company,1222,296
41,Lost Nation Brewing,1223,297
41,Lost Nation Brewing,1224,297
41,Lost Nation Brewing,1225,297
41,Lost Nation Brewing,1226,297
430,Lost Rhino Brewing Company,1227,298
430,Lost Rhino Brewing Company,1228,298
377,Lucette Brewing Company,1229,299
456,Lucette Brewing Company,1230,300
456,Lucette Brewing Company,1231,300
456,Lucette Brewing Company,1232,300
245,Lucky Town Brewing Company,1233,301
245,Lucky Town Brewing Company,1234,301
158,Lumberyard Brewing Company,1235,302
158,Lumberyard Brewing Company,1236,302
158,Lumberyard Brewing Company,1237,302
158,Lumberyard Brewing Company,1238,302
485,MacTarnahans Brewing Company,1239,303
485,MacTarnahans Brewing Company,1240,303
400,Macon Beer Company,1241,304
400,Macon Beer Company,1242,304
91,Madtree Brewing Company,1243,305
91,Madtree Brewing Company,1244,305
91,Madtree Brewing Company,1245,305
91,Madtree Brewing Company,1246,305
91,Madtree Brewing Company,1247,305
91,Madtree Brewing Company,1248,305
91,Madtree Brewing Company,1249,305
91,Madtree Brewing Company,1250,305
91,Madtree Brewing Company,1251,305
303,Magic Hat Brewing Company,1252,306
303,Magic Hat Brewing Company,1253,306
303,Magic Hat Brewing Company,1254,306
534,Mammoth Brewing Company,1255,307
534,Mammoth Brewing Company,1256,307
534,Mammoth Brewing Company,1257,307
534,Mammoth Brewing Company,1258,307
356,Manayunk Brewing Company,1259,308
356,Manayunk Brewing Company,1260,308
356,Manayunk Brewing Company,1261,308
356,Manayunk Brewing Company,1262,308
356,Manayunk Brewing Company,1263,308
356,Manayunk Brewing Company,1264,308
356,Manayunk Brewing Company,1265,308
356,Manayunk Brewing Company,1266,308
356,Manayunk Brewing Company,1267,308
346,Manzanita Brewing Company,1268,309
346,Manzanita Brewing Company,1269,309
346,Manzanita Brewing Company,1270,309
346,Manzanita Brewing Company,1271,309
346,Manzanita Brewing Company,1272,309
443,Marble Brewery,1273,310
443,Marble Brewery,1274,310
317,Marshall Wharf Brewing Company,1275,311
317,Marshall Wharf Brewing Company,1276,311
317,Marshall Wharf Brewing Company,1277,311
317,Marshall Wharf Brewing Company,1278,311
317,Marshall Wharf Brewing Company,1279,311
161,Martin House Brewing Company,1280,312
161,Martin House Brewing Company,1281,312
161,Martin House Brewing Company,1282,312
161,Martin House Brewing Company,1283,312
161,Martin House Brewing Company,1284,312
161,Martin House Brewing Company,1285,312
161,Martin House Brewing Company,1286,312
161,Martin House Brewing Company,1287,312
299,Matt Brewing Company,1288,313
299,Matt Brewing Company,1289,313
299,Matt Brewing Company,1290,313
299,Matt Brewing Company,1291,313
299,Matt Brewing Company,1292,313
299,Matt Brewing Company,1293,313
299,Matt Brewing Company,1294,313
299,Matt Brewing Company,1295,313
299,Matt Brewing Company,1296,313
299,Matt Brewing Company,1297,313
299,Matt Brewing Company,1298,313
299,Matt Brewing Company,1299,313
299,Matt Brewing Company,1300,313
375,Maui Brewing Company,1301,314
375,Maui Brewing Company,1302,314
375,Maui Brewing Company,1303,314
375,Maui Brewing Company,1304,314
375,Maui Brewing Company,1305,314
375,Maui Brewing Company,1306,314
375,Maui Brewing Company,1307,314
375,Maui Brewing Company,1308,314
375,Maui Brewing Company,1309,314
375,Maui Brewing Company,1310,314
375,Maui Brewing Company,1311,314
375,Maui Brewing Company,1312,314
448,Mavericks Beer Company,1313,315
448,Mavericks Beer Company,1314,315
448,Mavericks Beer Company,1315,315
254,Meckley's Cidery,1316,316
254,Meckley's Cidery,1317,316
254,Meckley's Cidery,1318,316
203,Mehana Brewing Co.,1319,317
203,Mehana Brewing Co.,1320,317
203,Mehana Brewing Co.,1321,317
203,Mehana Brewing Co.,1322,317
203,Mehana Brewing Co.,1323,317
203,Mehana Brewing Co.,1324,317
393,Miami Brewing Company,1325,318
393,Miami Brewing Company,1326,318
393,Miami Brewing Company,1327,318
393,Miami Brewing Company,1328,318
552,Mickey Finn's Brewery,1329,319
223,Midnight Sun Brewing Company,1330,320
223,Midnight Sun Brewing Company,1331,320
223,Midnight Sun Brewing Company,1332,320
223,Midnight Sun Brewing Company,1333,320
223,Midnight Sun Brewing Company,1334,320
3,Mike Hess Brewing Company,1335,321
3,Mike Hess Brewing Company,1336,321
3,Mike Hess Brewing Company,1337,321
3,Mike Hess Brewing Company,1338,321
3,Mike Hess Brewing Company,1339,321
3,Mike Hess Brewing Company,1340,321
65,Mikerphone Brewing,1341,322
65,Mikerphone Brewing,1342,322
65,Mikerphone Brewing,1343,322
65,Mikerphone Brewing,1344,322
65,Mikerphone Brewing,1345,322
65,Mikerphone Brewing,1346,322
65,Mikerphone Brewing,1347,322
65,Mikerphone Brewing,1348,322
363,Mikkeller,1349,323
363,Mikkeller,1350,323
440,MillKing It Productions,1351,324
440,MillKing It Productions,1352,324
440,MillKing It Productions,1353,324
284,Milwaukee Brewing Company,1354,325
284,Milwaukee Brewing Company,1355,325
284,Milwaukee Brewing Company,1356,325
284,Milwaukee Brewing Company,1357,325
284,Milwaukee Brewing Company,1358,325
284,Milwaukee Brewing Company,1359,325
284,Milwaukee Brewing Company,1360,325
134,Minhas Craft Brewery,1361,326
134,Minhas Craft Brewery,1362,326
134,Minhas Craft Brewery,1363,326
134,Minhas Craft Brewery,1364,326
134,Minhas Craft Brewery,1365,326
134,Minhas Craft Brewery,1366,326
134,Minhas Craft Brewery,1367,326
134,Minhas Craft Brewery,1368,326
134,Minhas Craft Brewery,1369,326
134,Minhas Craft Brewery,1370,326
134,Minhas Craft Brewery,1371,326
134,Minhas Craft Brewery,1372,326
134,Minhas Craft Brewery,1373,326
98,Mission Brewery,1374,327
98,Mission Brewery,1375,327
98,Mission Brewery,1376,327
98,Mission Brewery,1377,327
399,Moab Brewery,1378,328
399,Moab Brewery,1379,328
399,Moab Brewery,1380,328
399,Moab Brewery,1381,328
547,Moat Mountain Smoke House & Brew...,1382,329
547,Moat Mountain Smoke House & Brew...,1383,329
189,Modern Monks Brewery,1384,330
209,Modern Times Beer,1385,331
209,Modern Times Beer,1386,331
209,Modern Times Beer,1387,331
209,Modern Times Beer,1388,331
209,Modern Times Beer,1389,331
209,Modern Times Beer,1390,331
209,Modern Times Beer,1391,331
209,Modern Times Beer,1392,331
549,Mogollon Brewing Company,1393,332
514,Monkey Paw Pub & Brewery,1394,333
514,Monkey Paw Pub & Brewery,1395,333
514,Monkey Paw Pub & Brewery,1396,333
276,Montauk Brewing Company,1397,334
276,Montauk Brewing Company,1398,334
326,Morgan Street Brewery,1399,335
326,Morgan Street Brewery,1400,335
326,Morgan Street Brewery,1401,335
326,Morgan Street Brewery,1402,335
326,Morgan Street Brewery,1403,335
111,Mother Earth Brew Company,1404,336
540,Mother Earth Brewing Company,1405,337
540,Mother Earth Brewing Company,1406,337
188,Mother's Brewing,1407,338
188,Mother's Brewing,1408,338
260,Mountain Town Brewing Company,1409,339
507,Mudshark Brewing Company,1410,340
507,Mudshark Brewing Company,1411,340
507,Mudshark Brewing Company,1412,340
507,Mudshark Brewing Company,1413,340
507,Mudshark Brewing Company,1414,340
366,Mustang Brewing Company,1415,341
366,Mustang Brewing Company,1416,341
366,Mustang Brewing Company,1417,341
366,Mustang Brewing Company,1418,341
366,Mustang Brewing Company,1419,341
143,Narragansett Brewing Company,1420,342
143,Narragansett Brewing Company,1421,342
143,Narragansett Brewing Company,1422,342
143,Narragansett Brewing Company,1423,342
143,Narragansett Brewing Company,1424,342
143,Narragansett Brewing Company,1425,342
143,Narragansett Brewing Company,1426,342
143,Narragansett Brewing Company,1427,342
143,Narragansett Brewing Company,1428,342
143,Narragansett Brewing Company,1429,342
387,Natian Brewery,1430,343
387,Natian Brewery,1431,343
387,Natian Brewery,1432,343
387,Natian Brewery,1433,343
387,Natian Brewery,1434,343
387,Natian Brewery,1435,343
337,Nebraska Brewing Company,1436,344
337,Nebraska Brewing Company,1437,344
337,Nebraska Brewing Company,1438,344
337,Nebraska Brewing Company,1439,344
337,Nebraska Brewing Company,1440,344
325,Neshaminy Creek Brewing Company,1441,345
325,Neshaminy Creek Brewing Company,1442,345
82,New Belgium Brewing Company,1443,346
82,New Belgium Brewing Company,1444,346
82,New Belgium Brewing Company,1445,346
82,New Belgium Brewing Company,1446,346
82,New Belgium Brewing Company,1447,346
82,New Belgium Brewing Company,1448,346
82,New Belgium Brewing Company,1449,346
82,New Belgium Brewing Company,1450,346
82,New Belgium Brewing Company,1451,346
82,New Belgium Brewing Company,1452,346
82,New Belgium Brewing Company,1453,346
82,New Belgium Brewing Company,1454,346
82,New Belgium Brewing Company,1455,346
82,New Belgium Brewing Company,1456,346
82,New Belgium Brewing Company,1457,346
82,New Belgium Brewing Company,1458,346
82,New Belgium Brewing Company,1459,346
410,New England Brewing Company,1460,347
410,New England Brewing Company,1461,347
410,New England Brewing Company,1462,347
410,New England Brewing Company,1463,347
410,New England Brewing Company,1464,347
410,New England Brewing Company,1465,347
410,New England Brewing Company,1466,347
410,New England Brewing Company,1467,347
410,New England Brewing Company,1468,347
410,New England Brewing Company,1469,347
410,New England Brewing Company,1470,347
174,New Orleans Lager & Ale Brewing ...,1471,348
174,New Orleans Lager & Ale Brewing ...,1472,348
174,New Orleans Lager & Ale Brewing ...,1473,348
174,New Orleans Lager & Ale Brewing ...,1474,348
174,New Orleans Lager & Ale Brewing ...,1475,348
174,New Orleans Lager & Ale Brewing ...,1476,348
241,New Republic Brewing Company,1477,349
241,New Republic Brewing Company,1478,349
241,New Republic Brewing Company,1479,349
518,New South Brewing Company,1480,350
518,New South Brewing Company,1481,350
238,Newburgh Brewing Company,1482,351
495,Newburyport Brewing Company,1483,352
495,Newburyport Brewing Company,1484,352
495,Newburyport Brewing Company,1485,352
305,Night Shift Brewing,1486,353
359,NoDa Brewing Company,1487,354
359,NoDa Brewing Company,1488,354
431,North Country Brewing Company,1489,355
431,North Country Brewing Company,1490,355
431,North Country Brewing Company,1491,355
431,North Country Brewing Company,1492,355
0,NorthGate Brewing,1493,356
0,NorthGate Brewing,1494,356
0,NorthGate Brewing,1495,356
0,NorthGate Brewing,1496,356
0,NorthGate Brewing,1497,356
0,NorthGate Brewing,1498,356
293,Northampton Brewery,1499,357
450,Northwest Brewing Company,1500,358
450,Northwest Brewing Company,1501,358
529,Northwoods Brewpub,1502,359
529,Northwoods Brewpub,1503,359
271,Notch Brewing Company,1504,360
271,Notch Brewing Company,1505,360
442,O'Fallon Brewery,1506,361
442,O'Fallon Brewery,1507,361
442,O'Fallon Brewery,1508,361
150,Oakshire Brewing,1509,362
150,Oakshire Brewing,1510,362
150,Oakshire Brewing,1511,362
150,Oakshire Brewing,1512,362
184,Oasis Texas Brewing Company,1513,363
184,Oasis Texas Brewing Company,1514,363
184,Oasis Texas Brewing Company,1515,363
184,Oasis Texas Brewing Company,1516,363
200,Occidental Brewing Company,1517,364
200,Occidental Brewing Company,1518,364
200,Occidental Brewing Company,1519,364
200,Occidental Brewing Company,1520,364
148,Odyssey Beerwerks,1521,365
148,Odyssey Beerwerks,1522,365
148,Odyssey Beerwerks,1523,365
148,Odyssey Beerwerks,1524,365
148,Odyssey Beerwerks,1525,365
148,Odyssey Beerwerks,1526,365
148,Odyssey Beerwerks,1527,365
471,Okoboji Brewing Company,1528,366
471,Okoboji Brewing Company,1529,366
471,Okoboji Brewing Company,1530,366
471,Okoboji Brewing Company,1531,366
471,Okoboji Brewing Company,1532,366
471,Okoboji Brewing Company,1533,366
301,Old Forge Brewing Company,1534,367
301,Old Forge Brewing Company,1535,367
301,Old Forge Brewing Company,1536,367
301,Old Forge Brewing Company,1537,367
301,Old Forge Brewing Company,1538,367
301,Old Forge Brewing Company,1539,367
301,Old Forge Brewing Company,1540,367
301,Old Forge Brewing Company,1541,367
301,Old Forge Brewing Company,1542,367
301,Old Forge Brewing Company,1543,367
390,Orlison Brewing Company,1544,368
390,Orlison Brewing Company,1545,368
390,Orlison Brewing Company,1546,368
390,Orlison Brewing Company,1547,368
390,Orlison Brewing Company,1548,368
216,Orpheus Brewing,1549,369
216,Orpheus Brewing,1550,369
166,Oskar Blues Brewery,1551,370
166,Oskar Blues Brewery,1552,370
166,Oskar Blues Brewery,1553,370
166,Oskar Blues Brewery,1554,370
166,Oskar Blues Brewery,1555,370
166,Oskar Blues Brewery,1556,370
166,Oskar Blues Brewery,1557,370
166,Oskar Blues Brewery,1558,370
166,Oskar Blues Brewery,1559,370
166,Oskar Blues Brewery,1560,370
166,Oskar Blues Brewery,1561,370
166,Oskar Blues Brewery,1562,370
166,Oskar Blues Brewery,1563,370
166,Oskar Blues Brewery,1564,370
166,Oskar Blues Brewery,1565,370
166,Oskar Blues Brewery,1566,370
166,Oskar Blues Brewery,1567,370
