city,state,original_index,unique_index,count
San Francisco,CA,840,3,31.0
Grand Rapids,MI,841,97,65.0
Grand Rapids,MI,842,97,65.0
Grand Rapids,MI,843,97,65.0
Dallas,TX,844,169,11.0
Dallas,TX,845,169,11.0
Dallas TX,,846,207,
Valparaiso,IN,847,208,4.0
Valparaiso,IN,848,208,4.0
Valparaiso,IN,849,208,4.0
Valparaiso,IN,850,208,4.0
South Bend,IN,851,209,1.0
Tempe,AZ,852,210,7.0
Tempe,AZ,853,210,7.0
Tempe,AZ,854,210,7.0
Tempe,AZ,855,210,7.0
Tempe,AZ,856,210,7.0
Tempe,AZ,857,210,7.0
Tempe,AZ,858,210,7.0
Columbus,OH,859,185,10.0
Columbus,OH,860,185,10.0
Columbus,OH,861,185,10.0
Columbus,OH,862,185,10.0
Frankenmuth,MI,863,211,2.0
Frankenmuth MI,,864,212,
Frankenmuth,MI,865,211,2.0
San Antonio,TX,866,92,16.0
San Antonio,TX,867,92,16.0
San Antonio,TX,868,92,16.0
San Antonio,TX,869,92,16.0
San Antonio,TX,870,92,16.0
San Antonio,TX,871,92,16.0
San Antonio,TX,872,92,16.0
San Antonio,TX,873,92,16.0
Seattle,WA,874,143,35.0
Seattle,WA,875,143,35.0
Seattle,WA,876,143,35.0
Seattle,WA,877,143,35.0
Seattle,WA,878,143,35.0
Seattle,WA,879,143,35.0
Seattle,WA,880,143,35.0
Asheville,NC,881,32,5.0
Asheville,NC,882,32,5.0
Asheville,NC,883,32,5.0
Waynesville,NC,884,213,1.0
Durham,NC,885,214,4.0
Lake Geneva WI,,886,215,
Lake Geneva,WI,887,216,2.0
Lake Geneva,WI,888,216,2.0
Pineland ME,,889,217,
Los Angeles CA,,890,218,
Los Angeles,CA,891,219,13.0
Los Angeles,CA,892,219,13.0
Los Angeles,CA,893,219,13.0
Los Angeles,CA,894,219,13.0
Los Angeles,CA,895,219,13.0
Los Angeles,CA,896,219,13.0
Los Angeles CA,,897,218,
Los Angeles,CA,898,219,13.0
Los Angeles,CA,899,219,13.0
Los Angeles,CA,900,219,13.0
Los Angeles,CA,901,219,13.0
Los Angeles,CA,902,219,13.0
Los Angeles,CA,903,219,13.0
Los Angeles,CA,904,219,13.0
Kalamazoo,MI,905,53,7.0
Bend,OR,906,0,11.0
Bend,OR,907,0,11.0
Birmingham,AL,908,220,5.0
Birmingham,AL,909,220,5.0
Birmingham,AL,910,220,5.0
Birmingham,AL,911,220,5.0
Birmingham,AL,912,220,5.0
Bend,OR,913,0,11.0
Chicago,IL,914,197,52.0
Chicago,IL,915,197,52.0
Chicago,IL,916,197,52.0
Chicago,IL,917,197,52.0
Chicago IL,,918,221,
Chicago,IL,919,197,52.0
Edwards,CO,920,132,10.0
Williams,AZ,921,222,4.0
Williams,AZ,922,222,4.0
Williams,AZ,923,222,4.0
Williams,AZ,924,222,4.0
Farmers Branch,TX,925,223,3.0
Farmers Branch,TX,926,223,3.0
Farmers Branch,TX,927,223,3.0
Aurora,IN,928,224,19.0
Aurora,IN,929,224,19.0
Aurora,IN,930,224,19.0
Aurora,IN,931,224,19.0
Aurora,IN,932,224,19.0
Aurora,IN,933,224,19.0
Aurora,IN,934,224,19.0
Aurora,IN,935,224,19.0
Aurora,IN,936,224,19.0
Aurora,IN,937,224,19.0
Aurora,IN,938,224,19.0
Aurora,IN,939,224,19.0
Aurora IN,,940,225,
Aurora,IN,941,224,19.0
Aurora,IN,942,224,19.0
Aurora,IN,943,224,19.0
Aurora,IN,944,224,19.0
Aurora,IN,945,224,19.0
Aurora,IN,946,224,19.0
Aurora,IN,947,224,19.0
Denver,CO,948,71,37.0
Denver,CO,949,71,37.0
Denver,CO,950,71,37.0
Denver,CO,951,71,37.0
Denver CO,,952,93,
Denver,CO,953,71,37.0
Denver,CO,954,71,37.0
Denver,CO,955,71,37.0
Denver,CO,956,71,37.0
Whitefish,MT,957,226,2.0
Whitefish,MT,958,226,2.0
Shreveport,LA,959,227,2.0
Shreveport,LA,960,227,2.0
Davenport,IA,961,228,18.0
Davenport,IA,962,228,18.0
Davenport,IA,963,228,18.0
Davenport,IA,964,228,18.0
Davenport,IA,965,228,18.0
Davenport,IA,966,228,18.0
Davenport,IA,967,228,18.0
Davenport,IA,968,228,18.0
Davenport,IA,969,228,18.0
Davenport,IA,970,228,18.0
Davenport,IA,971,228,18.0
Davenport,IA,972,228,18.0
Davenport,IA,973,228,18.0
Davenport,IA,974,228,18.0
Davenport,IA,975,228,18.0
Davenport,IA,976,228,18.0
Davenport,IA,977,228,18.0
Davenport,IA,978,228,18.0
Jacksonville,FL,979,83,7.0
Lewisburg,WV,980,229,2.0
Lewisburg,WV,981,229,2.0
Westerly,RI,982,230,9.0
Westerly,RI,983,230,9.0
Westerly,RI,984,230,9.0
Westerly,RI,985,230,9.0
Westerly,RI,986,230,9.0
Westerly,RI,987,230,9.0
Westerly,RI,988,230,9.0
Westerly,RI,989,230,9.0
Westerly,RI,990,230,9.0
Birmingham,MI,991,231,9.0
Birmingham,MI,992,231,9.0
Birmingham,MI,993,231,9.0
Birmingham,MI,994,231,9.0
Birmingham,MI,995,231,9.0
Birmingham,MI,996,231,9.0
Birmingham,MI,997,231,9.0
Birmingham,MI,998,231,9.0
Birmingham,MI,999,231,9.0
Loveland,CO,1000,232,1.0
Seattle,WA,1001,143,35.0
Seattle,WA,1002,143,35.0
Chicago,IL,1003,197,52.0
Chicago,IL,1004,197,52.0
Chicago,IL,1005,197,52.0
Chicago,IL,1006,197,52.0
Chicago,IL,1007,197,52.0
Chicago,IL,1008,197,52.0
Chicago,IL,1009,197,52.0
Chicago,IL,1010,197,52.0
Stamford,CT,1011,233,2.0
Stamford,CT,1012,233,2.0
Redlands,CA,1013,234,2.0
Redlands,CA,1014,234,2.0
Richmond,VA,1015,235,3.0
Richmond,VA,1016,235,3.0
Richmond,VA,1017,235,3.0
Boston,MA,1018,88,20.0
Boston,MA,1019,88,20.0
Boston,MA,1020,88,20.0
Boston,MA,1021,88,20.0
Boston,MA,1022,88,20.0
Boston,MA,1023,88,20.0
Boston,MA,1024,88,20.0
Boston,MA,1025,88,20.0
Boston,MA,1026,88,20.0
Boston,MA,1027,88,20.0
Boston MA,,1028,236,
Boston,MA,1029,88,20.0
Belt,MT,1030,237,2.0
Belt,MT,1031,237,2.0
Hilo,HI,1032,238,11.0
Hilo,HI,1033,238,11.0
Hilo,HI,1034,238,11.0
Hilo,HI,1035,238,11.0
Hilo,HI,1036,238,11.0
Mill Valley,CA,1037,239,2.0
Mill Valley,CA,1038,239,2.0
Mill Valley CA,,1039,240,
Halethorpe,MD,1040,241,3.0
Halethorpe,MD,1041,241,3.0
Halethorpe,MD,1042,241,3.0
San Diego,CA,1043,44,39.0
San Diego,CA,1044,44,39.0
San Diego,CA,1045,44,39.0
Windsor,CO,1046,242,2.0
Windsor,CO,1047,242,2.0
Leavenworth,KS,1048,243,3.0
Leavenworth,KS,1049,243,3.0
Leavenworth,KS,1050,243,3.0
Seattle,WA,1051,143,35.0
Seattle,WA,1052,143,35.0
Seattle,WA,1053,143,35.0
Seattle,WA,1054,143,35.0
Seattle,WA,1055,143,35.0
Green Bay,WI,1056,244,2.0
Pittsburgh,PA,1057,245,2.0
Pittsburgh,PA,1058,245,2.0
Pittsburgh PA,,1059,246,
Springfield,OR,1060,247,8.0
Springfield,OR,1061,247,8.0
Springfield,OR,1062,247,8.0
Springfield,OR,1063,247,8.0
Springfield,OR,1064,247,8.0
Springfield,OR,1065,247,8.0
Springfield,OR,1066,247,8.0
Springfield,OR,1067,247,8.0
Austin,TX,1068,39,25.0
Austin,TX,1069,39,25.0
Austin,TX,1070,39,25.0
Austin,TX,1071,39,25.0
Austin,TX,1072,39,25.0
Portland,OR,1073,15,47.0
Portland,OR,1074,15,47.0
Portland OR,,1075,248,
Portland,OR,1076,15,47.0
Portland OR,,1077,248,
Portland,OR,1078,15,47.0
Portland,OR,1079,15,47.0
Portland,OR,1080,15,47.0
Portland,OR,1081,15,47.0
Portland,OR,1082,15,47.0
Portland,OR,1083,15,47.0
Portland,OR,1084,15,47.0
Portland,OR,1085,15,47.0
Portland,OR,1086,15,47.0
Portland,OR,1087,15,47.0
Portland OR,,1088,248,
Portland,OR,1089,15,47.0
Portland,OR,1090,15,47.0
Portland,OR,1091,15,47.0
Portland,OR,1092,15,47.0
Portland,OR,1093,15,47.0
Portland,OR,1094,15,47.0
Portland,OR,1095,15,47.0
Milwaukee,WI,1096,249,10.0
Milwaukee,WI,1097,249,10.0
Milwaukee,WI,1098,249,10.0
Lenoir,NC,1099,250,2.0
Lenoir,NC,1100,250,2.0
Minneapolis,MN,1101,49,16.0
Minneapolis,MN,1102,49,16.0
Minneapolis,MN,1103,49,16.0
Minneapolis,MN,1104,49,16.0
Minneapolis,MN,1105,49,16.0
Minneapolis,MN,1106,49,16.0
Austin,TX,1107,39,25.0
Austin,TX,1108,39,25.0
Austin,TX,1109,39,25.0
Indianapolis,IN,1110,69,39.0
Austin,TX,1111,39,25.0
Austin,TX,1112,39,25.0
Jacksonville,FL,1113,83,7.0
Jacksonville,FL,1114,83,7.0
Jacksonville,FL,1115,83,7.0
Ipswich,MA,1116,251,3.0
Wilmington,DE,1117,252,1.0
Framingham,MA,1118,253,4.0
Framingham,MA,1119,253,4.0
Framingham MA,,1120,254,
Framingham,MA,1121,253,4.0
Framingham,MA,1122,253,4.0
Biglerville,PA,1123,255,2.0
Biglerville,PA,1124,255,2.0
Nashville,TN,1125,256,1.0
Athens,OH,1126,257,5.0
Athens,OH,1127,257,5.0
Athens,OH,1128,257,5.0
Athens,OH,1129,257,5.0
Athens,OH,1130,257,5.0
Laurel,MD,1131,258,1.0
Stevens Point,WI,1132,144,29.0
Stevens Point,WI,1133,144,29.0
Stevens Point,WI,1134,144,29.0
Stevens Point,WI,1135,144,29.0
Stevens Point,WI,1136,144,29.0
Stevens Point WI,,1137,259,
Henderson,NV,1138,260,4.0
Henderson,NV,1139,260,4.0
Henderson,NV,1140,260,4.0
Henderson,NV,1141,260,4.0
Kalona,IA,1142,261,2.0
Kalona,IA,1143,261,2.0
Houston,TX,1144,110,11.0
Houston,TX,1145,110,11.0
Houston,TX,1146,110,11.0
Houston,TX,1147,110,11.0
Houston TX,,1148,109,
Houston,TX,1149,110,11.0
Houston,TX,1150,110,11.0
Houston,TX,1151,110,11.0
Houston,TX,1152,110,11.0
Houston,TX,1153,110,11.0
Brooklyn,NY,1154,103,34.0
Brooklyn,NY,1155,103,34.0
Brooklyn NY,,1156,104,
Soldotna,AK,1157,262,3.0
Soldotna AK,,1158,263,
Soldotna,AK,1159,262,3.0
Soldotna,AK,1160,262,3.0
Missoula,MT,1161,64,18.0
Missoula,MT,1162,64,18.0
Missoula,MT,1163,64,18.0
Missoula,MT,1164,64,18.0
Missoula,MT,1165,64,18.0
Missoula,MT,1166,64,18.0
Houghton,MI,1167,264,7.0
Houghton,MI,1168,264,7.0
Houghton,MI,1169,264,7.0
Houghton,MI,1170,264,7.0
Houghton,MI,1171,264,7.0
Houghton,MI,1172,264,7.0
Houghton,MI,1173,264,7.0
Anchorage,AK,1174,102,15.0
Anchorage,AK,1175,102,15.0
Anchorage,AK,1176,102,15.0
Anchorage,AK,1177,102,15.0
Anchorage,AK,1178,102,15.0
Kirkwood,MO,1179,265,2.0
Kirkwood,MO,1180,265,2.0
Kona,HI,1181,266,4.0
Kona,HI,1182,266,4.0
Kona,HI,1183,266,4.0
Kona,HI,1184,266,4.0
Krebs,OK,1185,267,1.0
Bellingham,WA,1186,34,4.0
Albuquerque NM,,1187,268,
Albuquerque,NM,1188,269,6.0
Lancaster,PA,1189,270,2.0
Lancaster,PA,1190,270,2.0
Portage,MI,1191,271,4.0
Portage,MI,1192,271,4.0
Portage,MI,1193,271,4.0
Portage,MI,1194,271,4.0
Ponderay,ID,1195,272,3.0
Ponderay,ID,1196,272,3.0
Ponderay,ID,1197,272,3.0
Erie,PA,1198,273,2.0
Erie,PA,1199,273,2.0
Eau Claire,WI,1200,274,3.0
Helena,MT,1201,275,4.0
Helena,MT,1202,275,4.0
Helena MT,,1203,276,
Helena,MT,1204,275,4.0
Helena,MT,1205,275,4.0
Stillwater,MN,1206,277,2.0
Stillwater,MN,1207,277,2.0
York,PA,1208,278,3.0
York,PA,1209,278,3.0
York,PA,1210,278,3.0
York PA,,1211,279,
Lone Tree,CO,1212,280,1.0
Raleigh,NC,1213,281,5.0
Raleigh,NC,1214,281,5.0
Raleigh,NC,1215,281,5.0
Raleigh,NC,1216,281,5.0
Raleigh,NC,1217,281,5.0
Bridgewater Corners,VT,1218,282,5.0
Bridgewater Corners,VT,1219,282,5.0
Bridgewater Corners,VT,1220,282,5.0
Bridgewater Corners,VT,1221,282,5.0
Bridgewater Corners,VT,1222,282,5.0
East Fairfield,VT,1223,283,4.0
East Fairfield,VT,1224,283,4.0
East Fairfield,VT,1225,283,4.0
East Fairfield,VT,1226,283,4.0
Ashburn,VA,1227,284,2.0
Ashburn,VA,1228,284,2.0
Menominee,WI,1229,285,1.0
Menominie,WI,1230,286,3.0
Menominie,WI,1231,286,3.0
Menominie,WI,1232,286,3.0
Jackson,MS,1233,287,2.0
Jackson,MS,1234,287,2.0
Flagstaff,AZ,1235,288,5.0
Flagstaff,AZ,1236,288,5.0
Flagstaff,AZ,1237,288,5.0
Flagstaff,AZ,1238,288,5.0
Portland OR,,1239,248,
Portland,OR,1240,15,47.0
Macon,GA,1241,289,2.0
Macon,GA,1242,289,2.0
Cincinnati,OH,1243,23,19.0
Cincinnati,OH,1244,23,19.0
Cincinnati,OH,1245,23,19.0
Cincinnati OH,,1246,290,
Cincinnati,OH,1247,23,19.0
Cincinnati,OH,1248,23,19.0
Cincinnati,OH,1249,23,19.0
Cincinnati,OH,1250,23,19.0
Cincinnati,OH,1251,23,19.0
South Burlington,VT,1252,291,3.0
South Burlington,VT,1253,291,3.0
South Burlington,VT,1254,291,3.0
Mammoth Lakes,CA,1255,292,4.0
Mammoth Lakes,CA,1256,292,4.0
Mammoth Lakes,CA,1257,292,4.0
Mammoth Lakes,CA,1258,292,4.0
Philadelphia,PA,1259,179,10.0
Philadelphia,PA,1260,179,10.0
Philadelphia,PA,1261,179,10.0
Philadelphia,PA,1262,179,10.0
Philadelphia,PA,1263,179,10.0
Philadelphia,PA,1264,179,10.0
Philadelphia,PA,1265,179,10.0
Philadelphia,PA,1266,179,10.0
Philadelphia,PA,1267,179,10.0
Santee,CA,1268,293,5.0
Santee,CA,1269,293,5.0
Santee,CA,1270,293,5.0
Santee,CA,1271,293,5.0
Santee,CA,1272,293,5.0
Albuquerque,NM,1273,269,6.0
Albuquerque,NM,1274,269,6.0
Belfast,ME,1275,294,5.0
Belfast,ME,1276,294,5.0
Belfast,ME,1277,294,5.0
Belfast,ME,1278,294,5.0
Belfast,ME,1279,294,5.0
Fort Worth,TX,1280,295,8.0
Fort Worth,TX,1281,295,8.0
Fort Worth,TX,1282,295,8.0
Fort Worth,TX,1283,295,8.0
Fort Worth TX,,1284,296,
Fort Worth,TX,1285,295,8.0
Fort Worth,TX,1286,295,8.0
Fort Worth TX,,1287,296,
Utica NY,,1288,297,
Utica,NY,1289,298,11.0
Utica,NY,1290,298,11.0
Utica,NY,1291,298,11.0
Utica,NY,1292,298,11.0
Utica,NY,1293,298,11.0
Utica NY,,1294,297,
Utica,NY,1295,298,11.0
Utica,NY,1296,298,11.0
Utica,NY,1297,298,11.0
Utica,NY,1298,298,11.0
Utica,NY,1299,298,11.0
Utica,NY,1300,298,11.0
Lahaina,HI,1301,299,12.0
Lahaina,HI,1302,299,12.0
Lahaina,HI,1303,299,12.0
Lahaina,HI,1304,299,12.0
Lahaina,HI,1305,299,12.0
Lahaina,HI,1306,299,12.0
Lahaina,HI,1307,299,12.0
Lahaina,HI,1308,299,12.0
Lahaina,HI,1309,299,12.0
Lahaina,HI,1310,299,12.0
Lahaina,HI,1311,299,12.0
Lahaina,HI,1312,299,12.0
Half Moon Bay,CA,1313,300,3.0
Half Moon Bay,CA,1314,300,3.0
Half Moon Bay,CA,1315,300,3.0
Somerset Center,MI,1316,301,3.0
Somerset Center,MI,1317,301,3.0
Somerset Center,MI,1318,301,3.0
Hilo,HI,1319,238,11.0
Hilo,HI,1320,238,11.0
Hilo,HI,1321,238,11.0
Hilo,HI,1322,238,11.0
Hilo,HI,1323,238,11.0
Hilo,HI,1324,238,11.0
Miami,FL,1325,302,4.0
Miami,FL,1326,302,4.0
Miami,FL,1327,302,4.0
Miami,FL,1328,302,4.0
Libertyville,IL,1329,303,1.0
Anchorage,AK,1330,102,15.0
Anchorage,AK,1331,102,15.0
Anchorage,AK,1332,102,15.0
Anchorage,AK,1333,102,15.0
Anchorage,AK,1334,102,15.0
San Diego,CA,1335,44,39.0
San Diego,CA,1336,44,39.0
San Diego,CA,1337,44,39.0
San Diego,CA,1338,44,39.0
San Diego,CA,1339,44,39.0
San Diego,CA,1340,44,39.0
Chicago,IL,1341,197,52.0
Chicago IL,,1342,221,
Chicago,IL,1343,197,52.0
Chicago,IL,1344,197,52.0
Chicago,IL,1345,197,52.0
Chicago,IL,1346,197,52.0
Chicago,IL,1347,197,52.0
Chicago,IL,1348,197,52.0
Pottstown,PA,1349,304,13.0
Pottstown,PA,1350,304,13.0
Royal Oak,MI,1351,305,3.0
Royal Oak,MI,1352,305,3.0
Royal Oak,MI,1353,305,3.0
Milwaukee,WI,1354,249,10.0
Milwaukee,WI,1355,249,10.0
Milwaukee,WI,1356,249,10.0
Milwaukee,WI,1357,249,10.0
Milwaukee,WI,1358,249,10.0
Milwaukee,WI,1359,249,10.0
Milwaukee,WI,1360,249,10.0
Monroe,WI,1361,306,12.0
Monroe,WI,1362,306,12.0
Monroe,WI,1363,306,12.0
Monroe,WI,1364,306,12.0
Monroe,WI,1365,306,12.0
Monroe,WI,1366,306,12.0
Monroe WI,,1367,307,
Monroe,WI,1368,306,12.0
Monroe,WI,1369,306,12.0
Monroe,WI,1370,306,12.0
Monroe,WI,1371,306,12.0
Monroe,WI,1372,306,12.0
Monroe,WI,1373,306,12.0
San Diego CA,,1374,45,
San Diego,CA,1375,44,39.0
San Diego CA,,1376,45,
San Diego,CA,1377,44,39.0
Moab,UT,1378,308,4.0
Moab,UT,1379,308,4.0
Moab,UT,1380,308,4.0
Moab,UT,1381,308,4.0
North Conway,NH,1382,309,2.0
North Conway,NH,1383,309,2.0
Lincoln,NE,1384,75,15.0
San Diego,CA,1385,44,39.0
San Diego,CA,1386,44,39.0
San Diego,CA,1387,44,39.0
San Diego,CA,1388,44,39.0
San Diego,CA,1389,44,39.0
San Diego,CA,1390,44,39.0
San Diego,CA,1391,44,39.0
San Diego,CA,1392,44,39.0
Flagstaff,AZ,1393,288,5.0
San Diego,CA,1394,44,39.0
San Diego,CA,1395,44,39.0
San Diego,CA,1396,44,39.0
Montauk,NY,1397,310,2.0
Montauk,NY,1398,310,2.0
Saint Louis,MO,1399,6,18.0
Saint Louis,MO,1400,6,18.0
Saint Louis,MO,1401,6,18.0
Saint Louis,MO,1402,6,18.0
Saint Louis,MO,1403,6,18.0
Vista,CA,1404,311,1.0
Kinston,NC,1405,312,2.0
Kinston,NC,1406,312,2.0
Springfield,MO,1407,313,2.0
Springfield,MO,1408,313,2.0
Mount Pleasant,MI,1409,314,1.0
Lake Havasu City,AZ,1410,150,6.0
Lake Havasu City,AZ,1411,150,6.0
Lake Havasu City,AZ,1412,150,6.0
Lake Havasu City,AZ,1413,150,6.0
Lake Havasu City,AZ,1414,150,6.0
Mustang,OK,1415,315,5.0
Mustang,OK,1416,315,5.0
Mustang,OK,1417,315,5.0
Mustang,OK,1418,315,5.0
Mustang,OK,1419,315,5.0
Providence,RI,1420,316,10.0
Providence,RI,1421,316,10.0
Providence,RI,1422,316,10.0
Providence,RI,1423,316,10.0
Providence,RI,1424,316,10.0
Providence,RI,1425,316,10.0
Providence,RI,1426,316,10.0
Providence,RI,1427,316,10.0
Providence,RI,1428,316,10.0
Providence,RI,1429,316,10.0
Portland OR,,1430,248,
Portland,OR,1431,15,47.0
Portland,OR,1432,15,47.0
Portland,OR,1433,15,47.0
Portland,OR,1434,15,47.0
Portland,OR,1435,15,47.0
Papillion,NE,1436,317,5.0
Papillion,NE,1437,317,5.0
Papillion,NE,1438,317,5.0
Papillion,NE,1439,317,5.0
Papillion,NE,1440,317,5.0
Croydon,PA,1441,318,2.0
Croydon,PA,1442,318,2.0
Fort Collins,CO,1443,319,22.0
Fort Collins,CO,1444,319,22.0
Fort Collins,CO,1445,319,22.0
Fort Collins,CO,1446,319,22.0
Fort Collins,CO,1447,319,22.0
Fort Collins,CO,1448,319,22.0
Fort Collins,CO,1449,319,22.0
Fort Collins,CO,1450,319,22.0
Fort Collins,CO,1451,319,22.0
Fort Collins,CO,1452,319,22.0
Fort Collins,CO,1453,319,22.0
Fort Collins,CO,1454,319,22.0
Fort Collins,CO,1455,319,22.0
Fort Collins,CO,1456,319,22.0
Fort Collins,CO,1457,319,22.0
Fort Collins,CO,1458,319,22.0
Fort Collins,CO,1459,319,22.0
Woodbridge,CT,1460,320,11.0
Woodbridge,CT,1461,320,11.0
Woodbridge,CT,1462,320,11.0
Woodbridge,CT,1463,320,11.0
Woodbridge,CT,1464,320,11.0
Woodbridge,CT,1465,320,11.0
Woodbridge,CT,1466,320,11.0
Woodbridge,CT,1467,320,11.0
Woodbridge,CT,1468,320,11.0
Woodbridge,CT,1469,320,11.0
Woodbridge,CT,1470,320,11.0
New Orleans,LA,1471,321,6.0
New Orleans,LA,1472,321,6.0
New Orleans,LA,1473,321,6.0
New Orleans,LA,1474,321,6.0
New Orleans,LA,1475,321,6.0
New Orleans,LA,1476,321,6.0
College Station,TX,1477,322,3.0
College Station,TX,1478,322,3.0
College Station,TX,1479,322,3.0
Myrtle Beach SC,,1480,323,
Myrtle Beach,SC,1481,324,1.0
Newburgh,NY,1482,325,1.0
Newburyport,MA,1483,326,3.0
Newburyport,MA,1484,326,3.0
Newburyport,MA,1485,326,3.0
Everett,MA,1486,327,1.0
Charlotte,NC,1487,67,7.0
Charlotte,NC,1488,67,7.0
Slippery Rock,PA,1489,328,4.0
Slippery Rock,PA,1490,328,4.0
Slippery Rock,PA,1491,328,4.0
Slippery Rock,PA,1492,328,4.0
Minneapolis,MN,1493,49,16.0
Minneapolis,MN,1494,49,16.0
Minneapolis,MN,1495,49,16.0
Minneapolis,MN,1496,49,16.0
Minneapolis,MN,1497,49,16.0
Minneapolis,MN,1498,49,16.0
Northamtpon,MA,1499,329,1.0
Pacific,WA,1500,330,2.0
Pacific,WA,1501,330,2.0
Eau Claire,WI,1502,274,3.0
Eau Claire,WI,1503,274,3.0
Ipswich,MA,1504,251,3.0
Ipswich,MA,1505,251,3.0
O'Fallon,MO,1506,331,3.0
O'Fallon,MO,1507,331,3.0
O'Fallon,MO,1508,331,3.0
Eugene,OR,1509,76,6.0
Eugene,OR,1510,76,6.0
Eugene,OR,1511,76,6.0
Eugene,OR,1512,76,6.0
Austin,TX,1513,39,25.0
Austin,TX,1514,39,25.0
Austin,TX,1515,39,25.0
Austin,TX,1516,39,25.0
Portland,OR,1517,15,47.0
Portland,OR,1518,15,47.0
Portland,OR,1519,15,47.0
Portland,OR,1520,15,47.0
Arvada,CO,1521,332,7.0
Arvada,CO,1522,332,7.0
Arvada,CO,1523,332,7.0
Arvada,CO,1524,332,7.0
Arvada,CO,1525,332,7.0
Arvada,CO,1526,332,7.0
Arvada,CO,1527,332,7.0
Spirit Lake,IA,1528,333,6.0
Spirit Lake,IA,1529,333,6.0
Spirit Lake,IA,1530,333,6.0
Spirit Lake,IA,1531,333,6.0
Spirit Lake,IA,1532,333,6.0
Spirit Lake,IA,1533,333,6.0
Danville,PA,1534,334,10.0
Danville,PA,1535,334,10.0
Danville,PA,1536,334,10.0
Danville,PA,1537,334,10.0
Danville,PA,1538,334,10.0
Danville,PA,1539,334,10.0
Danville,PA,1540,334,10.0
Danville,PA,1541,334,10.0
Danville,PA,1542,334,10.0
Danville,PA,1543,334,10.0
Airway Heights,WA,1544,335,5.0
Airway Heights,WA,1545,335,5.0
Airway Heights,WA,1546,335,5.0
Airway Heights,WA,1547,335,5.0
Airway Heights,WA,1548,335,5.0
Atlanta,GA,1549,336,6.0
Atlanta,GA,1550,336,6.0
Longmont,CO,1551,337,30.0
Longmont,CO,1552,337,30.0
Longmont,CO,1553,337,30.0
Longmont,CO,1554,337,30.0
Longmont,CO,1555,337,30.0
Longmont,CO,1556,337,30.0
Longmont,CO,1557,337,30.0
Longmont CO,,1558,338,
Longmont CO,,1559,338,
Longmont,CO,1560,337,30.0
Longmont,CO,1561,337,30.0
Longmont,CO,1562,337,30.0
Longmont,CO,1563,337,30.0
Longmont,CO,1564,337,30.0
Longmont,CO,1565,337,30.0
Longmont,CO,1566,337,30.0
Longmont,CO,1567,337,30.0
Longmont,CO,1568,337,30.0
Longmont,CO,1569,337,30.0
Longmont,CO,1570,337,30.0
Longmont,CO,1571,337,30.0
Longmont,CO,1572,337,30.0
Longmont,CO,1573,337,30.0
Longmont,CO,1574,337,30.0
Longmont,CO,1575,337,30.0
Longmont,CO,1576,337,30.0
Longmont,CO,1577,337,30.0
Longmont,CO,1578,337,30.0
Longmont,CO,1579,337,30.0
Longmont,CO,1580,337,30.0
Longmont,CO,1581,337,30.0
Longmont CO,,1582,338,
Longmont,CO,1583,337,30.0
Lyons,CO,1584,339,11.0
Lyons,CO,1585,339,11.0
Lyons,CO,1586,339,11.0
Lyons CO,,1587,340,
Lyons,CO,1588,339,11.0
Lyons,CO,1589,339,11.0
Lyons,CO,1590,339,11.0
Lyons CO,,1591,340,
Lyons,CO,1592,339,11.0
Lyons,CO,1593,339,11.0
Lyons,CO,1594,339,11.0
Lyons,CO,1595,339,11.0
Lyons,CO,1596,339,11.0
Brevard,NC,1597,341,6.0
Brevard,NC,1598,341,6.0
Brevard,NC,1599,341,6.0
Brevard,NC,1600,341,6.0
Brevard,NC,1601,341,6.0
Brevard,NC,1602,341,6.0
Middlebury,VT,1603,342,2.0
Waterbury,VT,1604,343,6.0
Rogers,AR,1605,344,1.0
Palisade,CO,1606,345,2.0
Palisade,CO,1607,345,2.0
Fort Collins,CO,1608,319,22.0
Fort Collins,CO,1609,319,22.0
Fort Collins,CO,1610,319,22.0
Fort Collins,CO,1611,319,22.0
Fort Collins,CO,1612,319,22.0
Garden City,ID,1613,159,8.0
Garden City,ID,1614,159,8.0
Garden City,ID,1615,159,8.0
Garden City,ID,1616,159,8.0
Garden City,ID,1617,159,8.0
Knoxville,IA,1618,346,1.0
Portland,ME,1619,162,10.0
Portland ME,,1620,347,
Fredericksburg,TX,1621,348,2.0
Fredericksburg,TX,1622,348,2.0
Lafayette,IN,1623,349,4.0
Lafayette,IN,1624,349,4.0
Lafayette,IN,1625,349,4.0
Lafayette,IN,1626,349,4.0
Comstock Park,MI,1627,350,6.0
Comstock Park,MI,1628,350,6.0
Comstock Park,MI,1629,350,6.0
Comstock Park,MI,1630,350,6.0
Comstock Park,MI,1631,350,6.0
Comstock Park,MI,1632,350,6.0
San Antonio,TX,1633,92,16.0
San Antonio,TX,1634,92,16.0
San Antonio,TX,1635,92,16.0
San Antonio,TX,1636,92,16.0
San Antonio,TX,1637,92,16.0
San Antonio,TX,1638,92,16.0
San Antonio,TX,1639,92,16.0
Petoskey,MI,1640,351,3.0
Petoskey MI,,1641,352,
Petoskey,MI,1642,351,3.0
Petoskey,MI,1643,351,3.0
Phoenix,AZ,1644,353,1.0
Monument,CO,1645,354,3.0
Monument,CO,1646,354,3.0
Monument,CO,1647,354,3.0
San Francisco,CA,1648,3,31.0
San Francisco,CA,1649,3,31.0
Bucryus,MO,1650,355,8.0
