PC1,PC2,Cluster
-19.177844186646674,15.67416454105221,0
-20.737078409659464,15.703315172111074,0
-20.772765394107466,14.695537056213295,0
38.08024542425307,17.526103062585083,2
-19.1692169598509,14.627614101220479,0
35.42069666156995,17.523585017790392,2
34.176470596693,16.904285009364514,2
33.82433643306808,16.674708924503495,2
32.57877991142134,16.02394631625953,2
-23.362014711608257,13.393955376701474,0
-22.66433953035631,13.275036631606392,0
-22.73887626497767,13.272013260341842,0
-25.186723013856884,12.33492444270091,0
-25.33065910572911,12.275262893037246,0
-24.59828424585173,12.184663237141724,0
-24.87988314139083,11.87015426690477,0
-27.02929378408891,12.554621705303804,0
30.71447805871017,14.97149442926084,2
-21.59938544909129,11.878902791958753,0
-21.396324754709074,12.102432134290668,0
42.178818350912366,-22.527906623053145,2
24.28340344589629,-23.64487034491812,2
41.78684713129153,-22.732186989979144,2
-17.463674446508495,-26.33170581093789,1
41.25607719716892,-23.049743713703375,2
-17.82094598750388,-26.507667088664327,1
-18.068981115252456,-26.65228590592666,1
38.76349998197182,-24.454797786859462,2
-9.44312186999111,-27.725066473277316,0
-2.7510473598291054,-27.563841430794998,0
38.64935496800116,-36.980529654697044,2
36.833595892685295,-25.631703257897847,2
-7.636987714108374,-28.292141604265435,0
36.337525637188136,-25.920940892422518,2
-16.580590933178062,-29.32071415755724,1
6.463855431537246,-27.80243427875203,0
-12.238471067977587,-28.831821715986006,1
-9.784267878726931,-29.49881472679288,0
-20.712713834484866,-30.152687051491487,1
-9.64963442489083,-29.903550751161564,0
-23.239003422484878,-30.606601187148897,1
-24.37216848809661,-29.981366561958552,1
33.399631405303694,-28.171919517724,2
-1.2946933477793676,-29.68138910407242,0
-1.0918196814492733,-29.461211228369052,0
38.27554678119947,4.400021859963532,2
-24.29440711271183,-2.062737211373279,0
-16.699162339452634,-1.7752027377011128,0
-28.78151667596378,-2.6246896697643214,0
-25.99304179107162,-1.7833783991067222,0
31.750730051727466,0.633494324850316,2
-14.680673530318158,-2.1349823442509024,0
-12.516792860684012,-1.8034146791853545,0
31.636790694931264,25.5042884012802,2
-19.817115700322038,24.72060200938603,0
33.965886326600085,27.70414921058692,2
-17.29104463266448,26.063133112020513,0
38.348678333633245,29.069761368356346,2
-16.702605864659336,25.912871906461344,0
37.848768675648394,28.715197083016523,2
37.67397230763839,28.69254309496847,2
-21.40305087703442,25.234619720007508,0
-0.07767747764573815,26.350577328504908,0
7.729915438914035,25.77495250354163,0
-16.96335882159884,24.26433795481823,0
-21.063634542600425,23.960280670487762,0
34.5823232854746,26.95268321822608,2
-21.486301640189897,22.87659107088866,0
-21.855531891939123,22.65025217854853,0
-22.136566560982157,22.976660068932414,0
-16.432555377671914,23.21614586489864,0
-11.813427273968193,23.309952298642255,0
-10.57676491332533,23.13315947905649,0
-15.316220745094713,22.315820948369954,0
-21.34261676272281,21.932044430505414,0
-26.492701828601245,21.51732980640901,0
-18.970243107955827,21.77565445761123,0
-21.080431465830657,22.319441565505603,0
-27.063308818719776,21.22506880061979,0
-19.572163081336903,21.42764600669328,0
-16.42787242407679,21.813232833125646,0
-11.818565726912576,20.11928927808901,0
-17.94906078041699,19.65055549262579,0
-5.347667033151602,20.293143040730705,0
38.35363768850722,22.509945914667007,2
-13.721716868281995,19.543433026071973,0
13.486116456862538,20.983505602770236,0
-0.492047297015538,20.010463650682677,0
22.029470928662594,20.28985276598226,0
35.57318828956563,20.985568742183595,2
-13.630335661596558,18.124475159289883,0
35.07711803406846,20.696331107658924,2
-20.089657350236983,17.105977224058336,0
-20.441791513861894,16.876401139197323,0
34.45611574084912,-7.44985133849465,2
-17.823133413353922,16.89081643477088,0
-11.242998306346145,17.096012657876674,0
-21.12163491722722,16.552797672944003,0
-15.726201765098638,16.047862146237566,0
-24.693827745604647,15.502028144272586,0
-23.961452885727255,15.41142848837707,0
-15.455197482092979,15.696343945016931,0
-19.52959251058262,16.159521086106835,0
30.398927481809878,17.536814839406887,2
-21.942964076592784,15.051648881827278,0
-11.935803505950851,15.815369837827335,0
36.43744112678358,36.875650886592894,2
38.53406678890839,38.04581863317954,2
38.39013069703614,37.986157083515906,2
-20.860390880763894,34.38663826255714,0
37.85936076291353,37.66860035979165,2
-21.217662421759286,34.210676984830705,0
-21.46569754950787,34.066058167568364,0
-3.8540047566883673,34.030624956273215,0
-8.934690465315905,33.672548510575936,0
5.59721237794185,34.46701016790475,0
34.69207752172156,35.886328013247685,2
-10.670597986324143,32.83616574331523,0
-14.944372100452954,32.39051301298696,0
-18.02953815520313,32.16879397922285,0
-23.11022386383069,31.81071753352557,0
-20.15983148830989,31.484418110918227,0
-3.8592956523066126,32.71513948313539,0
16.24228731421153,33.02049137693115,0
30.80450103672888,33.77111724776969,2
30.5564659089803,33.626498430507354,2
30.239031423980833,33.4252414348459,2
-27.757912923937308,30.91736470076109,0
29.985858918861766,33.334237424718125,2
-29.190874502321478,29.863511657848342,0
-28.987813807939276,30.087041000180264,0
15.113343397789928,35.33337987600421,0
14.865308270041348,35.188761058741875,0
38.25121188119244,36.42555938188172,2
-19.569879115945895,1.8473308950762768,0
31.83798202131402,35.78388768995662,2
-21.35658123760297,32.650079283196526,0
-21.604616365351568,32.50546046593421,0
8.697213778852618,32.8844272052981,0
-0.24553059315997297,32.67027813693292,0
2.5170635992202253,32.744354982170144,0
0.238809138968818,32.435059663775064,0
-20.61361667842757,30.735376428012934,0
-23.9069808049304,30.343742859051474,0
-14.368027462691433,30.287191025842432,0
-23.252529375037266,30.27754818782056,0
1.9587821922268631,31.481680120966647,0
-14.782724332036015,30.560331006466278,0
7.2796786097340975,30.973721222995668,0
-3.6487673460238517,30.319848898297067,0
-11.74008237478021,29.743076790100233,0
-12.057516859779676,29.541819794438776,0
-27.896831739780993,29.356766999126936,0
29.84694010301808,31.773639723083967,2
29.494805939393164,31.544063638222955,2
29.697866633775362,31.767592980554873,2
39.36406314753518,30.173243888317895,2
41.01726670791971,29.776659370989826,2
39.952501915540324,30.02298268275871,2
38.550558407038515,29.68274925813178,2
2.5547281440981964,-2.2373345163627976,0
-20.635701190881083,26.19348342270671,0
-19.51036183917036,-3.7149937009573555,0
-6.213086460635965,25.854725376677358,0
-15.215599147819509,25.277220818884246,0
-8.531177976883301,25.570725776217294,0
35.274038752599765,27.869134451123685,2
-26.35626814886384,23.479823108243636,0
33.675985176416425,27.033972535801396,2
33.533742432225644,26.960596808173143,2
-21.547852645326508,23.847543132768408,0
-9.085257612562893,24.37685432407507,0
-9.159794347184242,24.373830952810522,0
-27.294200898078998,22.572435553300586,0
-27.482709234132628,22.76758535731443,0
-27.686172117699837,22.36815518637458,0
-28.003606602699318,22.16689819071314,0
-27.17595169305911,22.90017113863711,0
30.56782014973999,25.317043862594147,2
30.215685986115073,25.087467777733128,2
30.41874668049726,25.310997120065057,2
39.17338619549456,3.7342788643549283,2
38.98811797235752,3.7632543241997993,2
38.85081433312462,3.586636675828045,2
41.52082149265442,4.988829328126193,2
41.272786364905826,4.844210510863857,2
41.128850273033585,4.7845489612001915,2
40.70731675215776,4.498334697940069,2
40.59808033891097,4.466992237475963,2
-2.792383043746276,1.8733754443840125,0
40.1020100834138,4.177754602951289,2
38.10550312371385,3.0619381643198817,2
37.92686735321617,2.973957525456657,2
37.74823158271846,2.885976886593439,2
37.478481568229945,2.265284413326336,2
-19.65114237563427,-23.722828815725578,1
-19.113094682018694,-0.9344178852189265,0
35.69050077734489,1.7761822479814315,2
-6.647457808751071,-0.6209081516901573,0
4.836420584068013,-0.1593302997148815,0
-21.712572511817502,-1.5934426719542045,0
-18.274479125551917,-2.2321691440091542,0
-18.369843773747828,-3.4777518532133134,0
-18.666543859198793,-2.4381252442494348,0
-0.35618857930479597,-1.6130181739414386,0
3.41269629321334,-0.7176877419170291,0
32.724578494859216,0.13262930240243626,2
-14.687235074812374,-2.6898665280655947,0
-6.640894479422396,-2.034183894799171,0
26.49675618611753,-19.89008389601369,2
28.330751475769407,-19.38958249332889,2
42.89296519828675,-18.63895662249036,2
38.424650485025,-19.49256308160104,2
24.714815486896622,-19.92885825081722,2
-16.714827920508675,-22.414436721175544,1
-16.962863048257258,-22.559055538437878,1
24.183058246951465,-21.225874001239674,2
20.082782525949895,-21.529931285570154,0
15.978118005582418,-21.90614344559046,0
9.778223594827114,-22.43151540945279,0
-8.13955545874019,-24.077373474649267,1
22.881429981666013,-22.57833639577227,2
3.084721893092958,-23.463569819094683,0
-17.637951373368804,-24.94076420033848,1
22.276123312922042,-22.898916490761042,2
15.338716664918893,-23.280073991593277,0
-23.384299626121308,-26.21587177980629,1
-23.52823571799356,-26.27553332946995,1
-23.77627084574214,-26.420152146732285,1
-24.093705330741614,-26.62140914239374,1
-23.266050421101397,-25.88813619446976,1
-24.34687783586066,-26.712413152521503,1
-24.699011999485567,-26.94198923738252,1
-24.49595130510338,-26.718459895050596,1
42.539295764107116,-18.141152175588275,2
42.387479088684856,-18.196576035873502,2
-16.585445060111635,-21.56954214323578,1
-17.006978580987436,-21.855756406495907,1
41.71277306268998,-18.573794309261395,2
-17.364250121982813,-22.031717684222357,1
-17.612285249731407,-22.176336501484673,1
-14.706742271301499,-23.02205713328203,1
-17.826608004677087,-23.272095256245695,1
38.8629243064975,-20.15480966014391,2
38.545489821498016,-20.356066655805364,2
37.06743053729956,-19.881697085068343,2
-18.945211700098973,-24.464422136225213,1
38.04846713382279,-25.40881059812321,2
-20.248193550094886,-24.666083486118893,1
-20.53092835646893,-24.839021392580793,1
36.258314191216144,-21.7089334045702,2
34.7908774299629,-22.59200306084432,2
-22.21683794421576,-25.784775969783126,1
34.39890621034206,-22.796283427770323,2
34.08147172534258,-22.99754042343177,2
-23.915472622575546,-25.505417157516565,1
33.828299220223535,-23.088544433559534,2
33.47616505659863,-23.318120518420546,2
33.679225750980834,-23.094591176088628,2
40.43725014828203,35.55630916247687,2
40.189215020533474,35.41169034521453,2
40.045278928661205,35.35202879555086,2
-19.20524264913884,31.752509974592133,0
39.514508994538595,35.03447207182664,2
-19.526678600673815,31.463296722290178,0
-19.762864847371855,31.012494401997703,0
22.309149512312548,32.93608667687648,0
-3.3579022831869554,31.254496868078174,0
36.6646602383461,33.45345672094413,2
25.562715889460925,32.65798895024773,2
6.671110047316464,31.066344037219224,0
-3.485123992568184,30.29657633869008,0
-3.629060084440417,30.23691478902641,0
-21.45507563220561,29.176589245560557,0
2.7724392520696557,30.354130373268994,0
13.482412381334003,30.94531777703939,0
28.681945409722303,30.98057386400108,2
11.871039528208518,30.002586571101595,0
-10.926425314937426,28.615527042402576,0
