id,original_index,unique_index
738,1839,1839
1539,1840,1840
975,1841,1841
814,1842,1842
727,1843,1843
2474,1844,1844
2239,1845,1845
1919,1846,1846
1918,1847,1847
1905,1848,1848
1338,1849,1849
1295,1850,1850
426,1851,1851
400,1852,1852
2353,1853,1853
212,1854,1854
161,1855,1855
160,1856,1856
2574,1857,1857
2479,1858,1858
2443,1859,1859
2266,1860,1860
2090,1861,1861
1962,1862,1862
1696,1863,1863
1608,1864,1864
1591,1865,1865
1388,1866,1866
1387,1867,1867
1386,1868,1868
1385,1869,1869
1020,1870,1870
778,1871,1871
630,1872,1872
629,1873,1873
628,1874,1874
525,1875,1875
512,1876,1876
425,1877,1877
424,1878,1878
423,1879,1879
422,1880,1880
1942,1881,1881
1708,1882,1882
1521,1883,1883
1297,1884,1884
1192,1885,1885
1013,1886,1886
774,1887,1887
386,1888,1888
70,1889,1889
69,1890,1890
68,1891,1891
67,1892,1892
1792,1893,1893
1609,1894,1894
2537,1895,1895
2536,1896,1896
30,1897,1897
2305,1898,1898
1588,1899,1899
1363,1900,1900
1211,1901,1901
1123,1902,1902
926,1903,1903
894,1904,1904
166,1905,1905
24,1906,1906
23,1907,1907
22,1908,1908
21,1909,1909
20,1910,1910
2407,1911,1911
2406,1912,1912
2405,1913,1913
2234,1914,1914
1606,1915,1915
617,1916,1916
407,1917,1917
406,1918,1918
402,1919,1919
393,1920,1920
1798,1921,1921
1655,1922,1922
1596,1923,1923
1595,1924,1924
1482,1925,1925
1447,1926,1926
1425,1927,1927
1424,1928,1928
1298,1929,1929
1181,1930,1930
1160,1931,1931
1152,1932,1932
1151,1933,1933
1150,1934,1934
1076,1935,1935
995,1936,1936
879,1937,1937
1972,1938,1938
1971,1939,1939
1970,1940,1940
1969,1941,1941
2024,1942,1942
1283,1943,1943
1282,1944,1944
2362,1945,1945
2346,1946,1946
2320,1947,1947
2297,1948,1948
2296,1949,1949
1745,1950,1950
1120,1951,1951
1118,1952,1952
1117,1953,1953
2387,1954,1954
2267,1955,1955
1740,1956,1956
1728,1957,1957
1497,1958,1958
1011,1959,1959
1010,1960,1960
856,1961,1961
853,1962,1962
691,1963,1963
555,1964,1964
46,1965,1965
45,1966,1966
44,1967,1967
2486,1968,1968
763,1969,1969
2271,1970,1970
2206,1971,1971
2136,1972,1972
2135,1973,1973
2134,1974,1974
2109,1975,1975
1821,1976,1976
1820,1977,1977
1819,1978,1978
1634,1979,1979
1633,1980,1980
1632,1981,1981
855,1982,1982
445,1983,1983
1587,1984,1984
2242,1985,1985
1544,1986,1986
1205,1987,1987
369,1988,1988
368,1989,1989
2386,1990,1990
92,1991,1991
91,1992,1992
90,1993,1993
2366,1994,1994
2365,1995,1995
2270,1996,1996
2228,1997,1997
2151,1998,1998
2150,1999,1999
2122,2000,2000
2121,2001,2001
2115,2002,2002
1450,2003,2003
1357,2004,2004
1225,2005,2005
816,2006,2006
772,2007,2007
684,2008,2008
650,2009,2009
456,2010,2010
357,2011,2011
141,2012,2012
140,2013,2013
139,2014,2014
138,2015,2015
953,2016,2016
1983,2017,2017
1631,2018,2018
1344,2019,2019
922,2020,2020
1410,2021,2021
925,2022,2022
637,2023,2023
2369,2024,2024
2233,2025,2025
2232,2026,2026
2231,2027,2027
2352,2028,2028
2549,2029,2029
2473,2030,2030
2415,2031,2031
2605,2032,2032
2215,2033,2033
2164,2034,2034
2085,2035,2035
2084,2036,2036
2083,2037,2037
2082,2038,2038
2081,2039,2039
2001,2040,2040
2000,2041,2041
1999,2042,2042
1996,2043,2043
1948,2044,2044
1656,2045,2045
1599,2046,2046
1420,2047,2047
1389,2048,2048
1367,2049,2049
1366,2050,2050
1347,2051,2051
1314,2052,2052
1128,2053,2053
1127,2054,2054
1049,2055,2055
934,2056,2056
923,2057,2057
874,2058,2058
739,2059,2059
698,2060,2060
660,2061,2061
651,2062,2062
584,2063,2063
532,2064,2064
526,2065,2065
394,2066,2066
213,2067,2067
55,2068,2068
54,2069,2069
1207,2070,2070
1206,2071,2071
2543,2072,2072
2409,2073,2073
1739,2074,2074
1112,2075,2075
329,2076,2076
19,2077,2077
18,2078,2078
17,2079,2079
16,2080,2080
15,2081,2081
14,2082,2082
13,2083,2083
12,2084,2084
1242,2085,2085
1241,2086,2086
1240,2087,2087
1239,2088,2088
1238,2089,2089
1554,2090,2090
2568,2091,2091
2551,2092,2092
1710,2093,2093
1709,2094,2094
1229,2095,2095
1164,2096,2096
663,2097,2097
662,2098,2098
623,2099,2099
622,2100,2100
362,2101,2101
361,2102,2102
2575,2103,2103
2555,2104,2104
1736,2105,2105
1196,2106,2106
1063,2107,2107
1017,2108,2108
1009,2109,2109
912,2110,2110
765,2111,2111
676,2112,2112
595,2113,2113
537,2114,2114
412,2115,2115
105,2116,2116
104,2117,2117
103,2118,2118
102,2119,2119
101,2120,2120
1433,2121,2121
1432,2122,2122
936,2123,2123
544,2124,2124
2640,2125,2125
2448,2126,2126
2447,2127,2127
2601,2128,2128
973,2129,2129
827,2130,2130
589,2131,2131
2155,2132,2132
1982,2133,2133
1939,2134,2134
1082,2135,2135
2119,2136,2136
2118,2137,2137
2117,2138,2138
2116,2139,2139
1916,2140,2140
1915,2141,2141
1914,2142,2142
1810,2143,2143
1111,2144,2144
379,2145,2145
1200,2146,2146
1199,2147,2147
1198,2148,2148
1197,2149,2149
1945,2150,2150
1079,2151,2151
94,2152,2152
1748,2153,2153
1747,2154,2154
1037,2155,2155
2594,2156,2156
2035,2157,2157
2034,2158,2158
1562,2159,2159
1561,2160,2160
1749,2161,2161
2455,2162,2162
963,2163,2163
2638,2164,2164
1278,2165,2165
1277,2166,2166
1276,2167,2167
1732,2168,2168
2347,2169,2169
1781,2170,2170
1780,2171,2171
1779,2172,2172
2421,2173,2173
2319,2174,2174
2317,2175,2175
2316,2176,2176
1913,2177,2177
1912,2178,2178
2617,2179,2179
2616,2180,2180
2615,2181,2181
2614,2182,2182
1889,2183,2183
1222,2184,2184
122,2185,2185
121,2186,2186
2623,2187,2187
2622,2188,2188
2621,2189,2189
1817,2190,2190
1449,2191,2191
951,2192,2192
950,2193,2193
949,2194,2194
948,2195,2195
2321,2196,2196
1755,2197,2197
1754,2198,2198
1428,2199,2199
529,2200,2200
495,2201,2201
494,2202,2202
1856,2203,2203
736,2204,2204
1027,2205,2205
1026,2206,2206
1938,2207,2207
1937,2208,2208
1936,2209,2209
594,2210,2210
114,2211,2211
113,2212,2212
2445,2213,2213
2444,2214,2214
2203,2215,2215
1510,2216,2216
1509,2217,2217
433,2218,2218
641,2219,2219
2588,2220,2220
2458,2221,2221
2212,2222,2222
2235,2223,2223
1661,2224,2224
1660,2225,2225
1659,2226,2226
1438,2227,2227
1173,2228,2228
560,2229,2229
519,2230,2230
518,2231,2231
505,2232,2232
482,2233,2233
451,2234,2234
2497,2235,2235
2246,2236,2236
1630,2237,2237
1284,2238,2238
1121,2239,2239
1042,2240,2240
1041,2241,2241
1040,2242,2242
861,2243,2243
642,2244,2244
2037,2245,2245
1285,2246,2246
1189,2247,2247
1171,2248,2248
1170,2249,2249
1169,2250,2250
2310,2251,2251
2100,2252,2252
1925,2253,2253
1723,2254,2254
1212,2255,2255
1097,2256,2256
1089,2257,2257
1088,2258,2258
974,2259,2259
98,2260,2260
2372,2261,2261
2367,2262,2262
1704,2263,2263
1703,2264,2264
877,2265,2265
606,2266,2266
543,2267,2267
347,2268,2268
346,2269,2269
25,2270,2270
2507,2271,2271
2506,2272,2272
829,2273,2273
582,2274,2274
2190,2275,2275
1951,2276,2276
1950,2277,2277
2565,2278,2278
2564,2279,2279
2563,2280,2280
2562,2281,2281
2561,2282,2282
2560,2283,2283
1932,2284,2284
1853,2285,2285
1315,2286,2286
907,2287,2287
906,2288,2288
683,2289,2289
614,2290,2290
466,2291,2291
444,2292,2292
345,2293,2293
80,2294,2294
79,2295,2295
382,2296,2296
381,2297,2297
1826,2298,2298
1825,2299,2299
1824,2300,2300
1823,2301,2301
1682,2302,2302
1681,2303,2303
1680,2304,2304
1679,2305,2305
2245,2306,2306
2244,2307,2307
1378,2308,2308
1377,2309,2309
1376,2310,2310
2411,2311,2311
1770,2312,2312
1769,2313,2313
1730,2314,2314
1729,2315,2315
1603,2316,2316
1488,2317,2317
1846,2318,2318
1845,2319,2319
1844,2320,2320
1843,2321,2321
1418,2322,2322
1038,2323,2323
1030,2324,2324
1029,2325,2325
908,2326,2326
619,2327,2327
618,2328,2328
780,2329,2329
2450,2330,2330
2223,2331,2331
2222,2332,2332
2221,2333,2333
2439,2334,2334
2356,2335,2335
1069,2336,2336
652,2337,2337
1542,2338,2338
1312,2339,2339
576,2340,2340
575,2341,2341
1645,2342,2342
1551,2343,2343
1550,2344,2344
2364,2345,2345
2348,2346,2346
2344,2347,2347
2343,2348,2348
2342,2349,2349
2341,2350,2350
2340,2351,2351
2573,2352,2352
2572,2353,2353
2571,2354,2354
2570,2355,2355
1498,2356,2356
1838,2357,2357
1837,2358,2358
1836,2359,2359
1619,2360,2360
1618,2361,2361
1364,2362,2362
971,2363,2363
740,2364,2364
430,2365,2365
398,2366,2366
366,2367,2367
334,2368,2368
162,2369,2369
2253,2370,2370
1318,2371,2371
1195,2372,2372
1194,2373,2373
826,2374,2374
825,2375,2375
813,2376,2376
324,2377,2377
323,2378,2378
762,2379,2379
761,2380,2380
2149,2381,2381
2148,2382,2382
2147,2383,2383
2146,2384,2384
2047,2385,2385
1470,2386,2386
1469,2387,2387
2627,2388,2388
2626,2389,2389
1676,2390,2390
1468,2391,2391
822,2392,2392
2417,2393,2393
2306,2394,2394
1697,2395,2395
2194,2396,2396
1514,2397,2397
1513,2398,2398
1512,2399,2399
1511,2400,2400
1345,2401,2401
1316,2402,2402
1045,2403,2403
1035,2404,2404
928,2405,2405
807,2406,2406
620,2407,2407
145,2408,2408
84,2409,2409
