id,original_index,unique_index,count
2691,1494,1494,1
2690,1495,1495,1
2689,1496,1496,1
2688,1497,1497,1
2687,1498,1498,1
1854,1499,1499,1
1227,1500,1500,1
1226,1501,1501,1
541,1502,1502,1
109,1503,1503,1
1917,1504,1504,1
1190,1505,1505,1
1264,1506,1506,1
1258,1507,1507,1
128,1508,1508,1
2331,1509,1509,1
1669,1510,1510,1
1668,1511,1511,1
999,1512,1512,1
2247,1513,1513,1
2071,1514,1514,1
2070,1515,1515,1
2069,1516,1516,1
2192,1517,1517,1
1130,1518,1518,1
1129,1519,1519,1
1081,1520,1520,1
2335,1521,1521,1
2334,1522,1522,1
2333,1523,1523,1
1721,1524,1524,1
1720,1525,1525,1
1431,1526,1526,1
1430,1527,1527,1
1059,1528,1528,1
1058,1529,1529,1
603,1530,1530,1
602,1531,1531,1
601,1532,1532,1
600,1533,1533,1
1828,1534,1534,1
1487,1535,1535,1
1486,1536,1536,1
1485,1537,1537,1
1394,1538,1538,1
1381,1539,1539,1
900,1540,1540,1
891,1541,1541,1
509,1542,1542,1
508,1543,1543,1
1530,1544,1544,1
1529,1545,1545,1
1528,1546,1546,1
1527,1547,1547,1
1526,1548,1548,1
2113,1549,1549,1
2112,1550,1550,1
2302,1551,1551,1
1883,1552,1552,1
1859,1553,1553,1
1796,1554,1554,1
1790,1555,1555,1
1752,1556,1556,1
1751,1557,1557,1
1750,1558,1558,1
1444,1559,1559,1
1252,1560,1560,1
1167,1561,1561,1
993,1562,1562,1
992,1563,1563,1
955,1564,1564,1
933,1565,1565,1
892,1566,1566,1
828,1567,1567,1
806,1568,1568,1
755,1569,1569,1
754,1570,1570,1
726,1571,1571,1
720,1572,1572,1
661,1573,1573,1
585,1574,1574,1
565,1575,1575,1
391,1576,1576,1
388,1577,1577,1
8,1578,1578,1
7,1579,1579,1
6,1580,1580,1
5,1581,1581,1
4,1582,1582,1
1,1583,1583,1
805,1584,1584,1
804,1585,1585,1
803,1586,1586,1
787,1587,1587,1
786,1588,1588,1
785,1589,1589,1
745,1590,1590,1
744,1591,1591,1
743,1592,1592,1
742,1593,1593,1
741,1594,1594,1
734,1595,1595,1
733,1596,1596,1
1533,1597,1597,1
1532,1598,1598,1
1328,1599,1599,1
1175,1600,1600,1
1166,1601,1601,1
1065,1602,1602,1
1908,1603,1603,1
1946,1604,1604,1
1961,1605,1605,1
1684,1606,1606,1
927,1607,1607,1
1268,1608,1608,1
697,1609,1609,1
696,1610,1610,1
695,1611,1611,1
694,1612,1612,1
1805,1613,1613,1
1048,1614,1614,1
1043,1615,1615,1
890,1616,1616,1
775,1617,1617,1
1087,1618,1618,1
1931,1619,1619,1
1930,1620,1620,1
2238,1621,1621,1
2144,1622,1622,1
2175,1623,1623,1
2168,1624,1624,1
1956,1625,1625,1
1794,1626,1626,1
2633,1627,1627,1
2632,1628,1628,1
2631,1629,1629,1
2630,1630,1630,1
2629,1631,1631,1
2628,1632,1632,1
1062,1633,1633,1
1061,1634,1634,1
1060,1635,1635,1
1056,1636,1636,1
1055,1637,1637,1
1054,1638,1638,1
1053,1639,1639,1
2635,1640,1640,1
1404,1641,1641,1
1403,1642,1642,1
1402,1643,1643,1
2312,1644,1644,1
1636,1645,1645,1
1518,1646,1646,1
1384,1647,1647,1
1797,1648,1648,1
1437,1649,1649,1
1791,1650,1650,1
1540,1651,1651,1
1491,1652,1652,1
1335,1653,1653,1
847,1654,1654,1
846,1655,1655,1
521,1656,1656,1
479,1657,1657,1
2559,1658,1658,1
1760,1659,1659,1
1759,1660,1660,1
1589,1661,1661,1
1457,1662,1662,1
1191,1663,1663,1
2336,1664,1664,1
2553,1665,1665,1
1909,1666,1666,1
335,1667,1667,1
64,1668,1668,1
2360,1669,1669,1
1463,1670,1670,1
1462,1671,1671,1
1461,1672,1672,1
711,1673,1673,1
188,1674,1674,1
130,1675,1675,1
399,1676,1676,1
82,1677,1677,1
2031,1678,1678,1
2030,1679,1679,1
2269,1680,1680,1
2229,1681,1681,1
2370,1682,1682,1
2211,1683,1683,1
1861,1684,1684,1
1718,1685,1685,1
1290,1686,1686,1
1091,1687,1687,1
1086,1688,1688,1
830,1689,1689,1
1021,1690,1690,1
938,1691,1691,1
715,1692,1692,1
2516,1693,1693,1
2515,1694,1694,1
2514,1695,1695,1
2513,1696,1696,1
2512,1697,1697,1
1467,1698,1698,1
945,1699,1699,1
583,1700,1700,1
339,1701,1701,1
1375,1702,1702,1
1374,1703,1703,1
1373,1704,1704,1
2087,1705,1705,1
2414,1706,1706,1
1581,1707,1707,1
1176,1708,1708,1
1006,1709,1709,1
1005,1710,1710,1
636,1711,1711,1
1538,1712,1712,1
1075,1713,1713,1
710,1714,1714,1
709,1715,1715,1
708,1716,1716,1
706,1717,1717,1
220,1718,1718,1
219,1719,1719,1
2576,1720,1720,1
1133,1721,1721,1
609,1722,1722,1
418,1723,1723,1
417,1724,1724,1
416,1725,1725,1
415,1726,1726,1
414,1727,1727,1
2452,1728,1728,1
2451,1729,1729,1
2132,1730,1730,1
1993,1731,1731,1
1992,1732,1732,1
1935,1733,1733,1
1852,1734,1734,1
1851,1735,1735,1
2307,1736,1736,1
2580,1737,1737,1
1807,1738,1738,1
1180,1739,1739,1
1179,1740,1740,1
1771,1741,1741,1
1654,1742,1742,1
2579,1743,1743,1
2373,1744,1744,1
2049,1745,1745,1
2048,1746,1746,1
1880,1747,1747,1
1879,1748,1748,1
1878,1749,1749,1
1877,1750,1750,1
1764,1751,1751,1
1103,1752,1752,1
1102,1753,1753,1
1101,1754,1754,1
1100,1755,1755,1
1099,1756,1756,1
1098,1757,1757,1
1330,1758,1758,1
2074,1759,1759,1
1724,1760,1760,1
1280,1761,1761,1
899,1762,1762,1
363,1763,1763,1
158,1764,1764,1
97,1765,1765,1
1860,1766,1766,1
1577,1767,1767,1
1576,1768,1768,1
1575,1769,1769,1
2304,1770,1770,1
2249,1771,1771,1
2053,1772,1772,1
1842,1773,1773,1
1841,1774,1774,1
1782,1775,1775,1
1552,1776,1776,1
1479,1777,1777,1
1478,1778,1778,1
1370,1779,1779,1
883,1780,1780,1
882,1781,1781,1
1868,1782,1782,1
1867,1783,1783,1
1865,1784,1784,1
1864,1785,1785,1
2599,1786,1786,1
2073,1787,1787,1
2063,1788,1788,1
1995,1789,1789,1
1934,1790,1790,1
1329,1791,1791,1
1299,1792,1792,1
1073,1793,1793,1
1072,1794,1794,1
1071,1795,1795,1
852,1796,1796,1
850,1797,1797,1
839,1798,1798,1
777,1799,1799,1
764,1800,1800,1
317,1801,1801,1
286,1802,1802,1
285,1803,1803,1
124,1804,1804,1
1392,1805,1805,1
1391,1806,1806,1
2002,1807,1807,1
1683,1808,1808,1
1362,1809,1809,1
1519,1810,1810,1
967,1811,1811,1
599,1812,1812,1
307,1813,1813,1
305,1814,1814,1
304,1815,1815,1
217,1816,1816,1
1477,1817,1817,1
1503,1818,1818,1
1466,1819,1819,1
1245,1820,1820,1
1324,1821,1821,1
1323,1822,1822,1
1078,1823,1823,1
1077,1824,1824,1
588,1825,1825,1
53,1826,1826,1
815,1827,1827,1
1302,1828,1828,1
1416,1829,1829,1
1415,1830,1830,1
918,1831,1831,1
917,1832,1832,1
2250,1833,1833,1
1768,1834,1834,1
1767,1835,1835,1
1766,1836,1836,1
1765,1837,1837,1
2368,1838,1838,1
738,1839,1839,1
1539,1840,1840,1
975,1841,1841,1
814,1842,1842,1
727,1843,1843,1
2474,1844,1844,1
2239,1845,1845,1
1919,1846,1846,1
1918,1847,1847,1
1905,1848,1848,1
1338,1849,1849,1
1295,1850,1850,1
426,1851,1851,1
400,1852,1852,1
2353,1853,1853,1
212,1854,1854,1
161,1855,1855,1
160,1856,1856,1
2574,1857,1857,1
2479,1858,1858,1
2443,1859,1859,1
2266,1860,1860,1
2090,1861,1861,1
1962,1862,1862,1
1696,1863,1863,1
1608,1864,1864,1
1591,1865,1865,1
1388,1866,1866,1
1387,1867,1867,1
1386,1868,1868,1
1385,1869,1869,1
1020,1870,1870,1
778,1871,1871,1
630,1872,1872,1
629,1873,1873,1
628,1874,1874,1
525,1875,1875,1
512,1876,1876,1
425,1877,1877,1
424,1878,1878,1
423,1879,1879,1
422,1880,1880,1
1942,1881,1881,1
1708,1882,1882,1
1521,1883,1883,1
1297,1884,1884,1
1192,1885,1885,1
1013,1886,1886,1
774,1887,1887,1
386,1888,1888,1
70,1889,1889,1
69,1890,1890,1
68,1891,1891,1
67,1892,1892,1
1792,1893,1893,1
1609,1894,1894,1
2537,1895,1895,1
2536,1896,1896,1
30,1897,1897,1
2305,1898,1898,1
1588,1899,1899,1
1363,1900,1900,1
1211,1901,1901,1
1123,1902,1902,1
926,1903,1903,1
894,1904,1904,1
166,1905,1905,1
24,1906,1906,1
23,1907,1907,1
22,1908,1908,1
21,1909,1909,1
20,1910,1910,1
2407,1911,1911,1
2406,1912,1912,1
2405,1913,1913,1
2234,1914,1914,1
1606,1915,1915,1
617,1916,1916,1
407,1917,1917,1
406,1918,1918,1
402,1919,1919,1
393,1920,1920,1
1798,1921,1921,1
1655,1922,1922,1
1596,1923,1923,1
1595,1924,1924,1
1482,1925,1925,1
1447,1926,1926,1
1425,1927,1927,1
1424,1928,1928,1
1298,1929,1929,1
1181,1930,1930,1
1160,1931,1931,1
1152,1932,1932,1
1151,1933,1933,1
1150,1934,1934,1
1076,1935,1935,1
995,1936,1936,1
879,1937,1937,1
1972,1938,1938,1
1971,1939,1939,1
1970,1940,1940,1
1969,1941,1941,1
2024,1942,1942,1
1283,1943,1943,1
1282,1944,1944,1
2362,1945,1945,1
2346,1946,1946,1
2320,1947,1947,1
2297,1948,1948,1
2296,1949,1949,1
1745,1950,1950,1
1120,1951,1951,1
1118,1952,1952,1
1117,1953,1953,1
2387,1954,1954,1
2267,1955,1955,1
1740,1956,1956,1
1728,1957,1957,1
1497,1958,1958,1
1011,1959,1959,1
1010,1960,1960,1
856,1961,1961,1
853,1962,1962,1
691,1963,1963,1
555,1964,1964,1
46,1965,1965,1
45,1966,1966,1
44,1967,1967,1
2486,1968,1968,1
763,1969,1969,1
2271,1970,1970,1
2206,1971,1971,1
2136,1972,1972,1
2135,1973,1973,1
2134,1974,1974,1
2109,1975,1975,1
1821,1976,1976,1
1820,1977,1977,1
1819,1978,1978,1
1634,1979,1979,1
1633,1980,1980,1
1632,1981,1981,1
855,1982,1982,1
445,1983,1983,1
1587,1984,1984,1
2242,1985,1985,1
1544,1986,1986,1
1205,1987,1987,1
369,1988,1988,1
368,1989,1989,1
2386,1990,1990,1
92,1991,1991,1
91,1992,1992,1
90,1993,1993,1
2366,1994,1994,1
2365,1995,1995,1
2270,1996,1996,1
2228,1997,1997,1
2151,1998,1998,1
2150,1999,1999,1
2122,2000,2000,1
2121,2001,2001,1
2115,2002,2002,1
1450,2003,2003,1
1357,2004,2004,1
1225,2005,2005,1
816,2006,2006,1
772,2007,2007,1
684,2008,2008,1
650,2009,2009,1
456,2010,2010,1
357,2011,2011,1
141,2012,2012,1
140,2013,2013,1
139,2014,2014,1
138,2015,2015,1
953,2016,2016,1
1983,2017,2017,1
1631,2018,2018,1
1344,2019,2019,1
922,2020,2020,1
1410,2021,2021,1
925,2022,2022,1
637,2023,2023,1
2369,2024,2024,1
2233,2025,2025,1
2232,2026,2026,1
2231,2027,2027,1
2352,2028,2028,1
2549,2029,2029,1
2473,2030,2030,1
2415,2031,2031,1
2605,2032,2032,1
2215,2033,2033,1
2164,2034,2034,1
2085,2035,2035,1
2084,2036,2036,1
2083,2037,2037,1
2082,2038,2038,1
2081,2039,2039,1
2001,2040,2040,1
2000,2041,2041,1
1999,2042,2042,1
1996,2043,2043,1
1948,2044,2044,1
1656,2045,2045,1
1599,2046,2046,1
1420,2047,2047,1
1389,2048,2048,1
1367,2049,2049,1
1366,2050,2050,1
1347,2051,2051,1
1314,2052,2052,1
1128,2053,2053,1
1127,2054,2054,1
1049,2055,2055,1
934,2056,2056,1
923,2057,2057,1
874,2058,2058,1
739,2059,2059,1
698,2060,2060,1
660,2061,2061,1
651,2062,2062,1
584,2063,2063,1
532,2064,2064,1
526,2065,2065,1
394,2066,2066,1
213,2067,2067,1
55,2068,2068,1
54,2069,2069,1
1207,2070,2070,1
1206,2071,2071,1
2543,2072,2072,1
2409,2073,2073,1
1739,2074,2074,1
1112,2075,2075,1
329,2076,2076,1
19,2077,2077,1
18,2078,2078,1
17,2079,2079,1
16,2080,2080,1
15,2081,2081,1
14,2082,2082,1
13,2083,2083,1
12,2084,2084,1
1242,2085,2085,1
1241,2086,2086,1
1240,2087,2087,1
1239,2088,2088,1
1238,2089,2089,1
1554,2090,2090,1
2568,2091,2091,1
2551,2092,2092,1
1710,2093,2093,1
1709,2094,2094,1
1229,2095,2095,1
1164,2096,2096,1
663,2097,2097,1
662,2098,2098,1
623,2099,2099,1
622,2100,2100,1
362,2101,2101,1
361,2102,2102,1
2575,2103,2103,1
2555,2104,2104,1
1736,2105,2105,1
1196,2106,2106,1
1063,2107,2107,1
1017,2108,2108,1
1009,2109,2109,1
912,2110,2110,1
765,2111,2111,1
676,2112,2112,1
595,2113,2113,1
537,2114,2114,1
412,2115,2115,1
105,2116,2116,1
104,2117,2117,1
103,2118,2118,1
102,2119,2119,1
101,2120,2120,1
1433,2121,2121,1
1432,2122,2122,1
936,2123,2123,1
544,2124,2124,1
2640,2125,2125,1
2448,2126,2126,1
2447,2127,2127,1
2601,2128,2128,1
973,2129,2129,1
827,2130,2130,1
589,2131,2131,1
2155,2132,2132,1
1982,2133,2133,1
1939,2134,2134,1
1082,2135,2135,1
2119,2136,2136,1
2118,2137,2137,1
2117,2138,2138,1
2116,2139,2139,1
1916,2140,2140,1
1915,2141,2141,1
1914,2142,2142,1
1810,2143,2143,1
1111,2144,2144,1
379,2145,2145,1
1200,2146,2146,1
1199,2147,2147,1
1198,2148,2148,1
1197,2149,2149,1
1945,2150,2150,1
1079,2151,2151,1
94,2152,2152,1
1748,2153,2153,1
1747,2154,2154,1
1037,2155,2155,1
2594,2156,2156,1
2035,2157,2157,1
2034,2158,2158,1
1562,2159,2159,1
1561,2160,2160,1
1749,2161,2161,1
2455,2162,2162,1
963,2163,2163,1
2638,2164,2164,1
1278,2165,2165,1
1277,2166,2166,1
1276,2167,2167,1
1732,2168,2168,1
2347,2169,2169,1
1781,2170,2170,1
1780,2171,2171,1
1779,2172,2172,1
2421,2173,2173,1
2319,2174,2174,1
2317,2175,2175,1
2316,2176,2176,1
1913,2177,2177,1
1912,2178,2178,1
2617,2179,2179,1
2616,2180,2180,1
2615,2181,2181,1
2614,2182,2182,1
1889,2183,2183,1
1222,2184,2184,1
122,2185,2185,1
121,2186,2186,1
2623,2187,2187,1
2622,2188,2188,1
2621,2189,2189,1
1817,2190,2190,1
1449,2191,2191,1
951,2192,2192,1
950,2193,2193,1
949,2194,2194,1
948,2195,2195,1
2321,2196,2196,1
1755,2197,2197,1
1754,2198,2198,1
1428,2199,2199,1
529,2200,2200,1
495,2201,2201,1
494,2202,2202,1
1856,2203,2203,1
736,2204,2204,1
1027,2205,2205,1
1026,2206,2206,1
1938,2207,2207,1
1937,2208,2208,1
1936,2209,2209,1
594,2210,2210,1
114,2211,2211,1
113,2212,2212,1
2445,2213,2213,1
2444,2214,2214,1
2203,2215,2215,1
1510,2216,2216,1
1509,2217,2217,1
433,2218,2218,1
641,2219,2219,1
2588,2220,2220,1
2458,2221,2221,1
2212,2222,2222,1
2235,2223,2223,1
1661,2224,2224,1
1660,2225,2225,1
1659,2226,2226,1
1438,2227,2227,1
1173,2228,2228,1
560,2229,2229,1
519,2230,2230,1
518,2231,2231,1
505,2232,2232,1
482,2233,2233,1
451,2234,2234,1
2497,2235,2235,1
2246,2236,2236,1
1630,2237,2237,1
1284,2238,2238,1
1121,2239,2239,1
1042,2240,2240,1
1041,2241,2241,1
1040,2242,2242,1
861,2243,2243,1
642,2244,2244,1
2037,2245,2245,1
1285,2246,2246,1
1189,2247,2247,1
1171,2248,2248,1
1170,2249,2249,1
1169,2250,2250,1
2310,2251,2251,1
2100,2252,2252,1
1925,2253,2253,1
1723,2254,2254,1
1212,2255,2255,1
1097,2256,2256,1
1089,2257,2257,1
1088,2258,2258,1
974,2259,2259,1
98,2260,2260,1
2372,2261,2261,1
2367,2262,2262,1
1704,2263,2263,1
1703,2264,2264,1
877,2265,2265,1
606,2266,2266,1
543,2267,2267,1
347,2268,2268,1
346,2269,2269,1
25,2270,2270,1
2507,2271,2271,1
2506,2272,2272,1
829,2273,2273,1
582,2274,2274,1
2190,2275,2275,1
1951,2276,2276,1
1950,2277,2277,1
2565,2278,2278,1
2564,2279,2279,1
2563,2280,2280,1
2562,2281,2281,1
2561,2282,2282,1
2560,2283,2283,1
1932,2284,2284,1
1853,2285,2285,1
1315,2286,2286,1
907,2287,2287,1
906,2288,2288,1
683,2289,2289,1
614,2290,2290,1
466,2291,2291,1
444,2292,2292,1
345,2293,2293,1
80,2294,2294,1
79,2295,2295,1
382,2296,2296,1
381,2297,2297,1
1826,2298,2298,1
1825,2299,2299,1
1824,2300,2300,1
1823,2301,2301,1
1682,2302,2302,1
1681,2303,2303,1
1680,2304,2304,1
1679,2305,2305,1
2245,2306,2306,1
2244,2307,2307,1
1378,2308,2308,1
1377,2309,2309,1
1376,2310,2310,1
2411,2311,2311,1
1770,2312,2312,1
1769,2313,2313,1
1730,2314,2314,1
1729,2315,2315,1
1603,2316,2316,1
1488,2317,2317,1
1846,2318,2318,1
1845,2319,2319,1
1844,2320,2320,1
1843,2321,2321,1
1418,2322,2322,1
1038,2323,2323,1
1030,2324,2324,1
1029,2325,2325,1
908,2326,2326,1
619,2327,2327,1
618,2328,2328,1
780,2329,2329,1
2450,2330,2330,1
2223,2331,2331,1
2222,2332,2332,1
2221,2333,2333,1
2439,2334,2334,1
2356,2335,2335,1
1069,2336,2336,1
652,2337,2337,1
1542,2338,2338,1
1312,2339,2339,1
576,2340,2340,1
575,2341,2341,1
1645,2342,2342,1
1551,2343,2343,1
1550,2344,2344,1
2364,2345,2345,1
2348,2346,2346,1
2344,2347,2347,1
2343,2348,2348,1
2342,2349,2349,1
2341,2350,2350,1
2340,2351,2351,1
2573,2352,2352,1
2572,2353,2353,1
2571,2354,2354,1
2570,2355,2355,1
1498,2356,2356,1
1838,2357,2357,1
1837,2358,2358,1
1836,2359,2359,1
1619,2360,2360,1
1618,2361,2361,1
1364,2362,2362,1
971,2363,2363,1
740,2364,2364,1
430,2365,2365,1
398,2366,2366,1
366,2367,2367,1
334,2368,2368,1
162,2369,2369,1
2253,2370,2370,1
1318,2371,2371,1
1195,2372,2372,1
1194,2373,2373,1
826,2374,2374,1
825,2375,2375,1
813,2376,2376,1
324,2377,2377,1
323,2378,2378,1
762,2379,2379,1
761,2380,2380,1
2149,2381,2381,1
2148,2382,2382,1
2147,2383,2383,1
2146,2384,2384,1
2047,2385,2385,1
1470,2386,2386,1
1469,2387,2387,1
2627,2388,2388,1
2626,2389,2389,1
1676,2390,2390,1
1468,2391,2391,1
822,2392,2392,1
2417,2393,2393,1
2306,2394,2394,1
1697,2395,2395,1
2194,2396,2396,1
1514,2397,2397,1
1513,2398,2398,1
1512,2399,2399,1
1511,2400,2400,1
1345,2401,2401,1
1316,2402,2402,1
1045,2403,2403,1
1035,2404,2404,1
928,2405,2405,1
807,2406,2406,1
620,2407,2407,1
145,2408,2408,1
84,2409,2409,1
