PhoneNumber,HospitalType,original_index,unique_index,count
2567372000,acutexcarexhospitals,729,77,1
2567372000,acute care hospitals,730,76,24
2567372000,acute care hospitals,731,76,24
2567372000,acute care hospitals,732,76,24
2567372000,acute care hospitals,733,76,24
2567372000,acute care hospitals,734,76,24
2567372000,acute care hospitals,735,76,24
2567372000,acute care hospitals,736,76,24
2567372000,acute care hospitals,737,76,24
2567372000,acute care hospitals,738,76,24
2567372000,acute care hospitals,739,76,24
2567372000,acute care hospitals,740,76,24
3342228466,acute care hospitals,741,78,23
3342228466,acute care hospitals,742,78,23
3342228466,acute care hospitals,743,78,23
3342228466,acute care hospitals,744,78,23
3342228466,acute care hospitals,745,78,23
3342228466,acute care hospitals,746,78,23
3342228466,acute care hospitals,747,78,23
3342228466,acute care hospitals,748,78,23
3342228466,acute care hospitals,749,78,23
3342228466,acute care hospitals,750,78,23
334xxx8466,acute care hospitals,751,79,1
3342228466,acute care hospitals,752,78,23
3342228466,acute care hospitals,753,78,23
3342228466,acute care hospitals,754,78,23
3342228466,acute care hospitals,755,78,23
3342228466,acute care hospitals,756,78,23
3342228466,acute care hospitals,757,78,23
3342228466,acute care hospitals,758,78,23
3342228466,acute care hospitals,759,78,23
3342228466,acute care hospitals,760,78,23
3342228466,acute care hospitals,761,78,23
3342228466,acute care hospitals,762,78,23
33422284xx,acute care hospitals,763,80,1
3342228466,acute care hospitals,764,78,23
3342228466,acute care hospitals,765,78,23
2562358900,acute care hospitals,766,30,27
2562358900,acute care hospitals,767,30,27
2562358900,acute care hospitals,768,30,27
2562358900,acute care hospitals,769,30,27
2562358900,acute care hospitals,770,30,27
2562358900,acute care hospitals,771,30,27
2562358900,acute care hospitals,772,30,27
2562358900,acute care hospitals,773,30,27
2562651000,acute care hospitals,774,81,26
2562651000,acute care hospitals,775,81,26
2562651000,acute care hospitals,776,81,26
2562651000,acute care hospitals,777,81,26
2562651000,acute care hospitals,778,81,26
2562651000,acutexcarexhospitals,779,82,1
2562651000,acute care hospitals,780,81,26
2562651000,acute care hospitals,781,81,26
2562651000,acute care hospitaxs,782,83,1
2562651000,acute care hospitals,783,81,26
2562651000,acute care hospitals,784,81,26
2562651000,acute care hospitals,785,81,26
2562651000,acute care hospitals,786,81,26
2562651000,acute care hospitals,787,81,26
2562651000,acute care hospitals,788,81,26
2562651000,acute care hospitals,789,81,26
2562651000,acute care hospitals,790,81,26
2562651000,acute care hospitals,791,81,26
2562651000,acute care hospitals,792,81,26
2562651000,acute care hospitals,793,81,26
2562651000,acute care hospitals,794,81,26
2562651000,acute care hospitals,795,81,26
2562651000,acute care hospitals,796,81,26
2562651000,acute care hospitals,797,81,26
2562651000,acute care hospitals,798,81,26
2562651000,acute care hospitals,799,81,26
2562651000,acute care hospitals,800,81,26
2562651000,acute care hospitals,801,81,26
2564944000,acute care hospitals,802,84,23
2564944000,acute care hospitals,803,84,23
2564944000,acute care hospitals,804,84,23
2564944000,acute care hospitals,805,84,23
2564944000,acute care hospitals,806,84,23
2564944000,acute care hospitals,807,84,23
2564944000,acute care hospitals,808,84,23
2564944000,acute care hospitals,809,84,23
2564944000,acute care hospitals,810,84,23
2564944000,acute care hospitals,811,84,23
2564944000,acute care hospitals,812,84,23
2564944000,acute care hospitals,813,84,23
2564944000,axute care hospitals,814,85,1
2564944000,acute care hospitals,815,84,23
2564944000,acute care hospitals,816,84,23
2564944000,acute care hospitals,817,84,23
2564944000,acute care hospitals,818,84,23
2564944000,acute care hospitals,819,84,23
2564944000,acute care hospitals,820,84,23
2564944000,acute care hospitals,821,84,23
2564944000,acute care hospitals,822,84,23
2564944000,acute care hospitals,823,84,23
2564944xxx,acute care hospitals,824,86,1
2564944000,acute care hospitals,825,84,23
2564944000,acute care hospitals,826,84,23
2057552500,acute care hospitals,827,87,24
2057552500,acute care hospitals,828,87,24
2057552500,acute care hospitals,829,87,24
2057552500,acute care hospitals,830,87,24
2057552500,acute care hospitals,831,87,24
2057552500,acute care hospitals,832,87,24
2057552500,acute care hospitals,833,87,24
2057552500,acute care hospitals,834,87,24
2057552500,acute care hospitals,835,87,24
2057552500,acute care hospitals,836,87,24
2057552500,acute care hospitals,837,87,24
2057552500,acute care hospitals,838,87,24
2057552500,acute care hospitals,839,87,24
2057552500,acute care hospitals,840,87,24
2057552500,acute care hospitals,841,87,24
2057552500,acute care hospitals,842,87,24
2057552500,acute care hospitals,843,87,24
2057552500,acute care hospitals,844,87,24
2057552500,acute care hospitals,845,87,24
2057552500,acute care hospitals,846,87,24
2057552500,acute care hospitals,847,87,24
2057552500,acute caxe hospitals,848,88,1
2057552500,acute care hospitals,849,87,24
2057552500,acute care hospitals,850,87,24
2057552500,acute care hospitals,851,87,24
2059216200,acute care hospitals,852,89,23
2059216200,acute care hospitals,853,89,23
2059216200,acute care hospitals,854,89,23
x059x16x00,acute care hospitals,855,90,1
2059216200,acute care hospitals,856,89,23
2059216200,acute care hospitals,857,89,23
2059216200,acute care hospitals,858,89,23
2059216200,acute care hospitals,859,89,23
2059216200,acute care hospitals,860,89,23
2059216200,acute care hospitals,861,89,23
2059216200,acute care hospitals,862,89,23
2059216200,acute care hospitals,863,89,23
2059216200,acute care hospitals,864,89,23
20x9216200,acute care hospitals,865,91,1
2059216200,acute care hospitals,866,89,23
2059216200,acute care hospitals,867,89,23
2059216200,acute care hospitals,868,89,23
2059216200,acute care hospitals,869,89,23
2059216200,acute care hospitals,870,89,23
2059216200,acute care hospitals,871,89,23
2059216200,acute care hospitals,872,89,23
2059216200,acute care hospitals,873,89,23
2059216200,acute care hospitals,874,89,23
2059216200,acute care hospitals,875,89,23
2059216200,acute care hospitals,876,89,23
2059325966,acute care hoxpitalx,877,92,1
2059325966,acute care hospitals,878,93,22
2059325966,acute care hospitals,879,93,22
2059325966,acute care hospitals,880,93,22
x0593x5966,acute care hospitals,881,94,2
2059325966,acute care hospitals,882,93,22
x0593x5966,acute care hospitals,883,94,2
2059325966,acute care hospitals,884,93,22
2059325966,acute care hospitals,885,93,22
2059325966,acute care hospitals,886,93,22
2059325966,acute care hospitals,887,93,22
2059325966,acute care hospitals,888,93,22
2059325966,acute care hospitals,889,93,22
2059325966,acute care hospitals,890,93,22
2059325966,acute care hospitals,891,93,22
2059325966,acute care hospitals,892,93,22
2059325966,acute care hospitals,893,93,22
2059325966,acute care hospitals,894,93,22
2059325966,acute care hospitals,895,93,22
2059325966,acute care hospitals,896,93,22
2059325966,acute care hospitals,897,93,22
2059325966,acute care hospitals,898,93,22
2059325966,acute care hospitals,899,93,22
2059325966,acute care hospitals,900,93,22
2059325966,acute care hospitals,901,93,22
2565435200,acutexcarexhospitals,902,95,1
2565435200,acute care hospitals,903,96,25
2565435200,acute care hospitals,904,96,25
2565435200,acute care hospitals,905,96,25
2565435200,acute care hospitals,906,96,25
2565435200,acute care hospitals,907,96,25
2565435200,acute care hospitals,908,96,25
2565435200,acute care hospitals,909,96,25
2565435200,acute care hospitals,910,96,25
2565435200,acute care hospitals,911,96,25
2565435200,acute care hospitals,912,96,25
2565435200,acute care hospitals,913,96,25
2565435200,acute care hospitals,914,96,25
2565435200,acute care hospitals,915,96,25
x565435x00,acute care hospitals,916,97,1
2565435200,acute care hospitals,917,96,25
2565435200,acute care hospitals,918,96,25
2565435200,acute care hospitals,919,96,25
2565435200,acute care hospitals,920,96,25
2565435200,acute care hospitals,921,96,25
2565435200,acute care hospitals,922,96,25
2565435200,acute care hospitals,923,96,25
2565435200,acute care hospitals,924,96,25
2565435200,acute care hospitals,925,96,25
2565435200,acuxe care hospixals,926,98,1
2565435200,acute care hospitals,927,96,25
2565435200,acute care hospitals,928,96,25
2565435200,acute care hospitals,929,96,25
3343762205,acute care hospitals,930,99,24
3343762205,acute care hospitals,931,99,24
3343762205,acute care hospitals,932,99,24
3343762205,acute care hospitals,933,99,24
3343762205,acute care hospitals,934,99,24
3343762205,acute care hospitals,935,99,24
3343762205,acute care hospitals,936,99,24
3343762205,acute care hospitals,937,99,24
3343762205,acute care hospitals,938,99,24
3343762205,acute care hospitals,939,99,24
3343762205,acute care hospitals,940,99,24
3343762205,acute care hospitals,941,99,24
3343762205,acute care hospitals,942,99,24
3343762205,acute care hospitals,943,99,24
3343762205,acute care hospitals,944,99,24
3343762205,acute care hospitals,945,99,24
3343762205,acute care hospitals,946,99,24
3343762205,acute care hospitals,947,99,24
3343762205,acute care hospitals,948,99,24
3343762205,acute care hosxitals,949,100,1
3343762205,acute care hospitals,950,99,24
3343762205,acute care hospitals,951,99,24
3343762205,acute care hospitals,952,99,24
3343762205,acute care hospitals,953,99,24
3343762205,acute care hospitals,954,99,24
3343470584,acute care hospitals,955,101,22
3343470584,acute xare hospitals,956,102,1
3343470584,acute care hospitals,957,101,22
3343470584,acute care hospitals,958,101,22
3343470584,acute care hospitals,959,101,22
3343470584,acute care hospitals,960,101,22
3343470584,acute care hospitals,961,101,22
3343470584,acute care hospitals,962,101,22
3343470584,acute care hospitals,963,101,22
3343470584,acutexcarexhospitals,964,103,2
3343470584,acute care hospitals,965,101,22
3343470584,acute care hospitals,966,101,22
3343470584,acute care hospitals,967,101,22
3343470584,acute care hospitals,968,101,22
3343470584,acute care hospitals,969,101,22
3343470584,acute care hospitals,970,101,22
3343470584,acute care hospitals,971,101,22
3343470584,acute care hospitals,972,101,22
3343470584,acute care hospitals,973,101,22
3343470584,acute care hospitals,974,101,22
3343470584,acute care hospitals,975,101,22
3343470584,acutexcarexhospitals,976,103,2
3343470584,acute care hospitals,977,101,22
3343470584,acute care hospitals,978,101,22
3343470584,acute care hospitals,979,101,22
2052743000,acute care hospitals,980,104,20
2052743000,acute care hospitals,981,104,20
2052743000,acute care hospitals,982,104,20
2052743000,acute care hospitals,983,104,20
2052743000,acute care hospitals,984,104,20
2052743000,acute care hospitals,985,104,20
2052743000,acute care hospitals,986,104,20
2052743000,acute care hospitals,987,104,20
2052743000,acute care hospitals,988,104,20
2052743000,acute care hospitals,989,104,20
2052743000,acute care hospitals,990,104,20
2052743000,acute care hospitals,991,104,20
2052743000,acute care hospitals,992,104,20
2052743000,acute care hospitals,993,104,20
2052743000,acute care hospitals,994,104,20
2052743000,acute care hospitals,995,104,20
2052743000,acute care hospitals,996,104,20
2052743000,acute care hospitals,997,104,20
2052743000,acute care hospitals,998,104,20
2052743000,acute care hospitals,999,104,20
